date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-60015000.0,-46389000.0,-30662000.0,-31288000.0,-12654000.0
,depreciationAndAmortization,1785000.0,1368000.0,630000.0,2000.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,2987000.0,2664000.0,4960000.0,2012000.0,0.0
,changeInWorkingCapital,34727000.0,25784000.0,-28242000.0,33474000.0,663000.0
,accountsReceivables,4000.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,3151000.0,296000.0,2470000.0,1332000.0,668000.0
,otherWorkingCapital,90019000.0,55292000.0,29508000.0,57750000.0,24276000.0
,otherNonCashItems,-16803000.0,-17008000.0,34070000.0,-17148000.0,7862000.0
,netCashProvidedByOperatingActivites,-37319000.0,-33581000.0,-19244000.0,-12948000.0,-4129000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1925000.0,-2345000.0,-6870000.0,-424000.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,-52500000.0,-46002000.0,0.0
,salesMaturitiesOfInvestments,0.0,17604000.0,61002000.0,20000000.0,0.0
,otherInvestingActivites,-2487000.0,-1350000.0,-1075000.0,-2626000.0,0.0
,netCashUsedForInvestingActivites,-4412000.0,13909000.0,557000.0,-29052000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-15750000.0,0.0,0.0,-320000.0,-5601000.0
,commonStockIssued,97035000.0,54140000.0,0.0,50296000.0,35008000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-3163000.0,10976000.0,181000.0,0.0,2221000.0
,netCashUsedProvidedByFinancingActivities,78122000.0,65116000.0,181000.0,49976000.0,31628000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,36391000.0,45444000.0,-18506000.0,7976000.0,0.0
,cashAtEndOfPeriod,98804000.0,62413000.0,16969000.0,35475000.0,27499000.0
,cashAtBeginningOfPeriod,62413000.0,16969000.0,35475000.0,27499000.0,0.0
,operatingCashFlow,-37319000.0,-33581000.0,-19244000.0,-12948000.0,-4129000.0
,capitalExpenditure,-4412000.0,-3695000.0,-7945000.0,-2799000.0,0.0
,freeCashFlow,-41731000.0,-37276000.0,-27189000.0,-15747000.0,-4129000.0
