date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2018-09-28_FY,2017-09-30_FY,2017-09-29_FY,2016-09-30_FY,2015-10-02_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY
,revenue,13239976000.0,20173329000.0,20155512000.0,20155512000.0,18203402000.0,18203402000.0,17410825000.0,17989880000.0,17989880000.0,8356783000.0,8153495000.0,8218180000.0,8037374000.0,6545791000.0,6119465000.0,5194482000.0,4237270000.0,3421492000.0,2395340000.0,2011975000.0,1915000000.0,1747000000.0
,costOfRevenue,12530416000.0,19359884000.0,19504863000.0,19504863000.0,17519682000.0,17519682000.0,16768001000.0,17454692000.0,17454692000.0,7953607000.0,7703507000.0,7796321000.0,7570672000.0,6115520000.0,5768262000.0,4907286000.0,3076092000.0,2515684000.0,1717863000.0,0.0,1381000000.0,1269000000.0
,grossProfit,709560000.0,813445000.0,650649000.0,650649000.0,683720000.0,683720000.0,642824000.0,535188000.0,535188000.0,403176000.0,449988000.0,421859000.0,466702000.0,430271000.0,351203000.0,287196000.0,1161178000.0,905808000.0,677477000.0,0.0,534000000.0,478000000.0
,grossProfitRatio,0.053592242161164,0.0403227945174542,0.0322814424163475,0.0322814424163475,0.0375600121339956,0.0375600121339956,0.0369209385540318,0.0297493924361919,0.0297493924361919,0.0482453594882145,0.0551895843438918,0.0513324117992061,0.0580664779317225,0.0657324683907567,0.0573911281460062,0.0552886697845906,0.274039180887694,0.264740645309122,0.282831247338582,0.0,0.278851174934726,0.273611906124785
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,188535000.0,148123000.0,135787000.0,135787000.0,133309000.0,133309000.0,115088000.0,113975000.0,113975000.0,80908000.0,97318000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,11056000.0,16789000.0,20135000.0,0.0,6636000.0,0.0,8180000.0,0.0,19139000.0,2748000.0,3522000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,188535000.0,148123000.0,135787000.0,135787000.0,133309000.0,133309000.0,115088000.0,113975000.0,113975000.0,80908000.0,97318000.0,32253000.0,45479000.0,89476000.0,109451000.0,48389000.0,1005239000.0,802399000.0,579177000.0,0.0,465000000.0,429000000.0
,costAndExpenses,12718951000.0,19508007000.0,19640650000.0,19640650000.0,17652991000.0,17652991000.0,16883089000.0,17568667000.0,17568667000.0,8034515000.0,7800825000.0,7828574000.0,7616151000.0,6204996000.0,5877713000.0,4955675000.0,4081331000.0,3318083000.0,2297040000.0,0.0,1846000000.0,1698000000.0
,interestExpense,159914000.0,225994000.0,267519000.0,0.0,231310000.0,0.0,258162000.0,299627000.0,299627000.0,40842000.0,44737000.0,45096000.0,40411000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,237376000.0,261185000.0,267570000.0,267570000.0,278631000.0,278631000.0,398730000.0,599265000.0,599265000.0,95394000.0,94406000.0,0.0,110306000.0,78899000.0,84117000.0,62752000.0,45126000.0,39830000.0,19928000.0,0.0,0.0,0.0
,EBITDA,758401000.0,926507000.0,782432000.0,692438000.0,829042000.0,932487000.0,926466000.0,728283000.0,1020478000.0,417662000.0,447076000.0,492580000.0,531529000.0,419694000.0,325869000.0,301559000.0,201065000.0,143239000.0,118228000.0,2011975000.0,69000000.0,48000000.0
,EBITDARatio,0.0572811461289658,0.0459273231502842,0.0388197531275812,0.0343547710422836,0.0455432451582402,0.051225974133846,0.0532120677796716,0.0404829270678848,0.0567251143420634,0.0499788016513053,0.0548324368874943,0.0599378451189923,0.0661321720253406,0.064116620894251,0.0532512237589397,0.058053719312147,0.0474515430926044,0.0418644848504687,0.0493575024839897,1.0,0.0360313315926893,0.0274756725815684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,521025000.0,665322000.0,514862000.0,424868000.0,550411000.0,653856000.0,527736000.0,129018000.0,421213000.0,322268000.0,352670000.0,389606000.0,421223000.0,340795000.0,241752000.0,238807000.0,155939000.0,103409000.0,98300000.0,2011975000.0,69000000.0,49000000.0
,operatingIncomeRatio,0.0393524127234067,0.0329802780691278,0.025544476369541,0.0210794942842434,0.0302367106983629,0.0359194396739686,0.0303107980236433,0.00717169875507786,0.0234138860292564,0.0385636434498778,0.0432538439037492,0.0474078202229691,0.0524080377496431,0.0520632265833113,0.0395054142804967,0.0459732077231185,0.0368017615115393,0.030223364543889,0.0410380154800571,1.0,0.0360313315926893,0.0280480824270177
,totalOtherIncomeExpensesNet,-128508000.0,-623448000.0,-69859000.0,20135000.0,110081000.0,6636000.0,-144019000.0,19139000.0,-273056000.0,33362000.0,27841000.0,-327027000.0,3368000.0,10250000.0,-12469000.0,18754000.0,23114000.0,6554000.0,2352000.0,0.0,0.0,1000000.0
,incomeBeforeTax,232603000.0,-184120000.0,177484000.0,177484000.0,429182000.0,429182000.0,125555000.0,-151470000.0,-151470000.0,314788000.0,335774000.0,17483000.0,384180000.0,341117000.0,263706000.0,222515000.0,147500000.0,78909000.0,82793000.0,0.0,56000000.0,34000000.0
,incomeBeforeTaxRatio,0.0175682342626603,-0.00912690215878599,0.00880573016453266,0.00880573016453266,0.0235770214820285,0.0235770214820285,0.00721131824597628,-0.00841973376142587,-0.00841973376142587,0.0376685621727883,0.041181603717179,0.00212735666534439,0.0477991941148937,0.0521124184991546,0.0430929828016011,0.0428368025916732,0.0348101489874377,0.0230627457261335,0.0345641954795561,0.0,0.029242819843342,0.0194619347452776
,incomeTaxExpense,45753000.0,-130000.0,-19643000.0,-19643000.0,7706000.0,7706000.0,-37917000.0,-80237000.0,-80237000.0,82024000.0,92578000.0,74416000.0,100090000.0,91696000.0,77002000.0,76321000.0,47203000.0,25223000.0,28979000.0,0.0,0.0,-11000000.0
,netIncome,-186370000.0,-261050000.0,136468000.0,136468000.0,339390000.0,339390000.0,96109000.0,-154845000.0,-154845000.0,229854000.0,239243000.0,-58567000.0,275800000.0,236887000.0,189696000.0,147226000.0,100297000.0,53686000.0,53814000.0,50436000.0,37000000.0,23000000.0
,netIncomeRatio,-0.0140763095038843,-0.0129403530770752,0.00677075333040411,0.00677075333040411,0.0186443171446744,0.0186443171446744,0.00552007156467313,-0.00860733923739347,-0.00860733923739347,0.027505081800018,0.0293423863018252,-0.00712651706338873,0.034314690345379,0.036189209218565,0.0309987882927674,0.0283427683453326,0.0236701933084274,0.0156908155857152,0.0224661217196724,0.0250679059133439,0.0193211488250653,0.0131654264453349
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
