date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-111030000000.0,9697000000.0,17747000000.0,31705000000.0,24239000000.0,44492000000.0,41674000000.0,40628000000.0,0.0,0.0,0.0,24666000000.0,22086680000.0,25600661100.0,20696669440.0,9787239680.0,5289964700.0,7911676710.0,9656550000.0,7384142500.0,4039306560.0,2478430344.0,2037523950.0,2549123500.0,2473581600.0,1859603820.0,1501057050.0
,depreciationAndAmortization,22575000000.0,17968000000.0,16425000000.0,16204000000.0,16367000000.0,13567000000.0,13516000000.0,12030000000.0,9651000000.0,7400000000.0,6712000000.0,6245000000.0,4889060000.0,4016619000.0,3258867840.0,0.0,4799016700.0,4865269500.0,124200000.0,2456012500.0,1904438160.0,1404524304.0,1175154750.0,977292500.0,877792350.0,996709830.0,757860350.0
,deferredIncomeTax,0.0,0.0,0.0,-9964000000.0,0.0,0.0,-14146000000.0,-11104000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-294568800.0,366766470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,1946000000.0,1659000000.0,3776000000.0,463000000.0,123000000.0,501000000.0,267000000.0,374000000.0,485000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,5838000000.0,2410000000.0,-1590000000.0,-5237000000.0,2317000000.0,5706000000.0,-2311000000.0,-1463000000.0,-2271000000.0,-2379000000.0,-3424000000.0,10375000000.0,-8817490000.0,-1261359300.0,-3051615280.0,0.0,-1116906700.0,-1519461090.0,289800000.0,-563675000.0,-867502080.0,-918249996.0,-312196500.0,-1982702000.0,-1600552800.0,-1111253280.0,-312586100.0
,accountsReceivables,6431000000.0,0.0,-2789000000.0,-346000000.0,3052000000.0,1573000000.0,866000000.0,-3182000000.0,-512000000.0,-3481000000.0,0.0,7127000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,3397000000.0,-829000000.0,-3413000000.0,-3214000000.0,1125000000.0,3764000000.0,-3761000000.0,-2184000000.0,-1489000000.0,-2451000000.0,-2509000000.0,4143000000.0,-3998720000.0,-2057636400.0,-1486501120.0,0.0,-104326450.0,-217065870.0,-289800000.0,-628095000.0,-555743520.0,-246757062.0,-122522400.0,-496129000.0,146803950.0,-190905750.0,-59012250.0
,accountsPayables,0.0,0.0,2441000000.0,1393000000.0,-1860000000.0,-633000000.0,801000000.0,2583000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,1286000000.0,2171000000.0,-3070000000.0,-1623000000.0,340000000.0,-314000000.0,293000000.0,-621000000.0,-68000000.0,0.0,486000000.0,-905960000.0,-14093400.0,-257279040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,118396000000.0,20603000000.0,9710000000.0,2146000000.0,12714000000.0,642000000.0,7608000000.0,6481000000.0,40110000000.0,32053000000.0,23458000000.0,-13888000000.0,-1304270000.0,-873790800.0,-1658020480.0,4468087680.0,0.0,0.0,20700000.0,-5169705000.0,955607760.0,-2393965824.0,-2251349100.0,0.0,0.0,363630.0,966727950.0
,netCashProvidedByOperatingActivites,29730000000.0,31943000000.0,26354000000.0,28480000000.0,33935000000.0,40936000000.0,43975000000.0,38447000000.0,28024000000.0,25816000000.0,15529000000.0,30838000000.0,16853980000.0,16094662800.0,17380628480.0,14255327360.0,9561212300.0,12642215670.0,11850750000.0,9477792500.0,6201284400.0,2133332448.0,1923837300.0,2888341500.0,2855964750.0,2834132220.0,2011781250.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-35145000000.0,-55781000000.0,-53349000000.0,-60282000000.0,-70387000000.0,-45027000000.0,-38698000000.0,-32211000000.0,-29111000000.0,-20535000000.0,-16057000000.0,-15546000000.0,-10223290000.0,-12261258000.0,-9011913040.0,-10152931380.0,-8290884350.0,-9543413250.0,-8000550000.0,-3841042500.0,-1978989120.0,-2356560108.0,-2876920200.0,-2618055500.0,-1983802050.0,-1479610470.0,-1246052600.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-121000000.0,-222000000.0,-124000000.0,-96000000.0,-223000000.0,-224000000.0,-281000000.0,-317000000.0,-121000000.0,-162000000.0,-1295000000.0,-89000000.0,-39050000.0,-84560400.0,-1786660000.0,0.0,0.0,0.0,0.0,-539517500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,483000000.0,142000000.0,114000000.0,28000000.0,171000000.0,264000000.0,237000000.0,278000000.0,1000000.0,70000000.0,14000000.0,7000000.0,0.0,0.0,0.0,0.0,6136850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-7237000000.0,-1165000000.0,-2701000000.0,3390000000.0,-594000000.0,2936000000.0,-335000000.0,357000000.0,718000000.0,93000000.0,685000000.0,-239000000.0,-328020000.0,1705301400.0,-343038720.0,-1688830760.0,-1270327950.0,-2687125770.0,31050000.0,-233522500.0,121992480.0,-315535314.0,-14726250.0,-101130500.0,59327850.0,-102180030.0,28969650.0
