Date,2018-12,2017-12,2016-12,2015-12,2014-12
Revenue,11714000000.0,11662000000.0,11643000000.0,11678000000.0,11703000000.0
Revenue Growth,,,,,
Cost of Revenue,2493000000.0,2158000000.0,1855000000.0,1864000000.0,1999000000.0
Gross Profit,9221000000.0,9504000000.0,9788000000.0,9814000000.0,9704000000.0
R&D Expenses,,,,,
SG&A Expense,506000000.0,533000000.0,833000000.0,870000000.0,914000000.0
Operating Expenses,7160000000.0,7379000000.0,7642000000.0,7805000000.0,7387000000.0
Operating Income,2061000000.0,2125000000.0,2146000000.0,2009000000.0,2317000000.0
Interest Expense,140000000.0,166000000.0,187000000.0,217000000.0,240000000.0
Earnings before Tax,1916000000.0,1960000000.0,1990000000.0,1763000000.0,2088000000.0
Income Tax Expense,395000000.0,392000000.0,386000000.0,401000000.0,382000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,1527000000.0,1570000000.0,1604000000.0,1361000000.0,1694000000.0
Preferred Dividends,,,,,
Net Income Com,1527000000.0,1570000000.0,1604000000.0,1361000000.0,1694000000.0
EPS,29.48,30.31,30.97,26.27,32.70
EPS Diluted,29.48,30.31,30.97,26.27,32.70
Weighted Average Shs Out,52000000.0,52000000.0,52000000.0,52000000.0,52000000.0
Weighted Average Shs Out (Dil),52000000.0,52000000.0,52000000.0,52000000.0,52000000.0
Dividend per Share,,,,,
Gross Margin,0.78717773604234,0.81495455324987,0.84067680151164,0.84038362733345,0.82918909681278
EBITDA Margin,0.35854533037391,0.3678614302864,0.37121016920038,0.3481760575441,0.37759548833632
EBIT Margin,0.17602868362643,0.18247298919568,0.18697930086747,0.16946394930639,0.19789797487824
Profit Margin,0.13035683797166,0.1346252786829,0.13776518079533,0.11654392875492,0.14474920960437
Free Cash Flow margin,,,,,
EBITDA,4200000000.0,4290000000.0,4322000000.0,4066000000.0,4419000000.0
EBIT,2062000000,2128000000,2177000000,1979000000,2316000000
Consolidated Income,1527000000.0,1570000000.0,1604000000.0,1361000000.0,1694000000.0
Earnings Before Tax Margin,0.16356496499915,0.16806722689076,0.17091814824358,0.15096763144374,0.17841579082287
Net Profit Margin,0.13035683797166,0.1346252786829,0.13776518079533,0.11654392875492,0.14474920960437
