Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30
Revenue,0.0,0.0,0.0,43000.0,0.0
Revenue Growth,0.0,0.0,-1,0.0,
Cost of Revenue,0.0,0.0,0.0,5000.0,132000.0
Gross Profit,0.0,0.0,0.0,10000.0,-148000.0
R&D Expenses,2498107.0,616961.0,62763.0,804000.0,3251000.0
SG&A Expense,8271540.0,3899718.0,933845.0,2131000.0,5321000.0
Operating Expenses,10990032.0,5329329.0,2400427.0,,
Operating Income,-10990032.0,-5329329.0,-2400427.0,-2121000.0,-5469000.0
Interest Expense,43.0,143262.0,26259.0,,
Earnings before Tax,-18016480.0,-6423551.0,-2207707.0,-2198000.0,-6095000.0
Income Tax Expense,0.0,-111716.0,-64877.0,463000.0,748000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,,
Net Income - Discontinued ops,0.0,0.0,0.0,,
Net Income,-18016480.0,-6311835.0,-2142830.0,,
Preferred Dividends,0.0,0.0,0.0,,
Net Income Com,-18016480.0,-6311835.0,-2142830.0,-1735000.0,-5347000.0
EPS,-0.48,-0.29,-0.17,-0.18,-0.56
EPS Diluted,-0.48,-0.29,-0.17,-0.18,-0.56
Weighted Average Shs Out,38789310.0,36173924.0,12433000.0,9533000.0,9533000.0
Weighted Average Shs Out (Dil),37552062.0,21940489.0,12266441.0,,
Dividend per Share,0.0,0.0,0.0,,
Gross Margin,0.0,0.0,0.0,0.2326,0.0
EBITDA Margin,,,,,
EBIT Margin,0.0,0.0,0.0,,
Profit Margin,,,,,
Free Cash Flow margin,0.0,0.0,0.0,,
EBITDA,-17944728.0,-6261805.0,-2166920.0,,
EBIT,-18016437.0,-6280289.0,-2181448.0,,
Consolidated Income,-18016480.0,-6311835.0,-2142830.0,,
Earnings Before Tax Margin,0.0,0.0,0.0,-51.1163,0.0
Net Profit Margin,0.0,0.0,0.0,,
