Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,442000.0,223000.0,144000.0,0.0
Stock-based compensation,6390000.0,2278000.0,1168000.0,298000.0
Operating Cash Flow,-62056000.0,-29460000.0,-23219000.0,-6752000.0
Capital Expenditure,-722000.0,-133000.0,-1057000.0,-17000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0
Investment purchases and sales,-86426000.0,-109911000.0,-4053000.0,0.0
Investing Cash flow,-87148000.0,-110044000.0,-5110000.0,-17000.0
Issuance (repayment) of debt,0.0,0.0,0.0,0.0
Issuance (buybacks) of shares,164686000.0,126358000.0,0.0,2094000.0
Dividend payments,0.0,0.0,0.0,0.0
Financing Cash Flow,164686000.0,167200000.0,0.0,41711000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,15482000.0,27696000.0,-28329000.0,34942000.0
Free Cash Flow,-62778000.0,-29593000.0,-24276000.0,-6769000.0
Net Cash/Marketcap,0.2729,0.1941,0.0376,0.0376
