date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,836033000.0,661058000.0,477294000.0,308217000.0,202926000.0,113836000.0,44548000.0
,costOfRevenue,178812000.0,156180000.0,114098000.0,66230000.0,39876000.0,22967000.0,12559000.0
,grossProfit,657221000.0,504878000.0,363196000.0,241987000.0,163050000.0,90869000.0,31989000.0
,grossProfitRatio,0.786118490538053,0.763742364512645,0.760948178690702,0.785118925951521,0.803494870051152,0.798244843459011,0.718079375056119
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,166654000.0,116752000.0,83892000.0,52806000.0,27313000.0,12819000.0,7250000.0
,GeneralAndAdministrativeExpenses,171617000.0,143048000.0,84910000.0,58446000.0,32163000.0,13276000.0,9385000.0
,SellingAndMarketingExpenses,174742000.0,132882000.0,87071000.0,61379000.0,46056000.0,26794000.0,14590000.0
,otherExpenses,-305000.0,0.0,0.0,0.0,0.0,-3000.0,0.0
,operatingExpenses,513013000.0,392682000.0,255873000.0,172631000.0,105532000.0,0.0,0.0
,costAndExpenses,691825000.0,548862000.0,369971000.0,238861000.0,145408000.0,75856000.0,43784000.0
,interestExpense,0.0,0.0,1550000.0,1791000.0,3075000.0,1141000.0,843000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,28632000.0,21662000.0,11822000.0,7209000.0,3798000.0,1828000.0,680000.0
,EBITDA,172840000.0,133858000.0,119145000.0,76565000.0,61316000.0,39808000.0,1444000.0
,EBITDARatio,0.206738250762829,0.202490553022579,0.249626016668971,0.248412644338242,0.302159407862965,0.349696053972381,0.0324144742749394
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,144208000.0,112196000.0,107323000.0,69356000.0,57518000.0,37980000.0,764000.0
,operatingIncomeRatio,0.172490798808181,0.169721870093093,0.224857215887901,0.225023279053394,0.283443225609335,0.33363786499877,0.0171500404058544
,totalOtherIncomeExpensesNet,-961000.0,-695000.0,-1919000.0,-3940000.0,-10609000.0,-6984000.0,-864000.0
,incomeBeforeTax,143903000.0,116220000.0,105737000.0,63625000.0,43834000.0,29855000.0,-943000.0
,incomeBeforeTaxRatio,0.172125980673012,0.175809081805227,0.221534316375232,0.206429236544383,0.216009776963031,0.262263255912014,-0.0211681781449223
,incomeTaxExpense,-98414000.0,7902000.0,17597000.0,12827000.0,23352000.0,13926000.0,-948000.0
,netIncome,242317000.0,108318000.0,88140000.0,50798000.0,20482000.0,15929000.0,5000.0
,netIncomeRatio,0.28984142970433,0.163855516459978,0.184666054884411,0.164812453563561,0.100933345160305,0.139929372079131,0.000112238484331508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.24,2.43,2.08,1.26,-1.46,0.68,0.0
,EPSDiluted,4.95,2.27,1.92,1.15,-1.46,0.6,0.0
,weightedAverageShsOut,46287000.0,44533000.0,42442000.0,40262000.0,18280000.0,32400000.0,33010000.0
,weightedAverageShsOutDil,48988000.0,47806000.0,45793000.0,44056000.0,18280000.0,36646000.0,38188000.0
