date,,2021-03-31_FY,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY
,revenue,532344000.0,446237000.0,352586000.0,296500000.0,253388000.0,209336000.0,162413000.0,128597000.0,107614000.0,85803000.0,70163000.0,63396000.0,64674000.0,61646000.0,53130000.0,31892000.0,11475000.0,9308000.0,11003000.0,14691000.0,18228000.0,25384000.0,31682000.0,49776000.0,19100000.0
,costOfRevenue,230150000.0,201228000.0,129972000.0,71171000.0,62114000.0,57246000.0,45564000.0,37615000.0,34002000.0,27887000.0,22623000.0,20856000.0,22849000.0,23433000.0,27094000.0,23099000.0,9741000.0,4362000.0,4290000.0,2823000.0,6986000.0,8598000.0,24281000.0,18851000.0,6600000.0
,grossProfit,302194000.0,245009000.0,222614000.0,225329000.0,191274000.0,152090000.0,116849000.0,90982000.0,73612000.0,57916000.0,47540000.0,42540000.0,41825000.0,38213000.0,26036000.0,8793000.0,1734000.0,4946000.0,6713000.0,11868000.0,11242000.0,16786000.0,7401000.0,30925000.0,12500000.0
,grossProfitRatio,0.567666771861804,0.549055770812371,0.631375040415672,0.759962900505902,0.754866055219663,0.726535330760118,0.719455954880459,0.707497064472733,0.684037392904269,0.674988054030745,0.677565098413694,0.671020253643763,0.646705012833596,0.619878013171982,0.49004329004329,0.275711777248213,0.151111111111111,0.531370863773098,0.610106334636008,0.807841535634062,0.616743471582181,0.66128269776237,0.2336026765987,0.621283349405336,0.654450261780105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,92034000.0,77790000.0,62063000.0,34797000.0,27452000.0,24040000.0,15118000.0,11633000.0,8147000.0,6745000.0,4819000.0,5049000.0,5212000.0,4335000.0,4712000.0,5916000.0,3109000.0,2747000.0,7835000.0,11565000.0,18736000.0,11909000.0,9922000.0,12317000.0,10500000.0
,GeneralAndAdministrativeExpenses,100078000.0,87025000.0,73563000.0,38915000.0,31214000.0,25745000.0,18182000.0,15368000.0,8619000.0,6012000.0,36477000.0,0.0,39680000.0,37596000.0,35657000.0,27863000.0,18534000.0,6060000.0,7441000.0,9554000.0,18113000.0,21307000.0,17712000.0,17381000.0,0.0
,SellingAndMarketingExpenses,256231000.0,240013000.0,177976000.0,184044000.0,139277000.0,109379000.0,80667000.0,60906000.0,46244000.0,37980000.0,0.0,33516000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,230150000.0,-11717000.0,2818000.0,3693000.0,1792000.0,1107000.0,833000.0,742000.0,105000.0,-305000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
