Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,10635000.0,11863000.0,20803000.0,3831000.0
Short-term investments,10060000.0,38889000.0,0.0,0.0
Cash and short-term investments,20695000.0,50752000.0,20803000.0,3831000.0
Receivables,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,21775000.0,51840000.0,21073000.0,4026000.0
Property Plant & Equipment Net,7290000.0,154000.0,107000.0,351000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,8537000.0,848000.0,948000.0,1914000.0
Total assets,30312000.0,52688000.0,22021000.0,5940000.0
Payables,1731000.0,1600000.0,1971000.0,641000.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,5370000.0,4891000.0,4071000.0,2549000.0
Long-term debt,5342000.0,0.0,0.0,0.0
Total debt,5342000.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,5342000.0,0.0,11000.0,29000.0
Total liabilities,10712000.0,4891000.0,4082000.0,2578000.0
Other comprehensive income,188083000,184761000,0.0,0.0
Retained earnings (deficit),-168493000.0,-136946000.0,-114342000.0,-96219000.0
Total shareholders equity,19600000.0,47797000.0,-111806000.0,-94319000.0
Investments,10060000.0,38889000.0,0.0,0.0
Net Debt,-5293000.0,-11863000.0,-20803000.0,-3831000.0
Other Assets,0.0,0.0,270000.0,195000.0
Other Liabilities,0.0,0.0,2100000.0,1908000.0
