date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,10878673000.0,11009452000.0,11074481000.0,10845645000.0,11513251000.0,12494921000.0,11390947000.0,10302079000.0,11229073000.0,11487577000.0,10745650000.0,13093756000.0,11484398000.0,10932158000.0,10106247000.0,10123724000.0,9194920000.0,8305035000.0,9620899000.0,10016148000.0,8773300000.0,11494800000.0,9561600000.0,7163400000.0,6274400000.0,5963300000.0
,costOfRevenue,6699806000.0,7839136000.0,7549751000.0,9370753000.0,9554179000.0,8305939000.0,7930422000.0,6939151000.0,4313299000.0,4434121000.0,3946344000.0,6290723000.0,4921783000.0,5451877000.0,4697262000.0,4747202000.0,3845171000.0,2986930000.0,4792254000.0,5379227000.0,4601500000.0,6375300000.0,4069700000.0,2395600000.0,1837500000.0,1861300000.0
,grossProfit,4178867000.0,3170316000.0,3524730000.0,1474892000.0,1959072000.0,4188982000.0,3460525000.0,3362928000.0,6915774000.0,7053456000.0,6799306000.0,6803033000.0,6562615000.0,5480281000.0,5408985000.0,5376522000.0,5349749000.0,5318105000.0,4828645000.0,4636921000.0,4171800000.0,5119500000.0,5491900000.0,4767800000.0,4436900000.0,4102000000.0
,grossProfitRatio,0.384133892065696,0.287963106610574,0.318274960244187,0.135989330279573,0.170158020527825,0.335254780722503,0.303796075954001,0.326431975526493,0.6158811150306,0.614007288046905,0.632749624266564,0.519563141393501,0.571437440604201,0.501299103068214,0.535212032716002,0.531081447894075,0.581815719984513,0.640347090650431,0.501891247377194,0.462944537161392,0.475510925193485,0.445375300135714,0.574370398259705,0.665577798252227,0.707143312507969,0.687874163634229
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190595000.0,211736000.0,199063000.0,249292000.0,0.0,145884000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-252539000.0,-129754000.0,-12701000.0,-41617000.0,-95997000.0,-42016000.0,-59762000.0,-53214000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
