date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY
,revenue,3514330000.0,3876411000.0,3932565000.0,3938317000.0,3952618000.0,3834343000.0,3753498000.0,3622216000.0,3523644000.0,3269131000.0,2916090000.0,2636600000.0,2648191000.0,2513772000.0,2373100000.0,2254307000.0,2097667000.0,1824008000.0,1667052000.0,1460137000.0
,costOfRevenue,1798736000.0,1965869000.0,1988152000.0,1973422000.0,1988678000.0,1936492000.0,1893326000.0,1826953000.0,1780385000.0,1674526000.0,1511716000.0,1393283000.0,1413597000.0,1360025000.0,1286329000.0,1227307000.0,1146814000.0,1016941000.0,952096000.0,837422000.0
,grossProfit,1715594000.0,1910542000.0,1944413000.0,1964895000.0,1963940000.0,1897851000.0,1860172000.0,1795263000.0,1743259000.0,1594605000.0,1404374000.0,1243317000.0,1234594000.0,1153747000.0,1086771000.0,1027000000.0,950853000.0,807067000.0,714956000.0,622715000.0
,grossProfitRatio,0.488171002723136,0.492863630817269,0.494438871321898,0.498917430973688,0.496870681659599,0.49496119674218,0.495583586297368,0.495625605982636,0.494731874162089,0.487776415200247,0.481594875329637,0.471560722142153,0.466202777669738,0.458970423729757,0.457954152795921,0.455572377675268,0.453290727269867,0.442469002328937,0.428874444228494,0.426477104545669
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1442809000.0,1452751000.0,1484209000.0,1351296000.0,1365986000.0,1313134000.0,1273513000.0,1202709000.0,1179206000.0,1086414000.0,1012321000.0,899415000.0,903146000.0,861055000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1442809000.0,1452751000.0,1484209000.0,1463619000.0,1465643000.0,1402525000.0,1353176000.0,1274901000.0,1243904000.0,1146136000.0,1063444000.0,946481000.0,951679000.0,903660000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,3241545000.0,3418620000.0,3472361000.0,3437041000.0,3454321000.0,3339017000.0,3246502000.0,3101854000.0,3024289000.0,2820662000.0,2575160000.0,2339764000.0,2365276000.0,2263685000.0,2151424000.0,2057675000.0,1928048000.0,1653943000.0,1480067000.0,837422000.0
,interestExpense,98793000.0,96309000.0,98162000.0,132899000.0,144237000.0,116842000.0,116317000.0,107695000.0,138412000.0,112530000.0,112982000.0,132022000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,106779000.0,107658000.0,108829000.0,112323000.0,99657000.0,89391000.0,79663000.0,72192000.0,64698000.0,59722000.0,51123000.0,47066000.0,48533000.0,42605000.0,38032000.0,33906000.0,24619000.0,22335000.0,0.0,0.0
,EBITDA,379564000.0,565449000.0,569033000.0,613599000.0,597954000.0,584717000.0,586659000.0,592554000.0,564053000.0,508191000.0,392053000.0,343902000.0,331448000.0,292692000.0,259708000.0,230538000.0,194238000.0,192400000.0,186985000.0,622715000.0
,EBITDARatio,0.108004655225889,0.14586920736733,0.144697671875735,0.155802338917868,0.151280493080788,0.152494703786281,0.156296606525433,0.163588808618812,0.160076613869051,0.155451402834576,0.134444753076894,0.130433892133809,0.125160156499286,0.11643538077439,0.109438287472083,0.102265574298443,0.0925971567460421,0.105481993500029,0.112165067436409,0.426477104545669
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,272785000.0,457791000.0,460204000.0,501276000.0,498297000.0,495326000.0,506996000.0,520362000.0,499355000.0,448469000.0,340930000.0,296836000.0,282915000.0,250087000.0,221676000.0,196632000.0,169619000.0,170065000.0,186985000.0,622715000.0
,operatingIncomeRatio,0.0776207698195673,0.118096610498732,0.117023876274137,0.127281780516906,0.126067583561073,0.129181452989469,0.135072937297422,0.143658467634178,0.141715508150086,0.137182939441705,0.116913401163887,0.112582871880452,0.106833306207898,0.0994867474058904,0.0934119927520964,0.0872250319055923,0.080860784862421,0.0932369814167482,0.112165067436409,0.426477104545669
,totalOtherIncomeExpensesNet,-14025000.0,682000.0,-33615000.0,-22679000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21502000.0,-41475000.0,-4051000.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,159967000.0,362164000.0,328427000.0,345698000.0,354060000.0,378484000.0,390679000.0,412667000.0,360943000.0,335939000.0,227948000.0,164814000.0,123799000.0,82613000.0,180109000.0,189615000.0,167369000.0,169718000.0,154810000.0,142356000.0
,incomeBeforeTaxRatio,0.0455184914336445,0.0934276576967716,0.0835147035077615,0.0877781042003475,0.0895760733771895,0.098708957440688,0.104083977132797,0.11392666809489,0.102434581927119,0.102760947787042,0.0781690551389018,0.0625100508230297,0.0467485162512825,0.0328641579268128,0.0758960852892841,0.0841123236542317,0.0797881646610258,0.0930467410230657,0.0928645297207286,0.0974949610892677
,incomeTaxExpense,46722000.0,90541000.0,70380000.0,130622000.0,131118000.0,143397000.0,144686000.0,151516000.0,127879000.0,122214000.0,84120000.0,65697000.0,46222000.0,38121000.0,69916000.0,73154000.0,62059000.0,62205000.0,57026000.0,-53067000.0
,netIncome,113245000.0,271623000.0,258047000.0,215076000.0,222942000.0,235087000.0,245993000.0,261151000.0,233064000.0,213725000.0,143828000.0,99117000.0,77577000.0,44492000.0,110193000.0,116461000.0,105310000.0,107513000.0,97784000.0,89289000.0
,netIncomeRatio,0.0322237809198339,0.0700707432725787,0.0656179872424232,0.0546111448113496,0.056403629189565,0.0613108947217294,0.0655370004193422,0.0720970256881423,0.0661428907120016,0.0653767010254407,0.0493222088481494,0.0375927330653114,0.0292943371531736,0.0176992981065904,0.0464341999915722,0.0516615527521318,0.050203392626189,0.0589432721786308,0.0586568385389298,0.0611511111628566
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.994415222908123,2.27,2.09,1.56381377560295,1.51,1.5,1.54,1.52,1.27,1.17,0.79,0.55,0.43,0.25,0.612,0.18,0.584715,0.596946,0.542928,0.495761
,EPSDiluted,0.987486920125567,2.26,2.08,1.55653659101436,1.5,1.49,1.51,1.48,1.24,1.14,0.78,0.54,0.42,0.24,0.612,0.18,0.584715,0.596946,0.542928,0.495761
,weightedAverageShsOut,113881000.0,119636000.0,123190000.0,137533000.0,147179000.0,156353000.0,159933000.0,171682000.0,183420000.0,183020000.0,181985000.0,181691000.0,181189000.0,180392000.0,180104975.0,176207000.0,180104975.0,180104975.0,180104975.0,180104975.0
,weightedAverageShsOutDil,114680000.0,120283000.0,123832000.0,138176000.0,148803000.0,158226000.0,163419000.0,176159000.0,188610000.0,188093000.0,184088000.0,183306000.0,182704000.0,182375000.0,180104975.0,178262000.0,180104975.0,180104975.0,180104975.0,180104975.0
