date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY,1984-12-31_FY
,revenue,10721000000.0,10132000000.0,8618000000.0,7473000000.0,6369000000.0,6054000000.0,5434000000.0,4899000000.0,4740000000.0,4112000000.0,4291000000.0,5150000000.0,4994000000.0,4309000000.0,4464000000.0,4202000000.0,4087000000.0,4135000000.0,4353000000.0,5787651000.0,3944800000.0,2736200000.0,2298800000.0,1850900000.0,1419900000.0,1064600000.0,965000000.0,749500000.0,569500000.0,387400000.0,345900000.0,0.0,0.0,257000000.0,160000000.0,112000000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,8000000.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244000000.0,152000000.0,112000000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949416342412451,0.95,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,3695000000.0,3488000000.0,3147000000.0,2703000000.0,2474000000.0,2407000000.0,2247000000.0,2023000000.0,1952000000.0,2100000000.0,1750000000.0,1667000000.0,1781000000.0,1619000000.0,1902000000.0,1877000000.0,1771000000.0,1854000000.0,1875000000.0,2414480000.0,1624500000.0,1162800000.0,961800000.0,766300000.0,594100000.0,437100000.0,392800000.0,306600000.0,234400000.0,155100000.0,130700000.0,0.0,0.0,168000000.0,124000000.0,104000000.0
,SellingAndMarketingExpenses,307000000.0,313000000.0,268000000.0,265000000.0,249000000.0,245000000.0,257000000.0,241000000.0,228000000.0,196000000.0,191000000.0,243000000.0,230000000.0,189000000.0,178000000.0,184000000.0,139000000.0,211000000.0,246000000.0,332311000.0,241900000.0,155000000.0,129600000.0,84000000.0,52800000.0,106700000.0,40700000.0,33800000.0,25200000.0,19900000.0,18400000.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31000000.0,36000000.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,5490000000.0,5068000000.0,4521000000.0,4106000000.0,3759000000.0,3632000000.0,3430000000.0,3159000000.0,3030000000.0,3187000000.0,2693000000.0,2906000000.0,2973000000.0,2690000000.0,2451000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177000000.0,131000000.0,110000000.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190000000.0,139000000.0,110000000.0
,interestExpense,1064000000.0,857000000.0,342000000.0,171000000.0,132000000.0,102000000.0,105000000.0,150000000.0,175000000.0,398000000.0,183000000.0,243000000.0,623000000.0,679000000.0,687000000.0,277000000.0,241000000.0,345000000.0,928000000.0,1351776000.0,768400000.0,651900000.0,546500000.0,425900000.0,357200000.0,198200000.0,132400000.0,159500000.0,225600000.0,238500000.0,207300000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,349000000.0,306000000.0,269000000.0,234000000.0,224000000.0,199000000.0,202000000.0,196000000.0,155000000.0,146000000.0,159000000.0,152000000.0,156000000.0,157000000.0,208000000.0,226000000.0,284000000.0,321000000.0,404000000.0,310903000.0,156700000.0,138500000.0,124700000.0,98300000.0,68700000.0,54600000.0,44400000.0,40500000.0,51900000.0,49100000.0,52500000.0,44000000.0,38000000.0,10000000.0,0.0,0.0
,EBITDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76000000.0,20000000.0,2000000.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295719844357977,0.125,0.017857
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
