date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,3495644000.0,3668117000.0,3683593000.0,4034897000.0,3572790000.0,3525595000.0,3571126000.0,3373898000.0,3124108000.0,2751534000.0,1833737000.0,1510970000.0,1860608000.0,1658168000.0,1609529000.0,1531499000.0,1426806000.0,1359614000.0,1335660000.0,1319331000.0,1384379000.0,162415000.0,138334000.0,129855000.0,91564000.0
,costOfRevenue,3258984000.0,3147047000.0,3237992000.0,3577380000.0,3118005000.0,3112900000.0,3200691000.0,3002875000.0,2768042000.0,2438986000.0,1620304000.0,1325280000.0,1626297000.0,1425844000.0,1391111000.0,1342476000.0,1247258000.0,1188932000.0,1172848000.0,1140368000.0,1211101000.0,0.0,0.0,0.0,0.0
,grossProfit,236660000.0,521070000.0,445601000.0,457517000.0,454785000.0,412695000.0,370435000.0,371023000.0,356066000.0,312548000.0,213433000.0,185690000.0,234311000.0,232324000.0,218418000.0,189023000.0,179548000.0,170682000.0,162812000.0,178963000.0,173278000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0677014020878556,0.142053811260655,0.120969119009619,0.113390007229429,0.127291276565373,0.117056837214711,0.10373058805542,0.109968647540619,0.113973652639409,0.113590455360537,0.116392372515797,0.122894564418883,0.1259324908847,0.140108843012288,0.135703053501987,0.123423521660804,0.125839111974578,0.125537100971305,0.121896290972253,0.135646778556708,0.125166590940776,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,99597000.0,340169000.0,304058000.0,273571000.0,249089000.0,218953000.0,194494000.0,192113000.0,181975000.0,212486000.0,139759000.0,125985000.0,134892000.0,41416000.0,39929000.0,36850000.0,39218000.0,45650000.0,46824000.0,53613000.0,46840000.0,38232000.0,32885000.0,27478000.0,17147000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,20000.0,341000.0,58000.0,724000.0,819000.0,-2560000.0,-257000.0,-28000.0,-30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,130834000.0,368650000.0,320682000.0,360966000.0,330951000.0,295665000.0,264334000.0,254372000.0,243706000.0,218089000.0,143551000.0,130159000.0,138849000.0,141584000.0,141182000.0,134643000.0,138950000.0,146387000.0,151671000.0,165014000.0,154879000.0,132281000.0,111928000.0,96360000.0,63639000.0
,costAndExpenses,3389818000.0,3515697000.0,3558674000.0,3938346000.0,3448956000.0,3408565000.0,3465025000.0,3257247000.0,3011748000.0,2657075000.0,1763855000.0,1455439000.0,1765146000.0,1567428000.0,1532293000.0,1477119000.0,1386208000.0,1335319000.0,1324519000.0,1305382000.0,1365980000.0,132281000.0,111928000.0,96360000.0,63639000.0
,interestExpense,9746000.0,10994000.0,9611000.0,6754000.0,3625000.0,2971000.0,1785000.0,1246000.0,1207000.0,638000.0,54000.0,91000.0,102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,31237000.0,28481000.0,16624000.0,13313000.0,8966000.0,7988000.0,7799000.0,6470000.0,6619000.0,5603000.0,3792000.0,4174000.0,3957000.0,4490000.0,6101000.0,9611000.0,11539000.0,10757000.0,11371000.0,16419000.0,11838000.0,9083000.0,6578000.0,4602000.0,2579000.0
,EBITDA,137063000.0,180901000.0,141543000.0,109864000.0,132800000.0,125018000.0,113900000.0,123121000.0,118979000.0,100062000.0,73674000.0,59705000.0,99419000.0,95230000.0,83337000.0,63991000.0,52137000.0,35052000.0,22512000.0,30368000.0,30237000.0,39217000.0,32984000.0,38097000.0,30504000.0
