date,,2020-10-31_FY,2019-11-02_FY,2018-11-03_FY,2017-10-28_FY,2016-10-29_FY,2015-10-31_FY,2014-11-01_FY,2013-11-02_FY,2012-11-03_FY,2011-10-29_FY,2010-10-30_FY,2009-10-31_FY,2008-11-01_FY,2007-11-03_FY,2006-10-28_FY,2005-10-29_FY,2004-10-30_FY,2003-11-01_FY,2002-11-02_FY,2001-11-03_FY,2000-10-28_FY,1999-10-30_FY,1998-10-31_FY,1997-11-01_FY,1996-11-02_FY,1995-10-28_FY,1994-10-29_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY,1989-10-31_FY,1988-10-31_FY,1987-10-31_FY,1986-10-31_FY,1985-10-31_FY
,revenue,5603056000.0,5991065000.0,6224689000.0,5246354000.0,3421409000.0,3435092000.0,2864800000.0,2633700000.0,2701100000.0,2993300000.0,2761500000.0,2014908000.0,2582900000.0,2546100000.0,2573200000.0,2388800000.0,2633800000.0,2047300000.0,1707500000.0,2276900000.0,2577500000.0,1450400000.0,1230600000.0,1243500000.0,1193800000.0,941500000.0,773500000.0,666300000.0,567300000.0,537700000.0,485200000.0,453400000.0,439200000.0,370400000.0,334400000.0,322400000.0
,costOfRevenue,1912578000.0,1977315000.0,1974293000.0,2078113000.0,1194236000.0,1175830000.0,1034600000.0,941300000.0,960100000.0,1006800000.0,962100000.0,896271000.0,1005700000.0,1026900000.0,1067000000.0,1006000000.0,1080000000.0,923200000.0,803000000.0,1008100000.0,1116500000.0,735600000.0,642100000.0,622500000.0,592900000.0,464600000.0,394400000.0,291000000.0,246700000.0,219700000.0,197500000.0,173600000.0,164200000.0,138000000.0,123000000.0,127400000.0
,grossProfit,3690478000.0,4013750000.0,4250396000.0,3168241000.0,2227173000.0,2259262000.0,1830200000.0,1692400000.0,1741000000.0,1986500000.0,1799400000.0,1118637000.0,1577300000.0,1519200000.0,1506100000.0,1382800000.0,1553800000.0,1124100000.0,904500000.0,1268800000.0,1461000000.0,714700000.0,588500000.0,621000000.0,600900000.0,477000000.0,379000000.0,375300000.0,320600000.0,318000000.0,287700000.0,279800000.0,275000000.0,232400000.0,211400000.0,195000000.0
,grossProfitRatio,0.658654491406118,0.6699560094908,0.682828652162381,0.603893866102059,0.650951990831847,0.657700579780687,0.6388578609327,0.642594069180241,0.644552219466143,0.663648815688371,0.651602390005432,0.555180186886945,0.610670176932905,0.596677271120537,0.585302347271879,0.57886805090422,0.589946085503835,0.549064621696869,0.529721815519766,0.557248891036058,0.566828322017459,0.492760617760618,0.47822200552576,0.499396863691194,0.503350644999162,0.50663834306957,0.489980607627666,0.563259792886087,0.565133086550326,0.591407848242514,0.592951360263809,0.617115130127922,0.626138433515483,0.627429805615551,0.632177033492823,0.604838709677419
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,1050519000.0,1130348000.0,1165047000.0,968133000.0,653816000.0,637459000.0,559700000.0,513300000.0,512000000.0,505600000.0,492300000.0,446980000.0,533500000.0,519300000.0,536700000.0,497100000.0,511700000.0,450200000.0,423900000.0,464700000.0,400600000.0,257000000.0,219400000.0,196100000.0,177800000.0,134300000.0,106900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,659923000.0,648094000.0,644552000.0,650172000.0,432864000.0,478972000.0,421400000.0,367808000.0,373423000.0,406700000.0,390600000.0,333184000.0,415700000.0,393200000.0,394100000.0,338300000.0,340000000.0,288000000.0,257100000.0,287100000.0,293400000.0,209600000.0,207500000.0,191600000.0,195800000.0,184900000.0,170300000.0,252800000.0,239500000.0,247900000.0,234700000.0,194500000.0,183000000.0,164300000.0,142600000.0,125400000.0
,SellingAndMarketingExpenses,0.0,0.0,50988000.0,40361000.0,28574000.0,0.0,33300000.0,28392000.0,23077000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2373000.0,524700000.0,439232000.0,306453000.0,0.0,-2322000.0,30042000.0,1456000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
