date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,638423000.0,541260000.0,480118000.0,533744000.0,463975000.0,423223000.0,381519000.0,311623000.0,261225000.0,210264000.0,169071000.0,127521000.0,99899000.0,65901000.0,44395000.0,30887000.0,20572887.0,14575762.0,-38893596.0,4230000.0,-878000.0
,depreciationAndAmortization,299497000.0,314406000.0,294077000.0,230203000.0,206086000.0,128192000.0,125437000.0,86463000.0,70165000.0,54505000.0,41428000.0,38062000.0,33421000.0,18018000.0,12086000.0,8574000.0,6871858.0,5446104.0,5013840.0,7900000.0,7541000.0
,deferredIncomeTax,-33827000.0,7109000.0,-2180000.0,-46537000.0,-16162000.0,22388000.0,6242000.0,4279000.0,4222000.0,9302000.0,8963000.0,5882000.0,13535000.0,4304000.0,3618000.0,1667000.0,3487000.0,2328000.0,1118000.0,1200000.0,0.0
,stockBasedCompensation,29078000.0,27695000.0,22760000.0,22832000.0,22472000.0,21336000.0,22021000.0,22036000.0,15634000.0,5134000.0,9974000.0,7283000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,496717000.0,-321294000.0,331191000.0,142601000.0,768067000.0,22021000.0,444857000.0,225457000.0,144365000.0,140487000.0,77168000.0,92682000.0,52236000.0,267049000.0,18644000.0,25897528.0,3694110.0,23514773.0,33669589.0,17000000.0,0.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,433072000.0,15460000.0,-127153000.0,-203857000.0,-64114000.0,-83188000.0,-122590000.0,-69222000.0,-95042000.0,-90091000.0,-67795000.0,-20428000.0,4232000.0,-35134000.0,-8671000.0,-8554000.0,-5174889.0,544715.0,-1161067.0,0.0,0.0
,accountsPayables,-64032000.0,3712000.0,-77621000.0,45136000.0,18577000.0,-4222000.0,-5474000.0,49641000.0,-15097000.0,28589000.0,10156000.0,-18067000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,34089000.0,2509307000.0,2830601000.0,2499410000.0,2356809000.0,1588742000.0,1566721000.0,1121864000.0,896407000.0,752042000.0,611555000.0,534387000.0,441705000.0,389469000.0,122420000.0,103776000.0,77878472.0,74184362.0,50669589.0,17000000.0,0.0
,otherNonCashItems,-3934000.0,-16311000.0,9534000.0,1301000.0,19550000.0,7348000.0,6593000.0,9630000.0,4515000.0,209462000.0,-890000.0,678000.0,-4640000.0,-15794000.0,-4640000.0,0.0,0.0,0.0,0.0,100000.0,-10925000.0
,netCashProvidedByOperatingActivites,1443870000.0,1064033000.0,710739000.0,518900000.0,635014000.0,529837000.0,370897000.0,428056000.0,206190000.0,211772000.0,159183000.0,164002000.0,132961000.0,54369000.0,52381000.0,37533000.0,25901449.0,20949344.0,17740453.0,12100000.0,-3384000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-172695000.0,-265730000.0,-250027000.0,-179090000.0,-207074000.0,-170490000.0,-140950000.0,-90186000.0,-88255000.0,-86416000.0,-61438000.0,-55870000.0,-66908000.0,-38401000.0,-36152000.0,-26218000.0,-25669677.0,-9097244.0,-6851573.0,-3400000.0,0.0
,acquisitionsNet,-2000000.0,-9000000.0,-1215000000.0,-212000000.0,-1339000000.0,-161000000.0,-776000000.0,-408000000.0,-265000000.0,-487000000.0,-132000000.0,-48000000.0,-74000000.0,-868000000.0,-73000000.0,-104000000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-650000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848000.0,433000.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,1253000.0,38724000.0,13950000.0,32156000.0,1014000.0,-4123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2111000.0,2707000.0,-5756.0,0.0,0.0,0.0,-8308000.0
,netCashUsedForInvestingActivites,-165887000.0,-264853000.0,-1458939000.0,-384595000.0,-1709928000.0,-329993000.0,-920994000.0,-505606000.0,-352534000.0,-571607000.0,-191583000.0,-102494000.0,-138910000.0,-905821000.0,-110657000.0,-126022000.0,-87823382.0,-12222061.0,-6746250.0,-3500000.0,-8308000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2317329000.0,-942866000.0,-1938778000.0,-985606000.0,-2648359000.0,-533236000.0,-1155594000.0,-931523000.0,-878102000.0,-1058802000.0,-9581000.0,-53349000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10402000.0,361609000.0,6262000.0,99695000.0,4942240.0,59632216.0,43652.0,0.0,0.0
,commonStockRepurchased,-117292000.0,-291813000.0,-60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1125000.0,0.0,0.0,0.0,-22902486.0,-103200.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
