date,,2021-01-30_FY,2020-01-25_FY,2019-01-26_FY,2018-01-27_FY,2017-01-28_FY,2016-01-31_FY,2015-01-31_FY,2014-01-31_FY
,revenue,1737063000.0,1365035000.0,1165899000.0,950528000.0,765635000.0,622161000.0,497733000.0,403966000.0
,costOfRevenue,1135450000.0,977083000.0,780048000.0,643570000.0,518155000.0,421750000.0,335617000.0,272021000.0
,grossProfit,601613000.0,387952000.0,385851000.0,306958000.0,247480000.0,200411000.0,162116000.0,131945000.0
,grossProfitRatio,0.346339194375794,0.284206632064379,0.330947191823649,0.32293420078104,0.32323496182907,0.322120801528865,0.325708763533863,0.326624022813801
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,348203000.0,301430000.0,259457000.0,199784000.0,170556000.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,328507000.0,262856000.0,6363000.0,8540000.0,4247000.0,0.0,0.0,0.0
,operatingExpenses,676710000.0,547414000.0,309816000.0,219597000.0,177518000.0,0.0,0.0,0.0
,costAndExpenses,1812160000.0,1524497000.0,1089864000.0,863167000.0,695673000.0,559942000.0,451430000.0,347538000.0
,interestExpense,-28493000.0,31801000.0,27056000.0,21704000.0,27174000.0,36759000.0,42382000.0,41152000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,71441000.0,69418000.0,56529000.0,48777000.0,36925000.0,2476000.0,5310000.0,1262000.0
,EBITDA,-3771000.0,-90044000.0,132564000.0,136138000.0,106887000.0,64695000.0,51613000.0,57690000.0
,EBITDARatio,-0.00217090571844544,-0.0659646089660705,0.113701101038769,0.143223555750067,0.139605686782867,0.103984338459016,0.103696158382104,0.142809048286242
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-75212000.0,-159462000.0,76035000.0,87361000.0,69962000.0,62219000.0,46303000.0,56428000.0
,operatingIncomeRatio,-0.0432983720222007,-0.116818982663448,0.0652157691189374,0.0919078659439806,0.0913777452702659,0.100004661172912,0.0930277879907501,0.139685022996985
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,-36046000.0,0.0,-37500000.0
,incomeBeforeTax,-106884000.0,-191263000.0,48979000.0,65657000.0,42788000.0,-10586000.0,3921000.0,-22224000.0
,incomeBeforeTaxRatio,-0.0615314470459621,-0.14011582120605,0.0420096423446628,0.0690742408429841,0.0558856374120828,-0.0170148884292008,0.00787771757146904,-0.05501453092587
,incomeTaxExpense,42845000.0,23172000.0,-17000.0,33845000.0,15722000.0,-14160000.0,4357000.0,59000.0
,netIncome,-149729000.0,-214435000.0,48996000.0,31812000.0,27066000.0,3574000.0,-436000.0,-22283000.0
,netIncomeRatio,-0.0861966434147754,-0.157091210115492,0.0420242233675473,0.0334677147858874,0.0353510484761015,0.00574449378858527,-0.000875971655485973,-0.0551605828213265
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-2.33272484428533,-3.35182,0.73901,0.49931,0.47574,0.27,-0.007327,-0.374481
,EPSDiluted,-2.33272484428533,-3.35182,0.73901,0.49931,0.47574,0.26,-0.007327,-0.374481
,weightedAverageShsOut,64186310.0,63975630.0,66299650.0,63712000.0,56892180.0,59503727.0,59503727.0,59503727.0
,weightedAverageShsOutDil,64186310.0,63975630.0,66299650.0,63712000.0,56892180.0,60399752.0,61274494.0,60399752.0
