date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,56432000.0,64081000.0,48926000.0,32216000.0,62390000.0,68597000.0,57791000.0,37260000.0,28423000.0,48341000.0,-10273000.0,43211000.0,60561000.0,39859000.0,42323000.0,23408000.0,10814000.0,9305000.0,-18631000.0,409000.0,45638000.0,22000000.0,8300000.0,5700000.0,9800000.0,1500000.0
,depreciationAndAmortization,51629000.0,68788000.0,73359000.0,77564000.0,68977000.0,58685000.0,60651000.0,57957000.0,50848000.0,53467000.0,57932000.0,28323000.0,27965000.0,24986000.0,24747000.0,25943000.0,30237000.0,30125000.0,34338000.0,34937000.0,36829000.0,35300000.0,21800000.0,13300000.0,5100000.0,2800000.0
,deferredIncomeTax,-5649000.0,282000.0,-1509000.0,7908000.0,2339000.0,2515000.0,4865000.0,-362000.0,-4867000.0,-3955000.0,-17142000.0,10165000.0,1354000.0,106000.0,198000.0,-1403000.0,648000.0,-1056000.0,-8605000.0,4650000.0,-3603000.0,-8300000.0,-4100000.0,0.0,-400000.0,800000.0
,stockBasedCompensation,10748000.0,7396000.0,7543000.0,7621000.0,10779000.0,8749000.0,6381000.0,4873000.0,3467000.0,3582000.0,4935000.0,5158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,365672000.0,-40770000.0,-25904000.0,-193267000.0,103945000.0,10517000.0,27638000.0,42321000.0,37144000.0,-30030000.0,19231000.0,-33878000.0,77028000.0,17055000.0,69457000.0,39903000.0,7594000.0,17895000.0,17389000.0,4568000.0,3583000.0,-1636000.0,9400000.0,-23100000.0,-2400000.0,2300000.0
,accountsReceivables,-9306000.0,0.0,-8224000.0,-10154000.0,-32905000.0,2499000.0,-40276000.0,-22062000.0,-6771000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-3613000.0,2099000.0,-1571000.0,7286000.0,-2938000.0,-124000.0,2029000.0,-1282000.0,-1589000.0,-6898000.0,-2174000.0,-2186000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,630055000.0,264383000.0,305153000.0,331057000.0,524324000.0,420379000.0,409862000.0,382224000.0,339903000.0,302759000.0,332789000.0,313558000.0,347436000.0,270408000.0,253353000.0,183896000.0,143993000.0,136399000.0,118504000.0,101115000.0,96547000.0,92964000.0,94600000.0,85200000.0,108300000.0,110700000.0
,otherNonCashItems,0.0,-251000.0,446000.0,-930000.0,-2173000.0,-1031000.0,-1713000.0,-945000.0,662000.0,53580000.0,-8017000.0,-138000.0,7086000.0,3982000.0,2921000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,100000.0,0.0,100000.0
,netCashProvidedByOperatingActivites,175742000.0,101283000.0,109094000.0,134789000.0,130728000.0,120464000.0,94264000.0,86218000.0,86514000.0,102614000.0,45062000.0,87612000.0,80857000.0,48249000.0,44772000.0,48169000.0,13735000.0,34224000.0,43311000.0,60700000.0,23327000.0,51300000.0,41100000.0,19600000.0,-500000.0,8400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-53000000.0,-38990000.0,-55040000.0,-68169000.0,-78352000.0,-49662000.0,-44683000.0,-59193000.0,-38647000.0,-29890000.0,-28516000.0,-30277000.0,-34677000.0,-31472000.0,-19420000.0,-9910000.0,-25665000.0,-29273000.0,-20203000.0,-39058000.0,-72334000.0,-75000000.0,-65400000.0,-23600000.0,-19000000.0,-12900000.0
,acquisitionsNet,-88466000.0,-3133000.0,-83395000.0,-14087000.0,-205324000.0,-9370000.0,0.0,0.0,-147094000.0,0.0,-77174000.0,0.0,-2400000.0,-1600000.0,-2042000.0,-3246000.0,0.0,0.0,-1901000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,-5122000.0,0.0,0.0,0.0,0.0,-67000.0,-494000.0,-187000.0,-80002000.0,17535000.0,-17535000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10700000.0,-13100000.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,10339000.0,0.0,0.0,0.0,0.0,0.0,0.0,839000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0
,otherInvestingActivites,2109000.0,1536000.0,1495000.0,19000.0,488000.0,2074000.0,3792000.0,-174000.0,824000.0,6023000.0,67578000.0,216000.0,-109000.0,1230000.0,-4672000.0,2307000.0,16702000.0,2623000.0,2244000.0,682000.0,159776000.0,200000.0,3400000.0,200000.0,100000.0,0.0
,netCashUsedForInvestingActivites,-139357000.0,-40587000.0,-136940000.0,-87359000.0,-272849000.0,-56958000.0,-40891000.0,-59367000.0,-184984000.0,-24361000.0,-38299000.0,-109224000.0,-19651000.0,-49377000.0,-26134000.0,-10849000.0,-8963000.0,-26650000.0,-19860000.0,-38376000.0,87442000.0,-74800000.0,-71700000.0,-36500000.0,-18900000.0,-12900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
