date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,1237439000.0,1472366000.0,1402339000.0,1128678000.0,886051000.0,507515000.0,501800000.0,702900000.0,900800000.0,756000000.0,631900000.0,920100000.0,1183300000.0,995600000.0,538400000.0
,costOfRevenue,1085897000.0,1098626000.0,993198000.0,905800000.0,767687000.0,450169000.0,424100000.0,505200000.0,587100000.0,437900000.0,443500000.0,642500000.0,680900000.0,527400000.0,396800000.0
,grossProfit,151542000.0,373740000.0,409141000.0,222878000.0,118364000.0,57346000.0,77700000.0,197700000.0,313800000.0,318100000.0,188400000.0,277600000.0,502300000.0,468200000.0,141600000.0
,grossProfitRatio,0.122464218438242,0.253836342322493,0.291756130293745,0.197468188447015,0.133585989971232,0.112993704619568,0.154842566759665,0.281263337601366,0.34835701598579,0.420767195767196,0.298148441209052,0.301706336267797,0.424490830727626,0.47026918441141,0.263001485884101
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,30774000.0,28570000.0,15474000.0,4742000.0,9426000.0,10069000.0,22600000.0,43600000.0,47500000.0,28900000.0,6700000.0,24000000.0,30800000.0,10900000.0,9300000.0
,GeneralAndAdministrativeExpenses,34320000.0,-431000.0,969000.0,-40000.0,30198000.0,-4619000.0,-1956000.0,-816000.0,463000.0,33600000.0,42800000.0,39900000.0,28100000.0,22900000.0,16200000.0
,SellingAndMarketingExpenses,0.0,27243000.0,42283000.0,37774000.0,0.0,46275000.0,39956000.0,39516000.0,38737000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,50887000.0,19025000.0,-13764000.0,10122000.0,10189000.0,28744000.0,5400000.0,9100000.0,8500000.0,4200000.0,3900000.0,3600000.0,3100000.0,2400000.0,2200000.0
,operatingExpenses,95279000.0,77128000.0,74215000.0,53102000.0,50438000.0,59076891.270265,64664669.365215,92705286.330328,83898139.079334,150846864.50168,164109445.13418,75861955.628595,152200343.330304,70736101.578586,74343895.298777
,costAndExpenses,1526206000.0,1173510000.0,1049835000.0,960004000.0,1219369000.0,537199000.0,524300000.0,637500000.0,686600000.0,613300000.0,600900000.0,781500000.0,871000000.0,628700000.0,470200000.0
,interestExpense,-98026616.0,-57320804.0,-119665467.0,-194377202.0,-70729047.0,52753000.0,-16300000.0,4300000.0,2900000.0,9700000.0,91100000.0,20300000.0,28000000.0,21300000.0,21939000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,346634000.0,333144000.0,297825000.0,299134000.0,217617000.0,84402000.0,75300000.0,76600000.0,105800000.0,100400000.0,88300000.0,82700000.0,88200000.0,57300000.0,43800000.0
,EBITDA,57867000.0,632000000.0,650329000.0,467808000.0,-115701000.0,54718000.0,52800000.0,141900000.0,320000000.0,243100000.0,119400000.0,221300000.0,400500000.0,424200000.0,112000000.0
,EBITDARatio,0.0467635172319605,0.429241099020216,0.463745927339966,0.414474278757981,-0.130580519631488,0.107815532545836,0.1052212036668,0.2018779342723,0.355239786856128,0.321560846560847,0.188953948409558,0.240517335072275,0.338460238316572,0.42607472880675,0.208023774145617
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-288767000.0,298856000.0,352504000.0,168674000.0,-333318000.0,-29684000.0,-22500000.0,65300000.0,214200000.0,142700000.0,31100000.0,138600000.0,312300000.0,366900000.0,68200000.0
