date,,2021-01-02_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2016-01-02_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,2332451000.0,2222140000.0,2101002000.0,1932575000.0,1626063000.0,1432297000.0,1204231000.0,916201000.0,926254000.0,789076000.0
,costOfRevenue,2970295000.0,1526332000.0,1475779000.0,1281777000.0,1072070000.0,990262000.0,887160000.0,677052000.0,713346000.0,597654000.0
,grossProfit,-637844000.0,695808000.0,625223000.0,650798000.0,553993000.0,442035000.0,317071000.0,239149000.0,212908000.0,191422000.0
,grossProfitRatio,-0.273465123168718,0.313125185631868,0.297583248373871,0.336751743140628,0.340695901696306,0.308619650812646,0.263297490265572,0.261022417569944,0.229859196289571,0.242590067369936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,309531000.0,252226000.0,241009000.0,235170000.0,250659000.0,154269000.0,159286000.0,145990000.0,129203000.0,104946000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,-5303000.0,-15671000.0,0.0,3447000.0,1737000.0,1182000.0,21244000.0
,operatingExpenses,309531000.0,496815000.0,450798000.0,434736000.0,399959000.0,378642000.0,0.0,0.0,0.0,0.0
,costAndExpenses,3279826000.0,2023147000.0,1926577000.0,1716513000.0,1472029000.0,1368904000.0,1134272000.0,895976000.0,910839000.0,763977000.0
,interestExpense,-103595000.0,116509000.0,116548000.0,108549000.0,97536000.0,84629000.0,86742000.0,56443000.0,58079000.0,47784000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,227817000.0,222862000.0,208772000.0,193107000.0,0.0,125019000.0,0.0,0.0,0.0,0.0
,EBITDA,452990000.0,421855000.0,383197000.0,409169000.0,298996000.0,188412000.0,168617000.0,94774000.0,79307000.0,111326000.0
,EBITDARatio,0.194212011313421,0.189841774145643,0.18238773689887,0.211722184132569,0.183877254448321,0.13154534290025,0.140020477798695,0.103442366904206,0.0856212226883771,0.141084002047965
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,225173000.0,198993000.0,174425000.0,216062000.0,154034000.0,63393000.0,69959000.0,20225000.0,15415000.0,25099000.0
,operatingIncomeRatio,0.0965392199021544,0.0895501633560442,0.083019911451774,0.111800059506099,0.0947281870382636,0.044259675193064,0.0580943357213026,0.0220748503876333,0.0166423032990951,0.0318080894615981
,totalOtherIncomeExpensesNet,-3982000.0,-4260000.0,38200000.0,-265713000.0,-15671000.0,2042000.0,3447000.0,-66465000.0,1182000.0,21244000.0
,incomeBeforeTax,129055000.0,78224000.0,96077000.0,-158200000.0,40827000.0,-19194000.0,-13336000.0,-105798000.0,-50951000.0,-1441000.0
,incomeBeforeTaxRatio,0.0553302084373905,0.0352021024777917,0.0457291330517534,-0.0818596949665602,0.0251078832738953,-0.0134008519182823,-0.0110742872422318,-0.115474661127853,-0.0550075897108137,-0.00182618657771875
,incomeTaxExpense,-12185000.0,17101000.0,59747000.0,-283977000.0,-5299000.0,-18263000.0,-6983000.0,-2647000.0,-3920000.0,3408000.0
,netIncome,141240000.0,59066000.0,33906000.0,121830000.0,36783000.0,27718000.0,-8777000.0,-106791000.0,-52496000.0,-10745000.0
,netIncomeRatio,0.060554326757561,0.026580683485289,0.0161380141475353,0.0630402442337296,0.0226208947623801,0.0193521315760628,-0.00728846874063199,-0.116558484437367,-0.056675598701868,-0.0136171927672366
