date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,4846037000.0,6117359000.0,6231437000.0,6051593000.0,5511405000.0,5850633000.0,7778633000.0,7944731000.0,7995724000.0,7888857000.0,5962481000.0,4699820000.0,7658379000.0,5813475000.0,4783514000.0,4075296000.0,2677864000.0,2176230000.0,1870870000.0
,costOfRevenue,3436362000.0,4594769000.0,4786953000.0,4556562000.0,4036199000.0,4460949000.0,6459820000.0,6791904000.0,6909724000.0,6850039000.0,5019630000.0,3822277000.0,6678206000.0,5056201000.0,4123444000.0,3450780000.0,2147027000.0,0.0,0.0
,grossProfit,1409675000.0,1522590000.0,1444484000.0,1495031000.0,1475206000.0,1389684000.0,1318813000.0,1152827000.0,1086000000.0,1038818000.0,942851000.0,877543000.0,980173000.0,757274000.0,660070000.0,624516000.0,530837000.0,0.0,0.0
,grossProfitRatio,0.290892331197636,0.24889662352659,0.231805922133209,0.247047512944112,0.267664234437498,0.237527118860472,0.169543028961515,0.145105856950978,0.135822597178192,0.131681687220341,0.158130650646937,0.186718427514245,0.127987006127537,0.130261848550136,0.137988516391924,0.153244328755506,0.198231500927605,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,400781000.0,413236000.0,419859000.0,431790000.0,401350000.0,353358000.0,323978000.0,316767000.0,294474000.0,958952000.0,940769000.0,910439000.0,969068000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1379000.0,880000.0,-2060000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1398899000.0,1457306000.0,1417768000.0,1540955000.0,1453146000.0,1311387000.0,1205173000.0,1131637000.0,1044530000.0,1006418000.0,984388000.0,954499000.0,1015036000.0,863871000.0,564528000.0,538399000.0,464099000.0,0.0,0.0
,costAndExpenses,4835261000.0,6052075000.0,6204721000.0,6097517000.0,5489345000.0,5772336000.0,7664993000.0,7923541000.0,7954254000.0,7856457000.0,6004018000.0,4776776000.0,7693242000.0,5920072000.0,4687972000.0,3989179000.0,2611126000.0,0.0,0.0
,interestExpense,30479000.0,28356000.0,29003000.0,29962000.0,27815000.0,22545000.0,16712000.0,16983000.0,10006000.0,9005000.0,24497000.0,14474000.0,12999000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,127789000.0,100260000.0,83179000.0,128416000.0,92389000.0,72383000.0,65584000.0,58928000.0,51534000.0,47466000.0,43619000.0,44060000.0,45968000.0,33892000.0,71856000.0,64981000.0,58750000.0,0.0,0.0
