date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-900000.0,-21300000.0,-6400000.0,-7100000.0,16300000.0
,depreciationAndAmortization,5200000.0,5700000.0,5400000.0,4900000.0,3900000.0
,deferredIncomeTax,0.0,11100000.0,-1300000.0,2400000.0,8800000.0
,stockBasedCompensation,1300000.0,2300000.0,2300000.0,2200000.0,1700000.0
,changeInWorkingCapital,-29100000.0,-16800000.0,26900000.0,35300000.0,20800000.0
,accountsReceivables,-8800000.0,8500000.0,-2200000.0,-7500000.0,-1500000.0
,inventory,33700000.0,-5400000.0,-22100000.0,-30900000.0,-14600000.0
,accountsPayables,-3700000.0,5300000.0,500000.0,3800000.0,2700000.0
,otherWorkingCapital,96300000.0,125400000.0,142200000.0,115300000.0,80000000.0
,otherNonCashItems,66100000.0,25200000.0,-53900000.0,-75800000.0,-34500000.0
,netCashProvidedByOperatingActivites,42600000.0,6200000.0,-27000000.0,-38100000.0,17000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-17000000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-1500000.0,-1700000.0,-6600000.0,-6100000.0,-4400000.0
,netCashUsedForInvestingActivites,-1500000.0,-1700000.0,-6600000.0,-6100000.0,-21400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-215600000.0,-277500000.0,-255300000.0,-148400000.0,-199500000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-100000.0,-400000.0,-900000.0,-400000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,172600000.0,274500000.0,289800000.0,193500000.0,204300000.0
,netCashUsedProvidedByFinancingActivities,-43000000.0,-3100000.0,34100000.0,44200000.0,4400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-1900000.0,1400000.0,500000.0,0.0,0.0
,cashAtEndOfPeriod,300000.0,2200000.0,800000.0,300000.0,300000.0
,cashAtBeginningOfPeriod,2200000.0,800000.0,300000.0,300000.0,300000.0
,operatingCashFlow,42600000.0,6200000.0,-27000000.0,-38100000.0,17000000.0
,capitalExpenditure,-1700000.0,-1700000.0,-7800000.0,-6100000.0,-4100000.0
,freeCashFlow,40900000.0,4500000.0,-34800000.0,-44200000.0,12900000.0
