date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,92523000.0,73993000.0,13991000.0,13481000.0,27771000.0,18097000.0,14632000.0,57230000.0,15254000.0,80911000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,18097000.0,14632000.0,57230000.0,15254000.0,79411000.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.981461111591749
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,173917000.0,153953000.0,103902000.0,89726000.0,68580000.0,58404000.0,50897000.0,36051000.0,35319000.0,32713000.0
,GeneralAndAdministrativeExpenses,0.0,0.0,34503000.0,33738000.0,25297000.0,20572000.0,14199000.0,14227000.0,8824000.0,8142000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1576000.0,819000.0,-52000.0,-992000.0,7262000.0,-3527000.0,5044000.0,-26797000.0,-2255000.0,-485000.0
,operatingExpenses,259829000.0,210438000.0,138405000.0,123464000.0,93877000.0,78976000.0,65096000.0,50278000.0,44143000.0,40855000.0
,costAndExpenses,259829000.0,210438000.0,138405000.0,123464000.0,93877000.0,78976000.0,65096000.0,50278000.0,44143000.0,42355000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,922000.0,2092000.0,1529000.0,1822000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3845000.0,3941000.0,3747000.0,2825000.0,1676000.0,1176000.0,1118000.0,915000.0,1293000.0,3134000.0
,EBITDA,-163461000.0,-132504000.0,-120667000.0,-107158000.0,-64430000.0,-59703000.0,-49346000.0,7867000.0,-27596000.0,41690000.0
,EBITDARatio,-1.76670665672319,-1.79076399118836,-8.62461582445858,-7.94881685334916,-2.32004609124626,-3.2990550920042,-3.37247129579005,0.137462869124585,-1.80909925265504,0.515257505159991
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-167306000.0,-136445000.0,-124414000.0,-109983000.0,-66106000.0,-60879000.0,-50464000.0,6952000.0,-28889000.0,38556000.0
,operatingIncomeRatio,-1.79424575510954,-1.84402578622302,-8.89243084840254,-8.15837104072398,-2.3803968168233,-3.36403823838205,-3.44887916894478,0.121474751004718,-1.89386390454963,0.476523587645685
,totalOtherIncomeExpensesNet,-1576000.0,819000.0,-52000.0,-992000.0,7262000.0,-3527000.0,44000.0,-26797000.0,-2255000.0,-485000.0
,incomeBeforeTax,-166009000.0,-124920000.0,-118898000.0,-108422000.0,-56990000.0,-63894000.0,-51259000.0,-21898000.0,-32582000.0,36266000.0
,incomeBeforeTaxRatio,-1.79424575510954,-1.68826780911708,-8.49817739975699,-8.04257844373563,-2.05214072233625,-3.5306404376416,-3.50321213778021,-0.382631486982352,-2.13596433722302,0.448220884675755
,incomeTaxExpense,21000.0,-62000.0,-27000.0,32000.0,24000.0,0.0,0.0,0.0,0.0,0.0
,netIncome,-166030000.0,-124858000.0,-118871000.0,-108454000.0,-57014000.0,-63894000.0,-51259000.0,-21898000.0,-32582000.0,36266000.0
