date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,1684058000.0,1649885000.0,1624167000.0,1526552000.0,1401545000.0,1334208000.0,1266005000.0,1126132000.0,992522000.0,929727000.0,900835000.0,1060548000.0,1247919000.0,1369028000.0,1175749000.0,773007000.0,692269000.0,636233000.0,620819000.0,658013000.0,598806000.0,456200000.0,366100000.0,292700000.0,247800000.0,226000000.0
,costOfRevenue,738064000.0,729328000.0,724195000.0,687038000.0,638058000.0,611721000.0,583188000.0,535346000.0,491955000.0,150137000.0,452584000.0,436723000.0,481842000.0,526673000.0,463337000.0,393954000.0,321298000.0,283624000.0,264032000.0,298728000.0,261719000.0,199400000.0,165200000.0,134400000.0,119700000.0,103800000.0
,grossProfit,945994000.0,920557000.0,899972000.0,839514000.0,763487000.0,722487000.0,682817000.0,590786000.0,500567000.0,779590000.0,448251000.0,623825000.0,766077000.0,842355000.0,712412000.0,379053000.0,370971000.0,352609000.0,356787000.0,359285000.0,337087000.0,256800000.0,200900000.0,158300000.0,128100000.0,122200000.0
,grossProfitRatio,0.561734809608695,0.557952220912367,0.554112969910114,0.549941305635183,0.544746690259678,0.541510019427256,0.539347790885502,0.524615231606952,0.504338442875825,0.838514961918929,0.497595009074914,0.588210057442002,0.613883593406303,0.615294208737878,0.60592184216189,0.49036166554766,0.535876949567292,0.554213629283612,0.574703738126571,0.546015048334911,0.562931901149955,0.562911003945638,0.548757170172084,0.540826785104202,0.516949152542373,0.54070796460177
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,416173000.0,379278000.0,380297000.0,366984000.0,315961000.0,297600000.0,268906000.0,285278000.0,233157000.0,526766000.0,184768000.0,0.0,309870000.0,0.0,0.0,0.0,0.0,0.0,0.0,176099000.0,171823000.0,138500000.0,117300000.0,98700000.0,82000000.0,75900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171972000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
