date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2011-12-31_FY,2010-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-528238000.0,-532495000.0,122850000.0,215340000.0,117477000.0,10459000.0,56123000.0,4019000.0,76275000.0,49319000.0
,depreciationAndAmortization,76506000.0,81116000.0,78575000.0,85168000.0,83630000.0,80515000.0,82890000.0,94624000.0,59631000.0,49418000.0
,deferredIncomeTax,-95085000.0,-47366000.0,4573000.0,-102651000.0,3401000.0,-6178000.0,-13758000.0,-25599000.0,5208000.0,-8942000.0
,stockBasedCompensation,13076000.0,4180000.0,3195000.0,8342000.0,3853000.0,3042000.0,1583000.0,2137000.0,1397000.0,6018000.0
,changeInWorkingCapital,200137000.0,-113195000.0,117766000.0,-192933000.0,4777000.0,-47186000.0,-12722000.0,30965000.0,13027000.0,-67715000.0
,accountsReceivables,22396000.0,-2600000.0,-10431000.0,1153000.0,-5898000.0,6868000.0,-7202000.0,-7356000.0,-8006000.0,-6507000.0
,inventory,184924000.0,72385000.0,-142866000.0,37175000.0,-42819000.0,15515000.0,-55786000.0,-2040000.0,14979000.0,-85767000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,30981000.0,199203000.0,312398000.0,194632000.0,387565000.0,382788000.0,14418000.0,17055000.0,7467000.0,4500000.0
,otherNonCashItems,-268614000.0,4722000.0,10989000.0,4937000.0,5818000.0,40516000.0,15610000.0,20211000.0,4500000.0,2475000.0
,netCashProvidedByOperatingActivites,77200000.0,43693000.0,101856000.0,267921000.0,257800000.0,80212000.0,136387000.0,135818000.0,161264000.0,61168000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,-21000000.0,-65000000.0,-75000000.0,-32000000.0,-23000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-54271000.0,163675000.0,-150907000.0,-141645000.0,-113733000.0,-100136000.0,-89632000.0,-112522000.0,-138909000.0,-102766000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-254438000.0,-441632000.0,-547695000.0,-234619000.0,-1521218000.0,-2561594000.0,-1374017000.0,-1392681000.0,-29215000.0,-393289000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,397159000.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-96000.0,-156000.0,-40197000.0,-286733000.0,0.0,0.0,0.0,0.0,0.0,-572000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-338015000.0,0.0,-301829000.0
,otherFinancingActivites,-20348000.0,-414000.0,-10294000.0,0.0,388000.0,-15254000.0,210000.0,-345945000.0,1234000.0,-301777000.0
,netCashUsedProvidedByFinancingActivities,93704000.0,-237710000.0,56170000.0,-139962000.0,-119740000.0,18941000.0,-23530000.0,-18373000.0,-19784000.0,46515000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-500000.0,6299000.0,-2308000.0,3367000.0,-2636000.0,-3312000.0,-1656000.0,-177000.0,-972000.0,117000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,84505000.0,-24043000.0,4811000.0,-10319000.0,21691000.0,-4295000.0,21569000.0,4746000.0,1599000.0,5034000.0
,cashAtEndOfPeriod,119681000.0,35176000.0,59219000.0,54291000.0,64610000.0,42919000.0,47214000.0,25645000.0,22053000.0,20454000.0
,cashAtBeginningOfPeriod,35176000.0,59219000.0,54408000.0,64610000.0,42919000.0,47214000.0,25645000.0,20899000.0,20454000.0,15420000.0
,operatingCashFlow,77200000.0,43693000.0,101856000.0,267921000.0,257800000.0,80212000.0,136387000.0,135818000.0,161264000.0,61168000.0
,capitalExpenditure,-51128000.0,-61733000.0,-85661000.0,-66970000.0,-81948000.0,-78825000.0,-78241000.0,-61241000.0,-44483000.0,-49623000.0
,freeCashFlow,26072000.0,-18040000.0,16195000.0,200951000.0,175852000.0,1387000.0,58146000.0,74577000.0,116781000.0,11545000.0
