date,,2021-12-31_FY,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,4351000.0,-8512000.0,-14669000.0,-17754000.0,-21100000.0
,depreciationAndAmortization,0.0,1982000.0,1694000.0,1450000.0,1191000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,3227000.0,3968000.0,3554000.0,3421000.0,3520000.0
,changeInWorkingCapital,-4000.0,-712000.0,998000.0,-2184000.0,-2981000.0
,accountsReceivables,0.0,-1808000.0,1723000.0,-3816000.0,-259000.0
,inventory,0.0,2142000.0,1234000.0,694000.0,-3871000.0
,accountsPayables,0.0,-820000.0,202000.0,-178000.0,1114000.0
,otherWorkingCapital,832000.0,17960000.0,20794000.0,-39000.0,-107000.0
,otherNonCashItems,-7574000.0,351000.0,307000.0,394000.0,482000.0
,netCashProvidedByOperatingActivites,0.0,-2923000.0,-8116000.0,-14673000.0,-18888000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,-320000.0,-861000.0,-1914000.0,-3070000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,0.0,-320000.0,-861000.0,-1914000.0,-3070000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-9000.0,-4851000.0,-1011000.0,-8363000.0
,commonStockIssued,0.0,2084000.0,4734000.0,24524000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,1280000.0,202000.0,3503000.0,13544000.0
,netCashUsedProvidedByFinancingActivities,0.0,3355000.0,85000.0,27016000.0,5181000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,0.0,112000.0,-8892000.0,10429000.0,-16777000.0
,cashAtEndOfPeriod,0.0,14599000.0,14487000.0,23379000.0,12950000.0
,cashAtBeginningOfPeriod,14599000.0,14487000.0,23379000.0,12950000.0,29727000.0
,operatingCashFlow,0.0,-2923000.0,-8116000.0,-14673000.0,-18888000.0
,capitalExpenditure,0.0,-320000.0,-861000.0,-1914000.0,-3070000.0
,freeCashFlow,0.0,-3243000.0,-8977000.0,-16587000.0,-21958000.0
