date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,3189000000.0,2248000000.0,3229000000.0,2015000000.0,2200000000.0,1990000000.0,2069000000.0,1952000000.0,1978000000.0,2118000000.0,2053000000.0,1686000000.0,-1262000000.0,1790000000.0,1542000000.0,1400000000.0,1084000000.0,866000000.0,64000000.0,427000000.0
,depreciationAndAmortization,1267000000.0,1018000000.0,800000000.0,475000000.0,456000000.0,467000000.0,462000000.0,495000000.0,510000000.0,544000000.0,738000000.0,585000000.0,761000000.0,719000000.0,691000000.0,755000000.0,717000000.0,635000000.0,525000000.0,645000000.0
,deferredIncomeTax,210000000.0,-509000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183000000.0,175000000.0,183000000.0,105000000.0,91000000.0,1022000000.0,-1513000000.0,174000000.0
,stockBasedCompensation,90000000.0,127000000.0,86000000.0,94000000.0,93000000.0,99000000.0,134000000.0,144000000.0,183000000.0,140000000.0,136000000.0,105000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,4513000000.0,-155000000.0,-7978000000.0,8158000000.0,349000000.0,-1415000000.0,-1381000000.0,1337000000.0,725000000.0,93000000.0,-132000000.0,1885000000.0,-575000000.0,374000000.0,391000000.0,-1109000000.0,1300000000.0,-5078000000.0,5005000000.0,-235000000.0
,accountsReceivables,-285000000.0,122000000.0,202000000.0,-677000000.0,-461000000.0,-30000000.0,-105000000.0,171000000.0,90000000.0,350000000.0,-664000000.0,-6313000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,18000000.0,-135000000.0,-37000000.0,36000000.0,-15000000.0,-80000000.0,-24000000.0,101000000.0,46000000.0,-2000000.0,-61000000.0,-291000000.0,-521000000.0,8000000.0,-73000000.0,-230000000.0,3000000.0,-54000000.0,-211000000.0,-28000000.0
,accountsPayables,719000000.0,617000000.0,381000000.0,539000000.0,198000000.0,-632000000.0,-89000000.0,-169000000.0,23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,5764000000.0,1251000000.0,1406000000.0,9384000000.0,1226000000.0,877000000.0,2292000000.0,3673000000.0,2336000000.0,1611000000.0,1518000000.0,1650000000.0,-235000000.0,340000000.0,-34000000.0,-425000000.0,684000000.0,-616000000.0,4462000000.0,-543000000.0
,otherNonCashItems,0.0,1988000000.0,626000000.0,-43000000.0,-125000000.0,-36000000.0,-69000000.0,34000000.0,-12000000.0,2184000000.0,-34000000.0,-450000000.0,3121000000.0,182000000.0,214000000.0,6000000.0,11000000.0,53000000.0,152000000.0,36000000.0
,netCashProvidedByOperatingActivites,4305000000.0,4297000000.0,3827000000.0,2613000000.0,2813000000.0,2162000000.0,2593000000.0,2483000000.0,2640000000.0,2115000000.0,2453000000.0,2133000000.0,3211000000.0,2890000000.0,1756000000.0,2627000000.0,1936000000.0,798000000.0,1689000000.0,817000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-488000000.0,-770000000.0,-654000000.0,-681000000.0,-685000000.0,-737000000.0,-824000000.0,-672000000.0,-701000000.0,-538000000.0,-393000000.0
,acquisitionsNet,0.0,0.0,-7657000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650000000.0,83000000.0,-690000000.0,43000000.0,-304000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-450000000.0,-4000000.0,0.0,0.0,0.0,-35000000.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000000.0,200000000.0,0.0,0.0,0.0,0.0,209000000.0,238000000.0,23000000.0,0.0,29000000.0,0.0
,otherInvestingActivites,0.0,57000000.0,28000000.0,39000000.0,115000000.0,40000000.0,-84000000.0,18000000.0,-3000000.0,1477000000.0,5000000.0,-28000000.0,-47000000.0,-77000000.0,-102000000.0,24000000.0,505000000.0,-45000000.0,30000000.0,146000000.0
,netCashUsedForInvestingActivites,-1211000000.0,-1207000000.0,-8878000000.0,-889000000.0,-805000000.0,-431000000.0,-645000000.0,-346000000.0,-84000000.0,743000000.0,-761000000.0,867000000.0,-626000000.0,-1430000000.0,-601000000.0,-855000000.0,9000000.0,2954000000.0,-118000000.0,-3204000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1027000000.0,-531000000.0,-2596000000.0,0.0,-321000000.0,0.0,0.0,-877000000.0,0.0,-768000000.0,-1192000000.0,-486000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103000000.0,274000000.0,393000000.0,163000000.0,834000000.0,33000000.0,76000000.0,825000000.0
,commonStockRepurchased,-490000000.0,-744000000.0,-1263000000.0,-393000000.0,-1547000000.0,-3182000000.0,-2668000000.0,-2371000000.0,-1316000000.0,-2295000000.0,-1177000000.0,-1100000000.0,-1555000000.0,-1175000000.0,-825000000.0,-1210000000.0,-786000000.0,-200000000.0,0.0,0.0
,dividendsPaid,-953000000.0,-880000000.0,-821000000.0,-689000000.0,-640000000.0,-603000000.0,-563000000.0,-545000000.0,-535000000.0,-543000000.0,-545000000.0,-539000000.0,-525000000.0,-504000000.0,-402000000.0,-359000000.0,-322000000.0,-305000000.0,-205000000.0,-158000000.0
