Date,2018-12-31,2017-12-31,2016-12-31
Revenue,135068000.0,205825000.0,108396000.0
Revenue Growth,-0.343772622373375,0.898824679877486,
Cost of Revenue,0.0,0.0,0.0
Gross Profit,0.0,205825000.0,108396000.0
R&D Expenses,454082000.0,410459000.0,274717000.0
SG&A Expense,94252000.0,64722000.0,57450000.0
Operating Expenses,548334000.0,475181000.0,332167000.0
Operating Income,-413266000.0,-269356000.0,-223771000.0
Interest Expense,0.0,0.0,0.0
Earnings before Tax,-384408000.0,-255996000.0,-215168000.0
Income Tax Expense,326000.0,-80000.0,1043000.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,-384700000.0,-255916000.0,-216211000.0
Preferred Dividends,0.0,13925000.0,14103000.0
Net Income Com,-384700000.0,-269841000.0,-230314000.0
EPS,-4.95,-4.18,-3.79
EPS Diluted,-4.95,-4.18,-3.79
Weighted Average Shs Out,81114183.0,324000000.0,324000000.0
Weighted Average Shs Out (Dil),81114183.0,64497544.0,60747426.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.0,1.0,1.0
EBITDA Margin,-2.8618029437,-1.144,-1.846
EBIT Margin,-3.05968845322,-1.2438,-1.985
Profit Margin,-2.84819498327,-1.311,-2.125
Free Cash Flow margin,-3.23267539314,-1.8943,0.3099
EBITDA,-386538000.0,-235459000.0,-200054000.0
EBIT,-413266000.0,-255996000.0,-215168000.0
Consolidated Income,-384700000.0,-255916000.0,-216211000.0
Earnings Before Tax Margin,-2.84603310925,-1.2438,-1.985
Net Profit Margin,-2.84819498327,-1.2434,-1.9946
