date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,107898000.0,199738000.0,157870000.0,98387000.0,92349000.0,82064000.0,69306000.0,79306000.0,-21054000.0,36563000.0,-9684000.0,-25750000.0,49336000.0,80159000.0,117246000.0,101377000.0,99136000.0,92778000.0,90150000.0,82138000.0,75540000.0,70900000.0,54700000.0,38800000.0,33700000.0,25700000.0,20400000.0,20800000.0,17900000.0,17800000.0,22600000.0,24800000.0
,depreciationAndAmortization,27658000.0,26847000.0,23309000.0,21860000.0,17486000.0,17287000.0,15113000.0,14316000.0,14246000.0,14797000.0,15676000.0,14846000.0,15822000.0,14644000.0,10847000.0,15244000.0,17878000.0,25905000.0,19815000.0,13911000.0,8132000.0,9100000.0,24700000.0,9800000.0,5500000.0,6500000.0,5400000.0,9300000.0,5700000.0,3400000.0,3300000.0,3500000.0
,deferredIncomeTax,-8729000.0,11308000.0,26567000.0,-3728000.0,-2052000.0,15697000.0,-106000.0,-10000.0,170000.0,1981000.0,-15057000.0,-34458000.0,-13248000.0,-28221000.0,5459000.0,-951000.0,2522000.0,3606000.0,554000.0,1239000.0,-2642000.0,3300000.0,-1400000.0,-2200000.0,2600000.0,-2800000.0,-1400000.0,-1000000.0,0.0,-3800000.0,-500000.0,-1800000.0
,stockBasedCompensation,14740000.0,13183000.0,12062000.0,11223000.0,7879000.0,7242000.0,5926000.0,5903000.0,6004000.0,6362000.0,5638000.0,3516000.0,4545000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,11689797000.0,-1391261000.0,-922932000.0,-1921169000.0,-1090450000.0,-314934000.0,-986924000.0,-217503000.0,-43158000.0,623112000.0,-6495943000.0,-57600000.0,190510000.0,-21585000.0,108714000.0,13485000.0,12279000.0,77254000.0,475136000.0,0.0,0.0,0.0,0.0,3263000000.0,-305000000.0,-2958000000.0,0.0,0.0,0.0,0.0,0.0,-14400000.0
,accountsReceivables,-30974000.0,-146968000.0,-44246000.0,121577000.0,-76902000.0,10023000.0,-10651000.0,30696000.0,2409000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-30345000.0,108956000.0,-4346000.0,-55762000.0,47118000.0,-1042000.0,22367000.0,-21859000.0,-1135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-273172000.0,-11962969000.0,-10571708000.0,-9648776000.0,-7727607000.0,-6637157000.0,-6322223000.0,-5335299000.0,-5117796000.0,-5074638000.0,-5697750000.0,798193000.0,855793000.0,665283000.0,686868000.0,578154000.0,564669000.0,552390000.0,475136000.0,0.0,0.0,0.0,0.0,0.0,-3263000000.0,-2958000000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-4375000.0,-32120000.0,17037000.0,-142000.0,5988000.0,-2632000.0,-4402000.0,8951000.0,-1307000.0,4090000.0,-6740000.0,4076000.0,2485000.0,8486000.0,12787000.0,11609000.0,24169000.0,24860000.0,9409000.0,3313000.0,-2993000.0,67300000.0,4600000.0,8500000.0,7400000.0,11100000.0,8200000.0,6800000.0,15300000.0,-1300000.0,-6000000.0,-11600000.0
,netCashProvidedByOperatingActivites,135041000.0,227109000.0,253184000.0,234559000.0,121046000.0,158513000.0,122927000.0,133368000.0,169824000.0,167121000.0,193569000.0,84541000.0,155721000.0,121463000.0,114142000.0,123676000.0,148593000.0,124510000.0,131707000.0,87151000.0,76545000.0,151000000.0,-84500000.0,-33600000.0,116100000.0,22400000.0,30100000.0,39600000.0,59700000.0,22800000.0,7400000.0,800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-11279000.0,-20330000.0,-27800000.0,-16123000.0,-19083000.0,-11269000.0,-14085000.0,-11030000.0,-8764000.0,-11018000.0,-22265000.0,-4682000.0,-6245000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,142282000.0,-14000000.0,160000000.0,42000000.0,57000000.0,-16000000.0,201000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1610882000.0,-919419000.0,-735701000.0,-733455000.0,-938669000.0,-510723000.0,-28494000.0,-352512000.0,-637428000.0,-453533000.0,-440668000.0,-267747000.0,-713775000.0,-415775000.0,-587867000.0,-818095000.0,-1063028000.0,-1950452000.0,-1097526000.0,-791030000.0,-825317000.0,-970200000.0,-2782100000.0,-860500000.0,-1233900000.0,-863700000.0,-468800000.0,-694100000.0,-882800000.0,-918400000.0,-1188700000.0,-1116500000.0
,salesMaturitiesOfInvestments,1557182000.0,628824000.0,359584000.0,987833000.0,421566000.0,421318000.0,204481000.0,305137000.0,582364000.0,543180000.0,718345000.0,1250517000.0,561120000.0,671495000.0,860119000.0,679712000.0,1066339000.0,1718939000.0,911388000.0,1166876000.0,760904000.0,824900000.0,2507500000.0,831000000.0,1443800000.0,1006500000.0,458200000.0,446000000.0,957500000.0,1010700000.0,1222200000.0,918500000.0
