date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,10835000.0,10004000.0,10428000.0,9898000.0,7527000.0,7878407.0,9843481.0,15002032.0,16971991.0,14762580.0,15999565.0,8589940.0,8366617.0,16388554.0,14935637.0,6002446.0,4952615.0,11048233.0,18390538.0,1086503.0,997078.0,3211860.0
,costOfRevenue,534000.0,503000.0,563000.0,496000.0,399000.0,405756.0,339578.0,197796.0,176482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11148110.0,0.0
,grossProfit,10301000.0,9501000.0,9865000.0,9402000.0,7128000.0,7472651.0,9503903.0,14804236.0,16795509.0,14762580.0,15999565.0,8589940.0,8366617.0,16388554.0,14935637.0,6002446.0,4952615.0,11048233.0,18390538.0,1086503.0,12145188.0,0.0
,grossProfitRatio,0.950715274573143,0.949720111955218,0.946010740314538,0.949888866437664,0.946990833001196,0.948497710260463,0.965502244581973,0.9868153860757,0.98960157355728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.1807802398609,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,16650000.0,16381000.0,13035000.0,33344000.0,22555000.0,26699370.0,13659398.0,12048000.0,14417000.0,13692659.0,11372850.0,9932768.0,13226449.0,14779184.0,14589647.0,13705074.0,11569749.0,13399492.0,14057715.0,29072068.0,17423895.0,10434560.0
,GeneralAndAdministrativeExpenses,18549000.0,17476000.0,26164000.0,25818000.0,24623000.0,12906000.0,11707000.0,12173000.0,11498014.0,8272424.0,10264459.0,8702082.0,8259812.0,9983931.0,10373883.0,8089738.0,8932467.0,7485667.0,10319606.0,20850827.0,25958474.0,5524077.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,22000.0,-58000.0,0.0,-104000.0,-1000.0,547578.0,0.0,0.0,2202900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,35199000.0,33857000.0,39199000.0,59162000.0,47178000.0,39605370.0,25366398.0,24221000.0,25915014.0,21965083.0,21637309.0,18634850.0,21486261.0,24763115.0,24990580.0,21869884.0,20577287.0,20960238.0,94286960.0,73261434.0,54530479.0,17086355.0
,costAndExpenses,35733000.0,34360000.0,39762000.0,59658000.0,47577000.0,40011126.0,25705976.0,24418796.0,26091496.0,21965083.0,21637309.0,18634850.0,21486261.0,24763115.0,24990580.0,21869884.0,20577287.0,20960238.0,94286960.0,73261434.0,43382369.0,17086355.0
,interestExpense,5095000.0,4846000.0,3926000.0,3966000.0,2777000.0,3325016.0,3748374.0,3841646.0,204167.0,0.0,0.0,0.0,3854.0,84843.0,196204.0,308419.0,411136.0,694104.0,946867.0,783799.0,481310.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,144000.0,125000.0,553000.0,460000.0,432000.0,394000.0,367000.0,353000.0,126537.0,107396.0,686495.0,751213.0,998596.0,1302102.0,27050.0,75072.0,75071.0,75079.0,474509.0,23338539.0,11148110.0,989490.0
,EBITDA,-24754000.0,-24231000.0,-28781000.0,-49300000.0,-39618000.0,-31738719.0,-15495495.0,-9063764.0,-8992968.0,-7095107.0,-4951249.0,-9293697.0,-12121048.0,-7072459.0,-10027893.0,-15792366.0,-15549601.0,-9836926.0,-75421913.0,-48836392.0,-31237181.0,-12885005.0
,EBITDARatio,-2.2846331333641,-2.42213114754098,-2.75997314921366,-4.98080420286927,-5.2634515743324,-4.02857062347756,-1.57418854163481,-0.604169088560803,-0.529871127082262,-0.480614296417022,-0.309461475983878,-1.08192804606319,-1.44873943674008,-0.431548689408474,-0.671407118424209,-2.63098843371519,-3.13967489901799,-0.890361924843547,-4.10112597032235,-44.9482348415053,-31.3287235301551,-4.01169571525533
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-24898000.0,-24356000.0,-29334000.0,-49760000.0,-40050000.0,-32132719.0,-15862495.0,-9416764.0,-9119505.0,-7202503.0,-5637744.0,-10044910.0,-13119644.0,-8374561.0,-10054943.0,-15867438.0,-15624672.0,-9912005.0,-75896422.0,-72174931.0,-42385291.0,-13874495.0
,operatingIncomeRatio,-2.29792339640055,-2.43462614954018,-2.81300345224396,-5.02727823802788,-5.32084495815066,-4.07858073338938,-1.61147210016457,-0.627699234343721,-0.537326763842851,-0.48788917655315,-0.352368580020769,-1.16938069416084,-1.56809424884634,-0.51100060444625,-0.673218222965649,-2.6434953350684,-3.15483274997148,-0.897157491157183,-4.1269277712267,-66.4286532112659,-42.509503770016,-4.31976954163631
,totalOtherIncomeExpensesNet,22000.0,-3553000.0,0.0,-104000.0,-17990000.0,-23800237.0,716786.0,771393.0,-7242870.0,-2756426.0,1064772.0,222309.0,10137.0,-113644.0,-155124.0,124958.0,1591681.0,-1445055.0,-57828573.0,-11758947.0,-309384716.0,1777.0
,incomeBeforeTax,-29908000.0,-32141000.0,-32576000.0,-53317000.0,-60411000.0,-58980696.0,-18728980.0,-12322367.0,-16416605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81863650.0,0.0,0.0
