date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-29_FY,2016-10-30_FY,2015-11-01_FY,2014-11-02_FY,2013-11-03_FY,2012-10-28_FY,2011-10-30_FY,2010-10-31_FY,2009-11-01_FY,2008-11-02_FY,2007-10-28_FY,2006-10-29_FY,2005-10-30_FY,2004-10-31_FY,2003-11-02_FY,2002-11-03_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-11-01_FY,1997-11-02_FY,1996-10-31_FY,1995-10-31_FY,1994-10-31_FY,1993-10-31_FY,1992-10-31_FY,1991-10-31_FY,1990-10-31_FY,1989-10-31_FY,1988-10-31_FY,1987-10-31_FY,1986-10-31_FY,1985-10-31_FY
,revenue,609691000.0,550660000.0,535276000.0,450678000.0,483456000.0,524206000.0,455500000.0,422200000.0,450400000.0,512000000.0,425554000.0,361400000.0,422500000.0,421500000.0,454900000.0,440800000.0,395539000.0,348900000.0,386900000.0,377969000.0,331212000.0,223700000.0,269300000.0,235500000.0,160100000.0,125300000.0,80700000.0,48400000.0,41300000.0,42200000.0,37400000.0,27700000.0,18800000.0,13900000.0,11900000.0,9800000.0
,costOfRevenue,475037000.0,429819000.0,403773000.0,359363000.0,364750000.0,381070000.0,355200000.0,322500000.0,338500000.0,375800000.0,333739000.0,304300000.0,349800000.0,322000000.0,307900000.0,295600000.0,260232000.0,250700000.0,276500000.0,254272000.0,163782000.0,115600000.0,170900000.0,145000000.0,85100000.0,67000000.0,43200000.0,26400000.0,21900000.0,21800000.0,20000000.0,16200000.0,12000000.0,7700000.0,5600000.0,5200000.0
,grossProfit,134654000.0,120841000.0,131503000.0,91315000.0,118706000.0,143136000.0,100300000.0,99600000.0,111900000.0,136200000.0,91815000.0,57100000.0,72700000.0,99500000.0,147000000.0,145100000.0,135307000.0,98200000.0,110400000.0,123697000.0,167430000.0,108100000.0,98400000.0,90400000.0,75000000.0,58300000.0,37500000.0,22000000.0,19400000.0,20400000.0,17400000.0,11500000.0,6800000.0,6200000.0,6300000.0,4600000.0
,grossProfitRatio,0.220856138601357,0.219447572004504,0.245673260149904,0.202616946023547,0.245536305268732,0.27305296009584,0.22019758507135,0.235907153008053,0.248445825932504,0.266015625,0.215754052364682,0.157996679579413,0.17207100591716,0.236061684460261,0.32314794460321,0.329174228675136,0.342082575928037,0.281456004585841,0.28534505040062,0.327267580145462,0.505507046846129,0.483236477425123,0.365391756405496,0.383864118895966,0.468457214241099,0.465283320031923,0.464684014869888,0.454545454545455,0.469733656174334,0.483412322274882,0.46524064171123,0.415162454873646,0.361702127659574,0.446043165467626,0.529411764705882,0.469387755102041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,17144000.0,16394000.0,14481000.0,15862000.0,21654000.0,21920000.0,21900000.0,20800000.0,19400000.0,15500000.0,14932000.0,15400000.0,17500000.0,17300000.0,27300000.0,32200000.0,30520000.0,30000000.0,30200000.0,24858000.0,20731000.0,15500000.0,13400000.0,10900000.0,8500000.0,7900000.0,4700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,53582000.0,52326000.0,51395000.0,43585000.0,44577000.0,48983000.0,49600000.0,48200000.0,46700000.0,45200000.0,42387000.0,41200000.0,55200000.0,61500000.0,62200000.0,54300000.0,53487000.0,56200000.0,58000000.0,53758000.0,46059000.0,31100000.0,36200000.0,31000000.0,21100000.0,17100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
