date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,347563621.0,424683939.0,437883097.0,406791922.0,347591276.0,318469859.0,288604579.0,222929949.0,168586840.0,164668228.0,137733969.0,64637085.0,62087947.0,122130021.0,108761002.0,109527511.0,112656518.0,106761195.0,85771291.0,65216500.0,70544066.0,64900000.0,50300000.0,35200000.0,24000000.0,18900000.0
,depreciationAndAmortization,104739900.0,104702974.0,102186814.0,99570908.0,88587430.0,80599167.0,77376305.0,62854155.0,50179823.0,42634684.0,38620674.0,38364492.0,35891067.0,32435258.0,27762710.0,25453026.0,23314554.0,21544415.0,19714467.0,16133584.0,12142375.0,10400000.0,8100000.0,7000000.0,4500000.0,3500000.0
,deferredIncomeTax,-15419722.0,-3358537.0,-4414739.0,-14996179.0,22498361.0,13058458.0,14817959.0,-7726800.0,843484.0,13942674.0,10390886.0,-688619.0,-842961.0,-2926921.0,-1754219.0,-2172589.0,2403593.0,1951787.0,3701475.0,1035648.0,497162.0,700000.0,500000.0,-300000.0,1100000.0,-100000.0
,stockBasedCompensation,30797327.0,21671192.0,18305981.0,18376965.0,19192699.0,21430991.0,21276991.0,17427233.0,16433837.0,14197557.0,10652196.0,9084891.0,10217484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-941742.0,96760757.0,-259147481.0,-64214234.0,152128804.0,129795715.0,242000703.0,-175499770.0,5107114.0,68417839.0,136404928.0,39096196.0,-52451722.0,70616127.0,-171384152.0,19146432.0,106883985.0,187130477.0,8865284.0,68008492.0,49164598.0,21100000.0,39300000.0,0.0,19300000.0,1000000.0
,accountsReceivables,-49290457.0,-21872527.0,17583989.0,-19530043.0,-15622345.0,-27960696.0,-24962114.0,-22347450.0,810022.0,-14742103.0,-24488100.0,-26630702.0,19652701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,22725798.0,-23660256.0,-8516016.0,-27454146.0,-14616026.0,-32937525.0,-21683721.0,39856102.0,28823046.0,-88024582.0,-47119734.0,1384859.0,-6944295.0,755838.0,-8968576.0,-9236033.0,-9662093.0,-3196687.0,-3336659.0,-2317837.0,-2112335.0,-1200000.0,100000.0,-2600000.0,-400000.0,-400000.0
,accountsPayables,-12854038.0,4743601.0,2911849.0,9934837.0,13609856.0,-5103209.0,14946662.0,13310319.0,-22270571.0,25175109.0,12838717.0,7750588.0,-10825490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,778530092.0,681769335.0,940916816.0,1005131050.0,853002246.0,723206531.0,481205828.0,656705598.0,651598484.0,583180645.0,446775717.0,407679521.0,460131243.0,389515116.0,560899268.0,541752836.0,434868851.0,247738374.0,238873090.0,170864598.0,121700000.0,100600000.0,61300000.0,61300000.0,42000000.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8954746.0,8246461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,-100000.0,-100000.0
,netCashProvidedByOperatingActivites,464491771.0,505966864.0,552418646.0,501002780.0,471464794.0,351578425.0,327223109.0,317338830.0,257846054.0,141668665.0,128133686.0,110654296.0,120632220.0,148720629.0,131440151.0,126244458.0,131368456.0,116582995.0,119111115.0,81423804.0,78737739.0,74000000.0,52100000.0,35000000.0,24000000.0,23200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-51706541.0,-84580255.0,-85990570.0,-104040919.0,-120955614.0,-97941762.0,-72518987.0,-55380457.0,-117474449.0,-120177730.0,-46896950.0,-21130500.0,-45524466.0,-54524322.0,-48193083.0,-53533235.0,-30535174.0,-22248009.0,-32560646.0,-45298429.0,-21617088.0,-22000000.0,-24600000.0,-16400000.0,-16400000.0,-4900000.0
,acquisitionsNet,-11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-698000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-73719189.0,-153257603.0,-332106362.0,-29874960.0,-216670674.0,-47513972.0,-80887357.0,-60543153.0,-112545415.0,-196365327.0,-164844351.0,-87903762.0,-152269927.0,-155538587.0,-140662282.0,-101378452.0,-105551220.0,-209756998.0,-148672675.0,-53991305.0,-57842680.0,-78700000.0,-33900000.0,-54100000.0,-42900000.0,-30700000.0
,salesMaturitiesOfInvestments,167003063.0,182152724.0,237140687.0,53307523.0,92793155.0,58517164.0,75613807.0,181005052.0,114483234.0,212138498.0,92421319.0,93000016.0,216769123.0,156100543.0,124790849.0,131217023.0,109894229.0,269638816.0,79460180.0,35356080.0,31136256.0,32200000.0,17400000.0,37200000.0,30000000.0,13000000.0
,otherInvestingActivites,-4327398.0,-3027263.0,-5603042.0,2646029.0,-7278166.0,-2842635.0,-2144779.0,-573560.0,-17602228.0,698357.0,-5771488.0,233686.0,-3183770.0,-86912.0,308855.0,-2046876.0,-1001902.0,-167174.0,-953277.0,-953486.0,-742899.0,-900000.0,-300000.0,-300000.0,-300000.0,-1800000.0
,netCashUsedForInvestingActivites,26416437.0,-56711082.0,-185821194.0,-77712570.0,-251446108.0,-89737661.0,-79713483.0,-633256619.0,-132074244.0,-103526990.0,-124586493.0,-15774500.0,15801962.0,-53681273.0,-63254996.0,-24600527.0,-27137567.0,37538635.0,-102536492.0,-63638853.0,-49015211.0,-68900000.0,-41300000.0,-33300000.0,-29600000.0,-24400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
