Date,2018-12-31,2017-12-31,2016-12-31
Revenue,161877000.0,128736000.0,110545000.0
Revenue Growth,0.257433818046234,0.164557420055181,
Cost of Revenue,107231000.0,82498000.0,77329000.0
Gross Profit,54646000.0,46238000.0,33216000.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,21017000.0,17105000.0,13580000.0
Operating Expenses,21846000.0,18143000.0,14791000.0
Operating Income,32800000.0,28095000.0,18425000.0
Interest Expense,2507000.0,2044000.0,1244000.0
Earnings before Tax,30645000.0,26472000.0,17497000.0
Income Tax Expense,9132000.0,124000.0,158000.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,21513000.0,26348000.0,17339000.0
Preferred Dividends,0.0,0.0,0.0
Net Income Com,21513000.0,26348000.0,17339000.0
EPS,1.07,0.0,0.56
EPS Diluted,1.07,0.0,0.56
Weighted Average Shs Out,23500000.0,23500000.0,23500000.0
Weighted Average Shs Out (Dil),20197260.0,20000000.0,20000000.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.3376,0.3592,0.3005
EBITDA Margin,0.21,0.227,0.175
EBIT Margin,0.2048,0.2215,0.1695
Profit Margin,0.133,0.205,0.157
Free Cash Flow margin,-0.0205,0.0229,-0.0368
EBITDA,33990000.0,29168000.0,19317000.0
EBIT,33152000.0,28516000.0,18741000.0
Consolidated Income,21513000.0,26348000.0,17339000.0
Earnings Before Tax Margin,0.1893,0.2056,0.1583
Net Profit Margin,0.1329,0.2047,0.1569
