Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,54114000.0,45954000.0,41285000.0,34716000.0,31918000.0,26239000.0,24980000.0,7144000.0
Revenue Growth,0.1776,0.1131,0.1892,0.0877,0.2164,0.0504,2.4966,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,54114000.0,45954000.0,41285000.0,34716000.0,31918000.0,26239000.0,24980000.0,7144000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,31571000.0,28131000.0,24281000.0,20364000.0,16677000.0,15124000.0,14204000.0,16256000.0
Operating Expenses,37072000.0,35847000.0,31296000.0,25868000.0,23767000.0,26179000.0,25058000.0,31750000.0
Operating Income,17042000.0,10107000.0,9989000.0,8848000.0,8151000.0,60000.0,-78000.0,-24606000.0
Interest Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnings before Tax,17042000.0,10107000.0,9871000.0,7086000.0,8151000.0,60000.0,-78000.0,-24606000.0
Income Tax Expense,3127000.0,7528000.0,3495000.0,-16739000.0,2208000.0,475000.0,-1011000.0,1374000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,13915000.0,2579000.0,6376000.0,23825000.0,5943000.0,-415000.0,933000.0,-25980000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,13915000.0,2579000.0,6376000.0,23825000.0,5943000.0,-415000.0,933000.0,-25980000.0
EPS,2.02,0.39,0.98,3.64,0.91,,,
EPS Diluted,1.99,0.39,0.98,3.64,0.91,,,
Weighted Average Shs Out,6892888.0,6854345.0,6441807.0,6546375.0,6546375.0,,,
Weighted Average Shs Out (Dil),6892207.0,6561699.0,6477284.0,6546375.0,6546375.0,,,
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,0.31,0.208,0.254,0.224,0.283,0.035,0.029,-3.316
EBIT Margin,0.3149,0.2199,0.2391,0.2041,0.2554,0.0023,-0.0031,-3.4443
Profit Margin,0.257,0.056,0.154,0.686,0.186,-0.016,0.037,-3.637
Free Cash Flow margin,0.1136,0.3734,0.4077,0.1278,0.0802,0.1826,0.4894,1.8677
EBITDA,16795000.0,9560000.0,10502000.0,7781000.0,9026000.0,908000.0,727000.0,-23687000.0
EBIT,17042000.0,10107000.0,9871000.0,7086000.0,8151000.0,60000.0,-78000.0,-24606000.0
Consolidated Income,13915000.0,2579000.0,6376000.0,23825000.0,5943000.0,-415000.0,933000.0,-25980000.0
Earnings Before Tax Margin,0.3149,0.2199,0.2391,0.2041,0.2554,0.0023,-0.0031,-3.4443
Net Profit Margin,0.2571,0.0561,0.1544,0.6863,0.1862,-0.0158,0.0373,-3.6366
