Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Depreciation & Amortization,109439.0,116454.0,155707.0,211946.0,377261.0,426183.0,416970.0,354885.0,266223.0
Stock-based compensation,1231379.0,1245601.0,1187100.0,1682063.0,880765.0,1458271.0,2031291.0,989902.0,245462.0
Operating Cash Flow,-4630592.0,-5992511.0,-5820043.0,-8637734.0,-7250303.0,-7777931.0,-7433816.0,-6239595.0,-7707253.0
Capital Expenditure,-63490.0,-26752.0,-101002.0,-76883.0,-48129.0,-74469.0,-127453.0,-26101.0,-61704.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-63490.0,-26752.0,-101002.0,-76883.0,-48129.0,-174469.0,-127453.0,-26101.0,-61704.0
Issuance (repayment) of debt,-2000000.0,0.0,0.0,0.0,3503314.0,0.0,3424950.0,2000000.0,3777142.0
Issuance (buybacks) of shares,0.0,11993320.0,3828296.0,4879134.0,9522880.0,9848639.0,5610846.0,2833860.0,3000000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,-1494616.0,11993320.0,3828296.0,4879134.0,13026194.0,9848639.0,9035796.0,4833860.0,6777142.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-6188698.0,5974057.0,-2092749.0,-3835483.0,5727762.0,1896239.0,1474527.0,-1431836.0,-991815.0
Free Cash Flow,-4694082.0,-6019263.0,-5921045.0,-8714617.0,-7298432.0,-7852400.0,-7561269.0,-6265696.0,-7768957.0
Net Cash/Marketcap,-0.0219,0.1592,-0.0958,-0.0891,0.0317,-0.0579,-0.064,-0.1599,-0.1599
