date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-24_FY,2003-09-26_FY,2002-09-27_FY,2001-09-28_FY,2000-09-29_FY,1999-09-24_FY,1998-09-25_FY,1997-09-26_FY,1996-09-27_FY,1995-09-29_FY
,revenue,7889000000.0,7646000000.0,7181930000.0,6243855000.0,5300605000.0,5097893000.0,4769082000.0,4408062000.0,3806531000.0,3334056000.0,2916665000.0,2545566000.0,2812703000.0,2609915000.0,2336087000.0,2039208000.0,1829800000.0,1497600000.0,1516000000.0,1657800000.0,1698600000.0,1232200000.0,1082900000.0,927600000.0,721800000.0,554100000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69300000.0,63300000.0,92000000.0,244400000.0,243500000.0,165000000.0,142600000.0,113000000.0,93600000.0,73000000.0
,grossProfit,8168000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760500000.0,1434300000.0,1424000000.0,1413400000.0,1422600000.0,1047500000.0,918200000.0,760000000.0,613100000.0,471200000.0
,grossProfitRatio,1.03536569907466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96212700841622,0.957732371794872,0.939313984168865,0.852575702738569,0.837513246202755,0.850105502353514,0.847908394126882,0.819318671841311,0.849404267110003,0.850388016603501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,5992000000.0,5654000000.0,5342724000.0,4694274000.0,4052906000.0,3950740000.0,3705001000.0,3435780000.0,2649268000.0,2300835000.0,2055384000.0,1738512000.0,1906366000.0,1766690000.0,1601037000.0,1429104000.0,1476900000.0,1224500000.0,1208600000.0,1206200000.0,1161900000.0,886300000.0,758300000.0,622800000.0,494500000.0,387900000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195895000.0,137605000.0,202170000.0,200273000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79500000.0,71400000.0,83800000.0,49700000.0,88500000.0,43500000.0,31800000.0,31200000.0,25200000.0,18700000.0
,operatingExpenses,6652000000.0,6328000000.0,5939000000.0,5433000000.0,4524000000.0,4365000000.0,4132000000.0,3889000000.0,3253000000.0,2808000000.0,2480000000.0,2140000000.0,2375000000.0,2198000000.0,2004000000.0,1805000000.0,1556400000.0,1296000000.0,1292400000.0,1256000000.0,1250400000.0,929700000.0,790100000.0,654100000.0,519600000.0,406600000.0
