Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,95000.0,11227000.0,15226000.0,19453000.0,22765000.0,22314000.0,28488000.0,24349621.0
Revenue Growth,-0.991538255990024,-0.26264284776041,-0.21729296252506,-0.145486492422579,0.0202115263959846,-0.216722830665543,0.169956608359531,0.0
Cost of Revenue,56000.0,6352000.0,3777000.0,6250000.0,7910000.0,7045000.0,6466000.0,4088166.0
Gross Profit,39000.0,4876000.0,11449000.0,13203000.0,14855000.0,15269000.0,22022000.0,20261455.0
R&D Expenses,2991000.0,5077000.0,6345000.0,6387000.0,6742000.0,3461000.0,6013000.0,7789216.0
SG&A Expense,4001000.0,10852000.0,16639000.0,18857000.0,32280000.0,22143000.0,24407000.0,24408560.0
Operating Expenses,13155000.0,15929000.0,22984000.0,25244000.0,39022000.0,25604000.0,45701000.0,32197776.0
Operating Income,-13116000.0,-11053000.0,-11535000.0,-12041000.0,-24167000.0,-10335000.0,-23679000.0,-11936321.0
Interest Expense,0.0,0.0,0.0,0.0,3650000.0,1851000.0,5611000.0,3455811.0
Earnings before Tax,-9689000.0,-9329000.0,-14763000.0,-23912000.0,0.0,-8286000.0,-35761000.0,-23751170.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,-726000.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-8652000.0,-9329000.0,-21041000.0,-23912000.0,-32582000.0,-8286000.0,-35035000.0,-23751170.0
Preferred Dividends,13900000.0,0.0,6278000.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-8652000.0,-9329000.0,-21041000.0,-23912000.0,-32582000.0,-8286000.0,-35035000.0,-23751170.0
EPS,-2.06,-3.13,-13.63,-5.5,-2.66,-83808.83,-542813.374,-368715.65
EPS Diluted,-2.56,-3.13,-13.63,-5.5,-2.66,-83808.83,-542813.374,-368715.65
Weighted Average Shs Out,10938047.0,2978904.0,1543735.0,4344253.0,12239953.0,2246.0,,
Weighted Average Shs Out (Dil),11515638.0,2978904.0,1543735.0,4344253.0,12239953.0,99.0,65.0,64.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.410526315789,0.434310145186,0.751937475371,0.678712794942,0.65253678893,0.6843,0.773,0.8321
EBITDA Margin,-136.915789474,-0.810367863187,-0.438394850913,-0.394489281859,-0.876696683505,-0.189,-0.909,-0.599
EBIT Margin,-138.063157895,-0.984501647813,-0.757585708656,-0.618979077777,-1.06158576763,-0.2884,-1.0583,-0.8335
Profit Margin,-91.0736842105,-0.83094326178,-1.38191251806,-1.22921914358,-1.43123215462,-0.371,-1.23,-0.975
Free Cash Flow margin,-98.5157894737,-0.522490424869,-0.514974385919,-0.501619287513,-0.733318690973,-0.5487,-0.3624,-0.6682
EBITDA,-13007000.0,-9098000.0,-6675000.0,-7674000.0,-19958000.0,-4228000.0,-25886000.0,-14586665.0
EBIT,-13116000.0,-11053000.0,-11535000.0,-12041000.0,-24167000.0,-6435000.0,-30150000.0,-20295359.0
Consolidated Income,-8652000.0,-9329000.0,-21041000.0,-23912000.0,-32582000.0,-8286000.0,-35035000.0,-23751170.0
Earnings Before Tax Margin,-101.989473684,-0.83094326178,-0.969591488244,-1.22921914358,0.0,-0.3713,-1.2553,-0.9754
Net Profit Margin,-91.0736842105,-0.83094326178,-1.38191251806,-1.22921914358,-1.43123215462,-0.3713,-1.2298,-0.9754
