date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,666686000.0,650523000.0,623250000.0,557111000.0,494317000.0,425149000.0,327971000.0,235515000.0,169616000.0,120271000.0,82973000.0,61099000.0
,costOfRevenue,259573000.0,278176000.0,267671000.0,233102000.0,203129000.0,174526000.0,130022000.0,90627000.0,64676000.0,45504000.0,32353000.0,21826000.0
,grossProfit,407113000.0,372347000.0,355579000.0,324009000.0,291188000.0,250623000.0,197949000.0,144888000.0,104940000.0,74767000.0,50620000.0,39273000.0
,grossProfitRatio,0.610651791098058,0.572380991909587,0.570523866827116,0.581587870280788,0.589071385366071,0.589494506631793,0.603556411999841,0.615196484300363,0.618691632864824,0.621654430411321,0.610077977173297,0.64277647752009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,46038000.0,57216000.0,58897000.0,52486000.0,47789000.0,41322000.0,38301000.0,21764000.0,16330000.0,9777000.0,4591000.0,2361000.0
,GeneralAndAdministrativeExpenses,116568000.0,113246000.0,97782000.0,98710000.0,70987000.0,61647000.0,38880000.0,23063000.0,21651000.0,10171000.0,8414000.0,6217000.0
,SellingAndMarketingExpenses,159241000.0,181730000.0,166448000.0,146464000.0,126626000.0,106636000.0,82125000.0,56738000.0,45107000.0,31929000.0,17820000.0,10949000.0
,otherExpenses,305611000.0,4761000.0,-4952000.0,3732000.0,-1289000.0,-6746000.0,-466000.0,52000.0,-47000.0,0.0,19000.0,0.0
,operatingExpenses,321847000.0,352192000.0,323127000.0,297660000.0,245402000.0,209605000.0,159306000.0,101565000.0,83088000.0,51877000.0,30825000.0,19527000.0
,costAndExpenses,581420000.0,630368000.0,590798000.0,530762000.0,448531000.0,384131000.0,289328000.0,192192000.0,147764000.0,97381000.0,63178000.0,41353000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,41359000.0,49915000.0,45652000.0,35490000.0,19946000.0,14841000.0,7917000.0,3870000.0,2640000.0,1520000.0,874000.0,404000.0
,EBITDA,126625000.0,70070000.0,78104000.0,61839000.0,65732000.0,55859000.0,46560000.0,47193000.0,24492000.0,24410000.0,20669000.0,20150000.0
,EBITDARatio,0.189931991972233,0.107713332195787,0.125317288407541,0.110999423813208,0.132975398377964,0.131386878482603,0.141963771187087,0.200382141264888,0.144396755023111,0.2029583191293,0.249105130584648,0.329792631630632
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,85266000.0,20155000.0,32452000.0,26349000.0,45786000.0,41018000.0,38643000.0,43323000.0,21852000.0,22890000.0,19795000.0,19746000.0
,operatingIncomeRatio,0.12789529103656,0.0309827630998443,0.0520689931809065,0.0472957812715958,0.0926247731718715,0.0964791167331924,0.117824441795159,0.183950066874721,0.128832185642864,0.190320193562871,0.238571583527171,0.323180412118038
,totalOtherIncomeExpensesNet,3067000.0,540000.0,30925000.0,2841000.0,-1438000.0,-6773000.0,-466000.0,52000.0,-47000.0,0.0,19000.0,0.0
,incomeBeforeTax,89523000.0,24916000.0,66113000.0,30081000.0,44497000.0,34272000.0,38177000.0,43375000.0,21805000.0,22900000.0,19814000.0,19751000.0
,incomeBeforeTaxRatio,0.13428060586243,0.0383014897244217,0.106077817890092,0.0539946258465548,0.0900171347536095,0.0806117384728648,0.11640358446326,0.184170859605545,0.128555089142534,0.190403339125808,0.238800573680595,0.323262246517946
,incomeTaxExpense,17757000.0,4808000.0,11426000.0,13354000.0,11869000.0,14720000.0,16088000.0,16896000.0,-25738000.0,1036000.0,876000.0,909000.0
,netIncome,71766000.0,20108000.0,54687000.0,16727000.0,32628000.0,19552000.0,22089000.0,26479000.0,47543000.0,21864000.0,18938000.0,18842000.0
,netIncomeRatio,0.10764587826953,0.0309105135406435,0.0877448856799037,0.0300245373004662,0.0660062267735077,0.0459885828262562,0.067350466962018,0.112430206143982,0.280297849259504,0.181789458805531,0.228242922396442,0.308384752614609
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.03389542298427,0.569873884086722,1.57,0.48,0.93,0.544927536231884,0.63,0.78,1.99883970346557,0.44,0.43426,0.623949
,EPSDiluted,2.03389542298427,0.565133076642028,1.54,0.47,0.91,0.538340813348385,0.61,0.77,1.99482042357427,0.44,0.43426,0.623949
,weightedAverageShsOut,35844000.0,35285000.0,34935000.0,34627000.0,35114000.0,35880000.0,35234768.0,33878494.0,23785299.0,30197979.0,20849242.0,30197979.0
,weightedAverageShsOutDil,35962000.0,35581000.0,35420000.0,35291000.0,35861000.0,36319000.0,35913161.0,34426009.0,23833223.0,30197979.0,20849242.0,30197979.0
