date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,revenue,2813000000.0,3964000000.0,2176256000.0,1205111000.0,527107000.0,446733000.0,495718000.0,208002000.0,74962000.0
,costOfRevenue,2029000000.0,2276000000.0,1032553000.0,537197000.0,294899000.0,333312000.0,258027000.0,100653000.0,46757000.0
,grossProfit,784000000.0,1688000000.0,1143703000.0,667914000.0,232208000.0,113421000.0,237691000.0,107349000.0,28205000.0
,grossProfitRatio,0.278706007820832,0.425832492431887,0.52553697726738,0.554234423219106,0.440532946821044,0.25388990739435,0.479488338127726,0.516095999076932,0.376257303700542
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,228000000.0,192000000.0,90667000.0,61503000.0,54225000.0,38059000.0,24554000.0,11954000.0,10800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2000000.0,-2000000.0,88996000.0,10235000.0,3064000.0,728000.0,-739000.0,1077000.0,2132000.0
,operatingExpenses,239000000.0,203000000.0,96084000.0,62894000.0,55289000.0,38892000.0,25021000.0,12155000.0,10898000.0
,costAndExpenses,2268000000.0,2479000000.0,1128637000.0,600091000.0,350188000.0,372204000.0,283048000.0,112808000.0,57655000.0
,interestExpense,195000000.0,172000000.0,87276000.0,40554000.0,40684000.0,41510000.0,31394000.0,7041000.0,3610000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDA,1839000000.0,3881000000.0,1606740000.0,942014000.0,357998000.0,292954000.0,378816000.0,161851000.0,45648000.0
,EBITDARatio,0.653750444365446,0.979061553985873,0.738304684742971,0.781682351252291,0.679175195927961,0.655769777473345,0.764176406747385,0.778122325746868,0.608948533923855
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,545000000.0,1485000000.0,1047619000.0,605020000.0,176919000.0,74529000.0,212670000.0,95194000.0,17307000.0
,operatingIncomeRatio,0.193743334518308,0.374621594349142,0.481385921509234,0.502045039834505,0.335641530087819,0.166831194471866,0.429014076551588,0.457659060970568,0.230876977668685
,totalOtherIncomeExpensesNet,-6124000000.0,-951000000.0,152914000.0,-67277000.0,-300951000.0,-782119000.0,126800000.0,-795000.0,4682000.0
,incomeBeforeTax,-5776000000.0,362000000.0,1113257000.0,497189000.0,-164716000.0,-749100000.0,304956000.0,86341000.0,18382000.0
,incomeBeforeTaxRatio,-2.05332385353715,0.091321897073663,0.51154689521821,0.412566975158305,-0.312490632831664,-1.67684052890653,0.61518040498832,0.41509697022144,0.245217576905632
,incomeTaxExpense,-1104000000.0,47000000.0,168362000.0,-19568000.0,192000.0,-201310000.0,108985000.0,31754000.0,6553000.0
,netIncome,-4517000000.0,240000000.0,845672000.0,482261000.0,-165034000.0,-550628000.0,193755000.0,54587000.0,11829000.0
,netIncomeRatio,-1.60575897618201,0.0605449041372351,0.388590312904364,0.40017973448089,-0.313093925901193,-1.23256620845113,0.390857301933761,0.262434976586764,0.157799951975668
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-28.59,1.46795275638712,8.09,4.95,-2.2,-8.74,3.67,1.3,0.319819
,EPSDiluted,-28.59,1.46481692840097,8.06,4.94,-2.2,-8.74,3.64,1.29,0.319819
,weightedAverageShsOut,157976000.0,163493000.0,104622000.0,97458000.0,75077000.0,63019000.0,52826000.0,42014783.0,36986532.0
,weightedAverageShsOutDil,157976000.0,163843000.0,104929000.0,97688000.0,75077000.0,63019000.0,53297000.0,42255014.0,36986532.0
