date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,528904000.0,332552000.0,321812000.0,272165000.0,274466000.0,286646000.0,297441000.0,221398000.0,167901000.0,141749000.0,127708000.0,111879000.0,84507000.0,84151000.0,61725000.0,47860000.0,34707000.0,26548000.0,21321000.0,12958000.0,8027000.0,6500000.0,4500000.0
,depreciationAndAmortization,31401000.0,20250000.0,18324000.0,19157000.0,22294000.0,22489000.0,23670000.0,16738000.0,16152000.0,15930000.0,17329000.0,18302000.0,14282000.0,8985000.0,9181000.0,11155000.0,9991000.0,13060000.0,6339000.0,3915000.0,1847000.0,1700000.0,1300000.0
,deferredIncomeTax,24816000.0,-26417000.0,6877000.0,10534000.0,19047000.0,34999000.0,45713000.0,19884000.0,9615000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,12607000.0,10606000.0,10488000.0,6942000.0,9547000.0,11095000.0,8236000.0,4175000.0,3607000.0,3576000.0,3037000.0,1515000.0,1542000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,18707772000.0,-26832345000.0,-653228000.0,-95980000.0,98464000.0,18437742000.0,-1194267000.0,4688527000.0,-4208852000.0,-290693000.0,-7845172000.0,96514000.0,-5851000.0,121967000.0,61841000.0,99001000.0,4628000.0,65092000.0,10229000.0,461834000.0,-410927000.0,1200000.0,-600000.0
,accountsReceivables,29112000.0,84146000.0,-14811000.0,24598000.0,15615000.0,-44756000.0,9786000.0,24793000.0,-38095000.0,20967000.0,-674000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-44075000.0,-31402000.0,-58051000.0,31519000.0,-26987000.0,5497000.0,2258000.0,-8424000.0,138000.0,696000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1342996000.0,-17364776000.0,9467569000.0,10120797000.0,10216777000.0,10118313000.0,-8319429000.0,-7125162000.0,-11813689000.0,-7604837000.0,-7314144000.0,531028000.0,434514000.0,440365000.0,318398000.0,256557000.0,157556000.0,152928000.0,87836000.0,77607000.0,-384227000.0,26700000.0,25500000.0
,otherNonCashItems,33088000.0,8021000.0,569000.0,-6722000.0,-5386000.0,-15331000.0,-6392000.0,5712000.0,3337000.0,0.0,0.0,-623000.0,0.0,12703000.0,1354000.0,1408000.0,880000.0,483000.0,1010000.0,700000.0,275000.0,100000.0,200000.0
,netCashProvidedByOperatingActivites,582321000.0,403014000.0,320146000.0,390725000.0,334355000.0,310814000.0,348261000.0,307657000.0,209814000.0,217869000.0,177696000.0,73628000.0,123680000.0,236076000.0,75234000.0,65702000.0,46368000.0,39519000.0,26118000.0,19841000.0,9227000.0,7500000.0,5400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-22143000.0,-18588000.0,-15115000.0,-11229000.0,-5007000.0,-9357000.0,-12075000.0,-24007000.0,-12441000.0,-9480000.0,-13866000.0,-34974000.0,-7901000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,-77000000.0,0.0,0.0,-9000000.0,0.0,488000000.0,577000000.0,10000000.0,0.0,684000000.0,-1000000.0,3345000000.0,123000000.0,-76000000.0,61000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-17512934000.0,-9566535000.0,-9628930000.0,-9000518000.0,-10073560000.0,-10146725000.0,-9218102000.0,-6157519000.0,-4769044000.0,-2628721000.0,-2940135000.0,-1676084000.0,-3064607000.0,-2038558000.0,-1819630000.0,-478679000.0,-271154000.0,-985429000.0,-420343000.0,-471951000.0,-105675000.0,-91600000.0,-97700000.0
,salesMaturitiesOfInvestments,17501555000.0,10847966000.0,9860988000.0,9016522000.0,10050530000.0,9629246000.0,8415237000.0,5648957000.0,3521063000.0,2556945000.0,2415279000.0,1727932000.0,1143277000.0,2042820000.0,2029700000.0,345882000.0,344702000.0,650554000.0,340373000.0,305001000.0,43407000.0,68500000.0,78800000.0
,otherInvestingActivites,5163000.0,6915000.0,3008000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26876000.0,0.0,-60918000.0,137999000.0,-37046000.0,68203000.0,-19520000.0,166249000.0,48306000.0,-10998000.0,57341000.0,-6900000.0,-23900000.0
,netCashUsedForInvestingActivites,-1274308000.0,1259988000.0,-118952000.0,-372594000.0,41007000.0,-650628000.0,-72184000.0,8850000.0,-1201735000.0,-365300000.0,151952000.0,192278000.0,1179516000.0,266852000.0,96175000.0,-68684000.0,13351000.0,-225967000.0,-33835000.0,-181021000.0,-5534000.0,-30400000.0,-43100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-128730000.0,-16691000.0,-4097000.0,-558000.0,-7835000.0,-169856000.0,-1965000.0,-41357000.0,-1037000.0,-8853000.0,-11707000.0,-203255000.0,-22691000.0,-32475000.0,-55256000.0,0.0,-7378000.0,-24340000.0,0.0,0.0,-15700000.0,0.0,-332100000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
