date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY
,revenue,311678000.0,301012000.0,351985000.0,239182000.0,335519000.0,261560000.0,275234000.0,287152000.0,285079000.0,293993000.0,278329254.0,298645734.0,221873047.0,400422411.0,290645565.0,221152466.0,151853296.0,126679226.0,112607908.0,99964000.0,111476000.0
,costOfRevenue,194084000.0,178946000.0,195195000.0,160201000.0,182478000.0,147200000.0,147552000.0,155666000.0,151795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,117594000.0,122066000.0,156790000.0,78981000.0,153041000.0,114360000.0,127682000.0,131486000.0,133284000.0,293993000.0,278329254.0,298645734.0,221873047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.377293232117763,0.405518716861786,0.445445118399932,0.330212975892835,0.456132141547871,0.437222816944487,0.463903442161942,0.457896862985457,0.4675335608726,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,47724000.0,55769000.0,55779000.0,51596000.0,47236000.0,50682000.0,44645000.0,43605000.0,42190000.0,203862000.0,199895642.0,170236600.0,130146894.0,4326002.0,134133733.0,102441141.0,61446527.0,22088501.0,18085393.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,62346000.0,76223000.0,75922000.0,72081000.0,61933000.0,68587000.0,58974000.0,59284000.0,61793000.0,223284000.0,217301299.0,183457627.0,140434393.0,220197571.0,171488519.0,131152141.0,88345106.0,0.0,0.0,0.0,0.0
,costAndExpenses,256430000.0,255169000.0,271117000.0,232282000.0,244411000.0,215787000.0,206526000.0,214950000.0,213588000.0,223284000.0,217301299.0,183457627.0,140434393.0,220197571.0,171488519.0,131152141.0,88345106.0,46018603.0,36795365.0,0.0,0.0
,interestExpense,15487000.0,27420000.0,22438000.0,7198000.0,3227000.0,2478000.0,1238000.0,996000.0,1016000.0,2040000.0,2076778.0,1294804.0,3580292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2168000.0,2565000.0,2870000.0,3114000.0,3243000.0,3433000.0,3228000.0,4461000.0,7240000.0,8009000.0,5986064.0,4117499.0,4592176.0,4228714.0,3008579.0,2495336.0,3467745.0,3419394.0,3429204.0,0.0,0.0
,EBITDA,57416000.0,48408000.0,83738000.0,10014000.0,94351000.0,49206000.0,71936000.0,76663000.0,78731000.0,78718000.0,67014019.0,119305606.0,86030830.0,184453554.0,122165625.0,92495661.0,66975935.0,84080017.0,79241747.0,99964000.0,111476000.0
,EBITDARatio,0.184215761138098,0.160817508936521,0.237902183331676,0.0418676990743451,0.281209111853576,0.188125095580364,0.261363058343083,0.266977071376832,0.276172569708747,0.267754674431024,0.240772459369291,0.399488733363256,0.387747998971682,0.460647428647544,0.420325095963532,0.418243859871768,0.441056840807723,0.66372379793353,0.703696111644308,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,55248000.0,45843000.0,80868000.0,6900000.0,91108000.0,45773000.0,68708000.0,72202000.0,71491000.0,70709000.0,61027955.0,115188107.0,81438654.0,180224840.0,119157046.0,90000325.0,63508190.0,80660623.0,75812543.0,99964000.0,111476000.0
,operatingIncomeRatio,0.177259864347179,0.152296253969941,0.22974842677955,0.0288483247067087,0.271543489340395,0.175,0.249634856158759,0.251441745138463,0.250776100659817,0.240512529209879,0.219265327388116,0.385701498083344,0.367050685521076,0.450086795966073,0.409973728654693,0.406960531021164,0.418220688472906,0.636731258525372,0.6732435079071,1.0,1.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,39761000.0,18423000.0,58430000.0,-298000.0,87881000.0,43295000.0,67470000.0,71206000.0,70475000.0,68669000.0,58951177.0,113893303.0,77858362.0,177109467.0,117298927.0,88168437.0,57021140.0,48437170.0,58163787.0,0.0,0.0
,incomeBeforeTaxRatio,0.127570762132714,0.0612035400582037,0.166001392104777,-0.00124591315399988,0.261925554141494,0.165526074323291,0.245136865358204,0.24797319886332,0.247212176273945,0.233573588486801,0.211803740184638,0.381365912964958,0.350914016158078,0.442306579588524,0.403580653295019,0.398677159674991,0.375501497181859,0.382360798446937,0.516516007028565,0.0,0.0
,incomeTaxExpense,8427000.0,7445000.0,19208000.0,26353000.0,27119000.0,17697000.0,24082000.0,24524000.0,28383000.0,24086000.0,19530433.0,42735740.0,29391962.0,61833195.0,41632982.0,32636153.0,18705313.0,3036677.0,346737.0,0.0,0.0
,netIncome,31334000.0,10978000.0,39222000.0,-26651000.0,60762000.0,25598000.0,43388000.0,46682000.0,42092000.0,44577000.0,34525911.0,71240014.0,48978070.0,115276272.0,75665945.0,55532284.0,38315827.0,45400493.0,57817050.0,34984000.0,45520000.0
,netIncomeRatio,0.100533242641444,0.0364703068316213,0.111430884838843,-0.111425608950506,0.181098536893589,0.097866646276189,0.157640407798455,0.162568953028361,0.147650300443035,0.151626059123857,0.12404700729015,0.238543551403952,0.220748174067308,0.28788666376618,0.260337517966256,0.251104068629287,0.252321339143011,0.358389409483762,0.513436853830905,0.349965987755592,0.408339014675805
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.65,0.46,1.46,-0.832918,1.9,0.820520040075278,1.42938906004755,1.54912503737419,1.37765084543616,1.43699920447167,1.12364789914468,2.4,1.7388754450319,4.03,2.56,1.81290996711139,1.3313174810773,1.81602,2.312682,1.39936,1.8208
,EPSDiluted,1.36,0.45,1.42,-0.86,1.89,0.820438778017369,1.42922595792941,1.54777733875863,1.37728021644882,1.43635453046171,1.12184406216863,2.39,1.73594825125031,4.01,2.55,1.81054691982981,1.33092833538934,1.81602,2.312682,1.39936,1.8208
,weightedAverageShsOut,18939210.0,24024674.0,26813285.0,31997140.0,32042594.0,31197288.0,30354227.0,30134430.0,30553460.0,31020894.0,30726628.0,29663616.0,28166520.0,28634769.0,29518085.0,30631573.0,28780383.0,25000000.0,25000000.0,25000000.0,25000000.0
