date,,2020-05-31_FY,2019-05-31_FY,2018-05-31_FY,2017-05-31_FY,2016-05-31_FY,2015-05-31_FY,2014-05-31_FY,2013-05-31_FY,2012-05-31_FY,2011-05-31_FY,2010-05-31_FY,2009-05-31_FY,2008-05-31_FY,2007-05-31_FY,2006-05-31_FY,2005-05-31_FY,2004-05-31_FY,2003-05-31_FY,2002-05-31_FY,2001-05-31_FY,2000-05-31_FY,1999-05-31_FY,1998-05-31_FY,1997-05-31_FY,1996-05-31_FY,1995-05-31_FY,1994-05-31_FY,1993-05-31_FY,1992-05-31_FY,1991-05-31_FY,1990-05-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,876037000.0,884981000.0,842586000.0,480708000.0,693520000.0,430618000.0,374442000.0,315442000.0,297637000.0,246989000.0,215620000.0,226357000.0,335405000.0,334538000.0,327178000.0,300518000.0,272205000.0,249253000.0,234251000.0,222451000.0,193387000.0,138900000.0,122900000.0,90800000.0,75200000.0,62700000.0,52200000.0,44900000.0,39200000.0,31400000.0,26600000.0
,depreciationAndAmortization,379053000.0,360093000.0,279416000.0,196595000.0,165279000.0,155082000.0,190862000.0,189377000.0,155831000.0,150886000.0,152059000.0,200106000.0,191903000.0,175926000.0,160653000.0,148175000.0,143259000.0,143061000.0,120025000.0,112089000.0,99513000.0,90200000.0,57200000.0,47700000.0,43100000.0,37700000.0,35100000.0,23100000.0,19400000.0,16400000.0,12300000.0
,deferredIncomeTax,-16252000.0,31708000.0,-119295000.0,3902000.0,-59302000.0,20866000.0,47109000.0,48023000.0,56727000.0,47908000.0,13295000.0,-1174000.0,1663000.0,-332000.0,257000.0,4191000.0,15839000.0,7648000.0,20629000.0,8459000.0,17379000.0,-1400000.0,11900000.0,8300000.0,6300000.0,0.0,0.0,7600000.0,-100000.0,3000000.0,1300000.0
,stockBasedCompensation,115435000.0,139210000.0,112835000.0,88868000.0,79293000.0,47002000.0,29875000.0,23310000.0,20312000.0,15203000.0,15349000.0,11953000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,315957000.0,-93528000.0,378449000.0,49146000.0,-340269000.0,-60801000.0,106980000.0,197893000.0,-395961000.0,125376000.0,188454000.0,37714000.0,161396000.0,-12482000.0,-43883000.0,101506000.0,135852000.0,32089000.0,-28151000.0,82689000.0,63678000.0,72800000.0,109700000.0,45000000.0,48500000.0,16400000.0,8100000.0,35100000.0,22700000.0,-4500000.0,-4300000.0
,accountsReceivables,39681000.0,-94918000.0,-66267000.0,-93557000.0,-52762000.0,-1443000.0,-56231000.0,-42704000.0,-24261000.0,-48986000.0,1140000.0,71149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-74773000.0,-60039000.0,-3323000.0,-668000.0,-17917000.0,23785000.0,-11062000.0,10997000.0,-2330000.0,-78824000.0,30293000.0,35136000.0,-6100000.0,-32090000.0,22033000.0,-26321000.0,46396000.0,-35638000.0,31731000.0,-48693000.0,-22976000.0,-5900000.0,-21800000.0,-5900000.0,-9400000.0,-21400000.0,-19800000.0,-7200000.0,-5500000.0,-9800000.0,-4800000.0
,accountsPayables,2629000.0,12276000.0,35275000.0,13726000.0,-564000.0,-33445000.0,30446000.0,25023000.0,-12557000.0,29215000.0,8939000.0,-24560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1424504000.0,1108547000.0,1202075000.0,823626000.0,774480000.0,1114749000.0,1175550000.0,1068570000.0,870677000.0,1266638000.0,1141262000.0,952808000.0,915094000.0,753698000.0,766180000.0,810063000.0,708557000.0,572705000.0,540616000.0,568767000.0,486078000.0,422400000.0,349600000.0,239900000.0,194900000.0,146400000.0,130000000.0,121900000.0,86800000.0,64100000.0,68600000.0
,otherNonCashItems,0.0,0.0,0.0,48507000.0,0.0,0.0,0.0,0.0,297637000.0,246989000.0,41082000.0,0.0,7456000.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-100000.0,100000.0,0.0,100000.0,-100000.0,9100000.0,9400000.0,6300000.0,6100000.0
,netCashProvidedByOperatingActivites,1291483000.0,1067862000.0,964160000.0,763887000.0,465845000.0,580276000.0,607969000.0,552748000.0,469862000.0,340886000.0,561572000.0,523522000.0,544543000.0,449391000.0,461886000.0,414213000.0,509709000.0,330687000.0,377433000.0,246958000.0,258032000.0,203100000.0,118700000.0,116400000.0,112400000.0,75300000.0,71400000.0,81600000.0,63200000.0,43900000.0,43100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-190333000.0,-180824000.0,-156632000.0,-140727000.0,-112888000.0,-115019000.0,-107284000.0,-147444000.0,-161432000.0,-186800000.0,-110700000.0,-67800000.0,-56800000.0,-58900000.0,-37200000.0,-29700000.0,-31600000.0,-56000000.0,-41500000.0
,acquisitionsNet,-54000000.0,-7000000.0,108000000.0,-2074000000.0,460000000.0,146000000.0,146000000.0,-69000000.0,-25000000.0,-172000000.0,-50000000.0,-31000000.0,-112000000.0,-161000000.0,-346000000.0,-109000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-10031000.0,-17841000.0,-153708000.0,-181065000.0,-494146000.0,-195471000.0,-65858000.0,-178464000.0,-585655000.0,-78307000.0,-81269000.0,-128402000.0,-54498000.0,-48515000.0,-25613000.0,-202265000.0,-189622000.0,-4752000.0,-165372000.0,-40474000.0,-98233000.0,-225200000.0,-116800000.0,-64500000.0,-108900000.0,-182700000.0,-58600000.0,-47300000.0,-18200000.0,-12100000.0,-33300000.0
,salesMaturitiesOfInvestments,0.0,73342000.0,179857000.0,218324000.0,434179000.0,161938000.0,54196000.0,161478000.0,665016000.0,139056000.0,34712000.0,116433000.0,45791000.0,118174000.0,87477000.0,102997000.0,48078000.0,23790000.0,157419000.0,61609000.0,112908000.0,235400000.0,117300000.0,49300000.0,74200000.0,196200000.0,47100000.0,20700000.0,16100000.0,23200000.0,35000000.0
