Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,159539000.0,226171000.0,163492000.0,79264000.0,97059000.0,112813000.0
Short-term investments,0.0,0.0,0.0,0.0,,
Cash and short-term investments,159539000.0,226171000.0,163492000.0,79264000.0,,
Receivables,264382000.0,199876000.0,190755000.0,110970000.0,130615000.0,128200000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,424000000.0,426000000.0,354000000.0,190000000.0,,
Property, Plant & Equipment Net,9467969000.0,8703570000.0,7817192000.0,4428699000.0,4549555000.0,4125719000.0
Goodwill and Intangible Assets,329590000.0,391041000.0,479638000.0,0.0,0.0,0.0
Long-term investments,14000000.0,7000000.0,6000000.0,2000000.0,,
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,0.0,,,,,
Total assets,10270013000.0,9577625000.0,8713571000.0,4658997000.0,4905195000.0,4511127000.0
Payables,122277000.0,238132000.0,226665000.0,93434000.0,218721000.0,169752000.0
Short-term debt,10966000.0,2503000.0,9404000.0,257000.0,,
Total current liabilities,1098000000.0,956000000.0,821000000.0,94000000.0,,
Long-term debt,6565000000.0,6196000000.0,5769000000.0,3167000000.0,,
Total debt,7540398000.0,6914228000.0,6362853000.0,3167160000.0,3389463000.0,2980400000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,282129000.0,215439000.0,317316000.0,20570000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,,,,,
Total liabilities,7944804000.0,7367799000.0,6906834000.0,3281164000.0,3608184000.0,3150152000.0
Other comprehensive income,14563000.0,26942000.0,26758000.0,-3666000.0,-3258000.0,-2599000.0
Retained earnings (deficit),1349627000.0,1159367000.0,945313000.0,1044402000.0,933313000.0,998846000.0
Total shareholders equity,2203696000.0,2076284000.0,1663233000.0,1217329000.0,1106160000.0,1153599000.0
Investments,13923000.0,7376000.0,5743000.0,2153000.0,69812000.0,79283000.0
Net Debt,6416427000.0,3087993000.0,,,,
Other Assets,79000.0,-190234000.0,,,,
Other Liabilities,964757000.0,715365000.0,584931000.0,309000.0,,
