Date,2012-06,2011-06,2010-06,2009-06,2008-06
Revenue,0000000.0,000000.0,36000000.0,38000000.0,38000000.0
Revenue Growth,,,,,
Cost of Revenue,000000.0,000000.0,30000000.0,34000000.0,34000000.0
Gross Profit,0000000.0,000000.0,6000000.0,4000000.0,4000000.0
R&D Expenses,,,,,
SG&A Expense,0000000.0,13000000.0,14000000.0,17000000.0,18000000.0
Operating Expenses,0000000.0,0000000.0,5000000.0,5000000.0,7000000.0
Operating Income,-0000000.0,-0000000.0,1000000.0,-1000000.0,-3000000.0
Interest Expense,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0
Earnings before Tax,-1000000.0,-1000000.0,0000000.0,-2000000.0,-4000000.0
Income Tax Expense,,,,,
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-3000000.0,-16000000.0,0000000.0,-2000000.0,-4000000.0
Preferred Dividends,,,,,
Net Income Com,-3000000.0,-16000000.0,0000000.0,-2000000.0,-4000000.0
EPS,-0.01,-0.04,363,-0.01,-0.02
EPS Diluted,-0.01,-0.04,363,-0.01,-0.02
Weighted Average Shs Out,429000000.0,429000000.0,,363000000.0,271000000.0
Weighted Average Shs Out (Dil),429000000.0,429000000.0,,363000000.0,271000000.0
Dividend per Share,,,,,
Gross Margin,,,0.16666666666667,0.10526315789474,0.10526315789474
EBITDA Margin,,,0.055555555555556,-0,-0.052631578947368
EBIT Margin,,,0.027777777777778,-0.026315789473684,-0.052631578947368
Profit Margin,,,0,-0.052631578947368,-0.10526315789474
Free Cash Flow margin,,,,,
EBITDA,-0000000.0,1000000.0,2000000.0,-0000000.0,-2000000.0
EBIT,-2000000,-15000000,1000000,-1000000,-2000000
Consolidated Income,-3000000.0,-16000000.0,0000000.0,-2000000.0,-4000000.0
Earnings Before Tax Margin,,,0,-0.052631578947368,-0.10526315789474
Net Profit Margin,,,0,-0.052631578947368,-0.10526315789474
