date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,2066000000.0,5020000000.0,4454000000.0,4685000000.0,4429000000.0,4328000000.0,4415000000.0,4184000000.0,3949000000.0,3698000000.0,3527000000.0
,costOfRevenue,2067000000.0,4077000000.0,3475000000.0,3638000000.0,3473000000.0,3377000000.0,3433000000.0,3283000000.0,3121000000.0,2957000000.0,2864000000.0
,grossProfit,-1000000.0,943000000.0,979000000.0,1047000000.0,956000000.0,951000000.0,982000000.0,901000000.0,828000000.0,741000000.0,663000000.0
,grossProfitRatio,-0.000484027105517909,0.187848605577689,0.219802424786709,0.223479188900747,0.215850079024611,0.219731977818854,0.22242355605889,0.215344168260038,0.209673335021524,0.200378583017847,0.18797845194216
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,321000000.0,417000000.0,320000000.0,379000000.0,315000000.0,308000000.0,349000000.0,323000000.0,316000000.0,283000000.0,276000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-37000000.0,2000000.0,-28000000.0,-50000000.0,-8000000.0,-29000000.0,-26000000.0,-21000000.0,-5000000.0,0.0,0.0
,operatingExpenses,631000000.0,746000000.0,647000000.0,745000000.0,657000000.0,628000000.0,703000000.0,668000000.0,669000000.0,588000000.0,555000000.0
,costAndExpenses,2698000000.0,4823000000.0,4122000000.0,4383000000.0,4130000000.0,4005000000.0,4136000000.0,3951000000.0,3790000000.0,3545000000.0,3419000000.0
,interestExpense,128000000.0,75000000.0,76000000.0,80000000.0,76000000.0,68000000.0,71000000.0,65000000.0,70000000.0,57000000.0,54000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,310000000.0,329000000.0,327000000.0,366000000.0,342000000.0,320000000.0,354000000.0,345000000.0,353000000.0,305000000.0,279000000.0
,EBITDA,-322000000.0,526000000.0,659000000.0,668000000.0,641000000.0,643000000.0,633000000.0,578000000.0,512000000.0,458000000.0,387000000.0
,EBITDARatio,-0.155856727976767,0.104780876494024,0.147956892680736,0.142582710779082,0.144727929555204,0.148567467652495,0.143374858437146,0.138145315487572,0.129653076728286,0.123850730124392,0.109724978735469
