date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,351594000.0,297891000.0,244344000.0,207869000.0,178646000.0,145272000.0,112694000.0,85151000.0,52938000.0,14864000.0
,costOfRevenue,90177000.0,85012000.0,65860000.0,60245000.0,51625000.0,40204000.0,33878000.0,24287000.0,19042000.0,6395000.0
,grossProfit,261417000.0,212879000.0,178484000.0,147624000.0,127021000.0,105068000.0,78816000.0,60864000.0,33896000.0,8469000.0
,grossProfitRatio,0.74351951398488,0.714620448419053,0.730461971646531,0.710178044826309,0.711020677764965,0.723250178974613,0.699380623635686,0.714777278012002,0.640296195549511,0.569765877287406
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,94844000.0,89921000.0,81602000.0,68172000.0,57438000.0,50466000.0,44145000.0,33400000.0,18385000.0,6865000.0
,GeneralAndAdministrativeExpenses,59688000.0,48380000.0,56333000.0,39594000.0,32695000.0,28716000.0,19783000.0,14402000.0,16177000.0,5306000.0
,SellingAndMarketingExpenses,144687000.0,120300000.0,90337000.0,84161000.0,80466000.0,69569000.0,53498000.0,40824000.0,27537000.0,10657000.0
,otherExpenses,-205000.0,45000.0,224000.0,1569000.0,1147000.0,513000.0,-237000.0,-116000.0,-24000.0,0.0
,operatingExpenses,299219000.0,258601000.0,228272000.0,191927000.0,170599000.0,147113000.0,117426000.0,88626000.0,62099000.0,22828000.0
,costAndExpenses,389396000.0,343613000.0,294132000.0,252172000.0,222224000.0,187317000.0,151304000.0,112913000.0,81141000.0,29223000.0
,interestExpense,13964000.0,6366000.0,1827000.0,1845000.0,1875000.0,2025000.0,2044000.0,366000.0,1521000.0,268000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4296000.0,4160000.0,3781000.0,3546000.0,3820000.0,4410000.0,3877000.0,2373000.0,1039000.0,0.0
,EBITDA,-33506000.0,-41562000.0,-46007000.0,-40757000.0,-39758000.0,-37635000.0,-34733000.0,-25389000.0,-27164000.0,-14359000.0
,EBITDARatio,-0.0952974169070007,-0.139520831445059,-0.18828782372393,-0.19607060215809,-0.222551862342286,-0.259065752519412,-0.308206293147816,-0.298164437293749,-0.513128565491707,-0.966025296017223
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-37802000.0,-45722000.0,-49788000.0,-44303000.0,-43578000.0,-42045000.0,-38610000.0,-27762000.0,-28203000.0,-14359000.0
,operatingIncomeRatio,-0.107516055450321,-0.153485670933328,-0.203761909439151,-0.213129422857665,-0.243934932772074,-0.289422600363456,-0.342609189486574,-0.326032577421287,-0.532755298651252,-0.966025296017223
,totalOtherIncomeExpensesNet,-205000.0,-564000.0,513000.0,1197000.0,1214000.0,513000.0,-541000.0,-116000.0,-959000.0,18000.0
,incomeBeforeTax,-48689000.0,-47995000.0,-49824000.0,-44365000.0,-43953000.0,-43406000.0,-41122000.0,-28024000.0,-30585000.0,-14609000.0
,incomeBeforeTaxRatio,-0.138480747680563,-0.161115978663337,-0.203909242707003,-0.21342768763019,-0.24603405617814,-0.298791232997412,-0.364899639732373,-0.329109464363308,-0.577751331746571,-0.982844456404736
,incomeTaxExpense,-291000.0,139000.0,247000.0,61000.0,24000.0,-7000.0,32000.0,0.0,0.0,0.0
,netIncome,-48398000.0,-48134000.0,-50071000.0,-44426000.0,-43977000.0,-43399000.0,-41154000.0,-28024000.0,-30585000.0,-14609000.0
,netIncomeRatio,-0.137653088505492,-0.161582592290469,-0.204920112628098,-0.213721141680578,-0.246168400076128,-0.298743047524643,-0.365183594512574,-0.329109464363308,-0.577751331746571,-0.982844456404736
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.990947383003539,-1.04,-1.15,-1.07,-1.08,-1.09,-1.28,-0.88,-0.949746,-0.453649
,EPSDiluted,-0.990947383003539,-1.04,-1.15,-1.07,-1.08,-1.09,-1.28,-0.88,-0.949746,-0.453649
,weightedAverageShsOut,48840131.0,46302656.0,43640408.0,41618838.0,40671133.0,39852624.0,32156060.0,31746911.0,32203344.0,32203344.0
,weightedAverageShsOutDil,48840131.0,46302656.0,43640408.0,41618838.0,40671133.0,39852624.0,32156060.0,31746911.0,32203344.0,32203344.0
