date,,2020-07-03_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,85712000.0,46775000.0,40883000.0,24875000.0,19742000.0,10369000.0,-11425000.0,-13208000.0,22619000.0,18442000.0,28358000.0,-1262000.0,-35413000.0,-37820000.0,-16168000.0,30186000.0,22885000.0,22677000.0,15828000.0,30684000.0,24896000.0,13500000.0,8700000.0
,depreciationAndAmortization,49330000.0,46392000.0,42277000.0,32269000.0,15742000.0,13840000.0,15608000.0,17209000.0,11658000.0,8348000.0,6857000.0,9364000.0,15988000.0,17962000.0,17560000.0,10573000.0,7406000.0,8212000.0,7086000.0,6128000.0,5099000.0,4500000.0,3300000.0
,deferredIncomeTax,-3019000.0,-1557000.0,-5464000.0,-7841000.0,-3061000.0,-1038000.0,-5499000.0,-10083000.0,0.0,1888000.0,-9698000.0,-1373000.0,3582000.0,1818000.0,-5971000.0,1036000.0,-1423000.0,-43000.0,-1901000.0,-2717000.0,590000.0,-1200000.0,-1100000.0
,stockBasedCompensation,26538000.0,19422000.0,17314000.0,15341000.0,9574000.0,8728000.0,9244000.0,7940000.0,6616000.0,5580000.0,4016000.0,4568000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,24714000.0,224077000.0,86712000.0,-4397000.0,22869000.0,27504000.0,11892000.0,-55278000.0,-33217000.0,92729000.0,30533000.0,74631000.0,-134595000.0,-2733000.0,-55753000.0,-15292000.0,129948000.0,-11541000.0,-5340000.0,33193000.0,25898000.0,9400000.0,-3900000.0
,accountsReceivables,-34508000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6755000.0,257000.0,-15256000.0,1237000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-40981000.0,-17101000.0,-16230000.0,-9318000.0,-865000.0,-345000.0,5818000.0,453000.0,-7267000.0,2514000.0,-859000.0,7478000.0,-2494000.0,-2436000.0,-1636000.0,-3969000.0,343000.0,3947000.0,-871000.0,3060000.0,-4673000.0,-6000000.0,-800000.0
,accountsPayables,-2847000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,508854000.0,484140000.0,260063000.0,173351000.0,177748000.0,154879000.0,127375000.0,115483000.0,170761000.0,203978000.0,111249000.0,80716000.0,6085000.0,140680000.0,143413000.0,199166000.0,214458000.0,84510000.0,96051000.0,101391000.0,68198000.0,42300000.0,32900000.0
,otherNonCashItems,24230000.0,3779000.0,2103000.0,1184000.0,-421000.0,-495000.0,-619000.0,-757000.0,14070000.0,-911000.0,25630000.0,-407000.0,27917000.0,12555000.0,10969000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0
,netCashProvidedByOperatingActivites,115184000.0,97517000.0,43321000.0,59146000.0,36940000.0,32207000.0,14241000.0,-1871000.0,31869000.0,31474000.0,15708000.0,11199000.0,13726000.0,-10313000.0,22053000.0,37986000.0,25942000.0,50500000.0,15942000.0,26078000.0,30662000.0,9100000.0,7100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-43294000.0,-26691000.0,-15106000.0,-32844000.0,-7885000.0,-5984000.0,-6701000.0,-3880000.0,-9477000.0,-11200000.0,-7584000.0,-4360000.0,-4625000.0,-8214000.0,-13402000.0,-11409000.0,-5599000.0,-6165000.0,-5786000.0,-7387000.0,-6637000.0,-19400000.0,-6300000.0
,acquisitionsNet,-96502000.0,-127000000.0,-185000000.0,-78000000.0,-310000000.0,1000000.0,0.0,-68000000.0,-71000000.0,-30000000.0,-1000000.0,10000000.0,-2000000.0,-2000000.0,-68000000.0,-16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138583000.0,-182528000.0,-125172000.0,-139928000.0,-237604000.0,-33459000.0,-66103000.0,-71074000.0,-113652000.0,-127019000.0,-114600000.0,-73600000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18025000.0,32025000.0,199099000.0,177983000.0,159186000.0,185448000.0,272298000.0,30002000.0,5800000.0,99124000.0,94544000.0,86230000.0,121800000.0,44600000.0
,otherInvestingActivites,0.0,0.0,-375000.0,-486000.0,-567000.0,-499000.0,-19000.0,-265000.0,-281000.0,-22683000.0,-826000.0,10790000.0,3955000.0,0.0,0.0,0.0,0.0,0.0,-1000000.0,-1700000.0,1532000.0,-500000.0,-100000.0
,netCashUsedForInvestingActivites,-135486000.0,-153774000.0,-200877000.0,-111087000.0,-318208000.0,-5598000.0,-6720000.0,-71091000.0,-80802000.0,-22683000.0,23615000.0,66946000.0,-7248000.0,50652000.0,-35390000.0,7101000.0,-26481000.0,-32601000.0,19716000.0,-21795000.0,-45894000.0,-12700000.0,-35400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2792000.0,-324500000.0,-15000000.0,-200000000.0,0.0,-642000.0,-763000.0,-7168000.0,-185000.0,-298000.0,0.0,-125248000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,454343000.0,0.0,215725000.0,92778000.0,0.0,0.0,0.0,0.0,93605000.0,0.0,0.0,1590000.0,1824000.0,5918000.0,6145000.0,3742000.0,2855000.0,4429000.0,4320000.0,3741000.0,1700000.0,19100000.0
