Date,2007-09,2006-09,2005-09,2004-09,2003-09
Cash and cash equivalents,10000000.0,51000000.0,10000000.0,17000000.0,000000.0
Short-term investments,102000000.0,25000000.0,13000000.0,6000000.0,000000.0
Cash and short-term investments,102000000.0,25000000.0,13000000.0,6000000.0,000000.0
Receivables,18000000.0,17000000.0,9000000.0,24000000.0,000000.0
Inventories,22000000.0,22000000.0,18000000.0,28000000.0,000000.0
Total current assets,11000000.0,12000000.0,13000000.0,7000000.0,000000.0
Property, Plant & Equipment Net,11000000.0,12000000.0,12000000.0,7000000.0,000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,,,,,
Tax assets,4000000.0,5000000.0,3000000.0,10000000.0,000000.0
Total non-current assets,1000000.0,2000000.0,99000000.0,98000000.0,000000.0
Total assets,173000000.0,166000000.0,66000000.0,92000000.0,000000.0
Payables,6000000.0,6000000.0,2000000.0,7000000.0,000000.0
Short-term debt,000000.0,0000000.0,0000000.0,000000.0,000000.0
Total current liabilities,19000000.0,28000000.0,12000000.0,46000000.0,000000.0
Long-term debt,000000.0,0000000.0,29000000.0,29000000.0,000000.0
Total debt,000000.0,0000000.0,29000000.0,29000000.0,000000.0
Deferred revenue,6000000.0,9000000.0,3000000.0,19000000.0,000000.0
Tax Liabilities,1000000.0,1000000.0,1000000.0,1000000.0,000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,1000000.0,2000000.0,99000000.0,98000000.0,000000.0
Total liabilities,21000000.0,29000000.0,111000000.0,143000000.0,000000.0
Other comprehensive income,000000.0,000000.0,-0000000.0,0000000.0,-74000000.0
Retained earnings (deficit),-23000000.0,-34000000.0,-45000000.0,-52000000.0,000000.0
Total shareholders equity,152000000.0,136000000.0,-45000000.0,-51000000.0,-74000000.0
Investments,,,,,
Net Debt,-10000000,-51000000,19000000,12000000,0
Other Assets,1000000,32000000,0,0,0
Other Liabilities,0,0,68000000,83000000,0
