date,,2020-10-25_FY,2019-10-27_FY,2018-10-28_FY,2017-10-29_FY,2016-10-30_FY,2015-10-25_FY,2014-10-26_FY,2013-10-27_FY,2012-10-28_FY,2011-10-30_FY,2010-10-31_FY,2009-10-25_FY,2008-10-26_FY,2007-10-28_FY,2006-10-29_FY,2005-10-30_FY,2004-10-30_FY,2003-10-25_FY,2002-10-26_FY,2001-10-27_FY,2000-10-28_FY,1999-10-30_FY,1998-10-31_FY,1997-10-25_FY,1996-10-26_FY,1995-10-28_FY,1994-10-29_FY
,revenue,9608462000.0,9497317000.0,9545700000.0,9167519000.0,9523224000.0,9263863000.0,9316300000.0,8751700000.0,8230700000.0,7895100000.0,7220719000.0,6533700000.0,6754900000.0,6193000000.0,5745500000.0,5414000000.0,4779900000.0,4200300000.0,3910300000.0,4124100000.0,3675100000.0,3357800000.0,3261000000.0,3256600000.0,3098700000.0,3046200000.0,3064800000.0
,costOfRevenue,7782498000.0,7612669000.0,7566227000.0,7170883000.0,7365049000.0,7455282000.0,7751300000.0,7338800000.0,6898800000.0,6561000000.0,5981977000.0,5434800000.0,5233200000.0,4778500000.0,4362300000.0,4131400000.0,3658900000.0,3187200000.0,2947500000.0,2989300000.0,2674900000.0,2379700000.0,2340100000.0,2497700000.0,2398300000.0,2294300000.0,2345500000.0
,grossProfit,1825963000.0,1884648000.0,1979473000.0,1996636000.0,2158175000.0,1808581000.0,1565000000.0,1412800000.0,1331900000.0,1334100000.0,1238742000.0,1098900000.0,1521700000.0,1414500000.0,1383200000.0,1282600000.0,1121000000.0,1013200000.0,962900000.0,1134800000.0,1000300000.0,978000000.0,920900000.0,758900000.0,700400000.0,751900000.0,719300000.0
,grossProfitRatio,0.190036969496263,0.198440043646011,0.207368029584001,0.217794585427093,0.22662230773948,0.195229679022671,0.16798514431695,0.161431493309871,0.161820987279332,0.168978227001558,0.171553830027176,0.168189540382938,0.225273505159218,0.228403035685451,0.240744930815421,0.236904322127817,0.234523734806168,0.241220865176297,0.246247091016035,0.275163065881041,0.272183069848439,0.29126213592233,0.282398037411837,0.233034453110606,0.226030270758705,0.246832118705272,0.234697206995563
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,32500000.0,33800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,761315000.0,695084000.0,807405000.0,759304000.0,871974000.0,743611000.0,650900000.0,627300000.0,605900000.0,618600000.0,605293000.0,567100000.0,178008000.0,162503000.0,182857000.0,172208000.0,146506000.0,124636000.0,93946000.0,413231000.0,737700000.0,737100000.0,677200000.0,590700000.0,578800000.0,568500000.0,532200000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834292000.0,771597000.0,754143000.0,691792000.0,621694000.0,583964000.0,558354000.0,421269000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,761315000.0,688383000.0,799512000.0,719894000.0,834280000.0,741261000.0,633300000.0,606900000.0,567200000.0,591800000.0,605293000.0,565500000.0,1008000000.0,930600000.0,932500000.0,858500000.0,743600000.0,702700000.0,644600000.0,831600000.0,737100000.0,730200000.0,737500000.0,582100000.0,587400000.0,568400000.0,532200000.0
,costAndExpenses,8543813000.0,8301052000.0,8365739000.0,7890777000.0,8199329000.0,8196543000.0,8384600000.0,7945700000.0,7466000000.0,7152800000.0,6587270000.0,6000300000.0,6241200000.0,5709100000.0,5294800000.0,4989900000.0,4402500000.0,3889900000.0,3592100000.0,3820900000.0,3412000000.0,3109900000.0,3077600000.0,3079800000.0,2985700000.0,2862700000.0,2877700000.0
,interestExpense,21069000.0,18070000.0,26494000.0,12683000.0,12871000.0,13111000.0,12704000.0,12453000.0,12859000.0,22662000.0,26589000.0,27995000.0,28023000.0,27707000.0,25636000.0,27744000.0,27142000.0,31864000.0,31425000.0,27953000.0,1300000.0,3600000.0,0.0,-5900000.0,12500000.0,11200000.0,-2500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,165716000.0,165209000.0,161858000.0,130977000.0,131968000.0,133434000.0,130100000.0,124900000.0,119500000.0,124200000.0,125591000.0,127200000.0,126200000.0,126700000.0,121100000.0,115200000.0,94800000.0,88000000.0,83200000.0,90100000.0,65900000.0,64700000.0,60300000.0,52900000.0,42700000.0,37300000.0,36700000.0
,EBITDA,1265936000.0,1361474000.0,1341819000.0,1407719000.0,1455863000.0,1200754000.0,1061700000.0,930900000.0,884200000.0,866500000.0,759040000.0,660600000.0,639900000.0,610600000.0,571800000.0,539300000.0,472100000.0,398400000.0,401500000.0,393300000.0,329000000.0,312600000.0,243700000.0,229600000.0,155700000.0,220700000.0,223800000.0
,EBITDARatio,0.131752199259361,0.143353538688874,0.14056789968258,0.153555067625167,0.152875013755846,0.129616985916135,0.11396155125962,0.106367905664042,0.107427071816492,0.109751618092234,0.105119725611812,0.101106570549612,0.0947312321425928,0.0985951881156144,0.0995213645461666,0.0996121167343923,0.0987677566476286,0.0948503678308692,0.102677543922461,0.095366261729832,0.0895213735680662,0.0930966704389779,0.0747316773995707,0.0705029785666032,0.0502468777229161,0.0724509224607708,0.0730227094753328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,1100220000.0,1196265000.0,1179961000.0,1276742000.0,1323895000.0,1067320000.0,931600000.0,806000000.0,764700000.0,742300000.0,633449000.0,533400000.0,513700000.0,483900000.0,450700000.0,424100000.0,377300000.0,310400000.0,318300000.0,303200000.0,263100000.0,247900000.0,183400000.0,176700000.0,113000000.0,183400000.0,187100000.0
