date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-3910000.0,-19712000.0,12161000.0,176293000.0,20405000.0,25625000.0,27122000.0,133825000.0,13601000.0,-8200000.0,-18086000.0,-50072000.0,-487937000.0,-43117000.0,-134599000.0,-9657000.0,6164000.0,2267000.0,-10645000.0,-65795000.0,-92240000.0,-39957000.0,-3702000.0
,depreciationAndAmortization,17282000.0,16648000.0,16273000.0,16411000.0,15342000.0,15989000.0,14663000.0,14953000.0,16426000.0,18653000.0,19229000.0,21033000.0,23412000.0,24767000.0,45183000.0,48371000.0,45989000.0,46343000.0,46501000.0,122425000.0,72017000.0,15723000.0,10934000.0
,deferredIncomeTax,-6225000.0,5311000.0,4612000.0,81963000.0,12528000.0,15664000.0,17585000.0,-134975000.0,6477000.0,4565000.0,-4342000.0,-2351000.0,-112190000.0,-18589000.0,-8882000.0,-3748000.0,5647000.0,5813000.0,-377000.0,-23749000.0,-4126000.0,406000.0,0.0
,stockBasedCompensation,5125000.0,4377000.0,5787000.0,6091000.0,5035000.0,5240000.0,4351000.0,4771000.0,2651000.0,2343000.0,2970000.0,4034000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,29675000.0,-73569000.0,-72926000.0,193038000.0,10411000.0,15143000.0,-4590000.0,26959000.0,-20081000.0,-12890000.0,52594000.0,-49484000.0,-136561000.0,59781000.0,-42762000.0,124838000.0,-8409000.0,37676000.0,-1005000.0,-43844000.0,82848000.0,6278000.0,0.0
,accountsReceivables,-27139000.0,8610000.0,5895000.0,414000.0,1397000.0,871000.0,-6128000.0,-8706000.0,-3740000.0,-574000.0,2091000.0,570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,17229000.0,0.0,0.0,2033000.0,1203000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,173120000.0,143445000.0,217014000.0,289940000.0,96902000.0,86491000.0,71348000.0,75938000.0,48979000.0,69060000.0,81950000.0,29356000.0,78840000.0,215401000.0,155620000.0,198382000.0,73544000.0,81953000.0,44277000.0,45282000.0,89126000.0,6278000.0,0.0
,otherNonCashItems,695000.0,843000.0,1132000.0,15584000.0,786000.0,647000.0,682000.0,976000.0,1293000.0,-10863000.0,-29980000.0,-4998000.0,618986000.0,20660000.0,190056000.0,1221000.0,133000.0,493000.0,0.0,0.0,5899000.0,31743000.0,-3276000.0
,netCashProvidedByOperatingActivites,63449000.0,31539000.0,33796000.0,301520000.0,57296000.0,62283000.0,54412000.0,32755000.0,40032000.0,17611000.0,37125000.0,18789000.0,44218000.0,63265000.0,62029000.0,35940000.0,52597000.0,40508000.0,35018000.0,11998000.0,10608000.0,6128000.0,7658000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-9060000.0,-27583000.0,-20159000.0,-44666000.0,-9053000.0,-13696000.0,-8609000.0,-10174000.0,-9856000.0,-8524000.0,-8650000.0,-10965000.0,-16873000.0,-26177000.0,-40586000.0,-39880000.0,-23338000.0,-122853000.0,-19292000.0,-28680000.0,-22848000.0,-12825000.0,0.0
,acquisitionsNet,0.0,0.0,-4000000.0,-29000000.0,0.0,0.0,-15000000.0,0.0,0.0,-1000000.0,0.0,0.0,-23000000.0,0.0,0.0,-1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-1700000.0,-160898000.0,-2450000.0,-30500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,63480000.0,43647000.0,25000000.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-32538000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-200000.0,250000.0,1394000.0,-1088000.0,300000.0,0.0,0.0,0.0,0.0,-46354000.0,-25586000.0
,netCashUsedForInvestingActivites,38090000.0,14364000.0,-159546000.0,-80224000.0,-9553000.0,-13696000.0,-23657000.0,-10174000.0,-9856000.0,-9122000.0,-8650000.0,-10843000.0,61540000.0,-25890000.0,57090000.0,-40924000.0,825000.0,-104505000.0,-127216000.0,-63733000.0,-1002300000.0,-59063000.0,-25586000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3000000.0,-28000000.0,-53000000.0,-293563000.0,-23750000.0,-23750000.0,-23750000.0,-375984000.0,-61800000.0,-17071000.0,-362949000.0,-43754000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-352000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,2183000.0,2177000.0,1841000.0,2806000.0,23000.0,42000.0,239000.0,255000.0,785000.0,7353000.0,3760000.0,1347000.0,1081000.0,1021000.0,3269000.0,4048000.0,813974000.0,0.0,0.0
,commonStockRepurchased,-525000.0,-12565000.0,-13812000.0,-5330000.0,0.0,0.0,-12543000.0,0.0,0.0,0.0,0.0,-1075000.0,-61217000.0,-61006000.0,-61286000.0,0.0,-128182000.0,0.0,0.0,0.0,0.0,-530000.0,0.0
