Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Depreciation & Amortization,78000.0,76000.0,89000.0,21000.0,15000.0
Stock-based compensation,6201000.0,5450000.0,4708000.0,3882000.0,2257000.0
Operating Cash Flow,-68531000.0,-47371000.0,-35157000.0,-2428000.0,-14393000.0
Capital Expenditure,-187000.0,-84000.0,-261000.0,-49000.0,-4000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,51585000.0,-16988000.0,-18022000.0,-61502000.0,1893000.0
Investing Cash flow,51398000.0,-17072000.0,-18283000.0,-61669000.0,1888000.0
Issuance (repayment) of debt,0.0,0.0,0.0,-9000000.0,14000000.0
Issuance (buybacks) of shares,15721000.0,75722000.0,54206000.0,191000.0,6000.0
Dividend payments,0.0,0.0,0.0,0.0,0.0
Financing Cash Flow,15729000.0,75722000.0,54202000.0,77267000.0,12410000.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,-1404000.0,11279000.0,762000.0,13170000.0,-95000.0
Free Cash Flow,-68718000.0,-47455000.0,-35418000.0,-2477000.0,-14397000.0
Net Cash/Marketcap,0.733,0.6081,0.792,0.5779,0.5779
