date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY
,revenue,5531713000.0,5453922000.0,5081258000.0,4443603000.0,4286021000.0,3742736000.0,3065017000.0,2975648000.0,2948969000.0,2804507000.0,2390290000.0,2239871000.0,2153362000.0,1991666000.0,1851498000.0,1858442000.0
,costOfRevenue,4710372000.0,4641002000.0,4341056000.0,3734176000.0,3664843000.0,3211541000.0,2582340000.0,2495476000.0,2443550000.0,2308570000.0,1982179000.0,1819771000.0,1791841000.0,1660049000.0,1484632000.0,1488682000.0
,grossProfit,821341000.0,812920000.0,740202000.0,709427000.0,621178000.0,531195000.0,482677000.0,480172000.0,505419000.0,495937000.0,408111000.0,420100000.0,361521000.0,331617000.0,366866000.0,369760000.0
,grossProfitRatio,0.148478599667047,0.149052370019227,0.145672980982269,0.159651300982559,0.144931161093238,0.141926921909534,0.157479387553152,0.161367204723139,0.171388373360317,0.176835714797645,0.170737023541077,0.187555444041197,0.167886774262757,0.166502315147218,0.198145501642454,0.19896235664067
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,138037000.0,128463000.0,121268000.0,114047000.0,106927000.0,92052000.0,85247000.0,76921000.0,66194000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,9016000.0,-49000.0,42651000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,253684000.0,341039000.0,322923000.0,274058000.0,252238000.0,197033000.0,153601000.0,141313000.0,129505000.0,185218000.0,171974000.0,184262000.0,165113000.0,137732000.0,108992000.0,0.0
,costAndExpenses,4964056000.0,4982041000.0,4663979000.0,4008234000.0,3917081000.0,3408574000.0,2735941000.0,2636789000.0,2573055000.0,2493788000.0,2154153000.0,2004033000.0,1956954000.0,1797781000.0,1593624000.0,1739341000.0
