date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,6019681000.0,6845580000.0,5387577000.0,3740455000.0,2593822000.0
,costOfRevenue,5138285000.0,5648633000.0,4427844000.0,3128441000.0,2193676000.0
,grossProfit,881396000.0,1196947000.0,959733000.0,612014000.0,400146000.0
,grossProfitRatio,0.146419054431622,0.174849610989865,0.178138150044074,0.163620201285672,0.154268874271249
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,113542000.0,101477000.0,80398000.0,62081000.0,54262000.0
,GeneralAndAdministrativeExpenses,453314000.0,398555000.0,249512000.0,209123000.0,156357000.0
,SellingAndMarketingExpenses,279207000.0,480442000.0,410548000.0,245989000.0,218759000.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,846063000.0,980474000.0,740458000.0,517193000.0,429378000.0
,costAndExpenses,5984348000.0,6629107000.0,5168302000.0,3645634000.0,2623054000.0
,interestExpense,129276000.0,118867000.0,42533000.0,6562000.0,3923000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,84458000.0,53966000.0,18233000.0,13424000.0,13388000.0
,EBITDA,147973000.0,359311000.0,253327000.0,122517000.0,-15844000.0
,EBITDARatio,0.024581535134503,0.0524880287718499,0.047020580865944,0.0327545713021544,-0.00610836055828041
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,35333000.0,216473000.0,219275000.0,94821000.0,-29232000.0
,operatingIncomeRatio,-0.0134249638809764,0.0282075441379693,0.03643084822732,0.0272383974676878,-0.0171842940648973
,totalOtherIncomeExpensesNet,116147000.0,23376000.0,23001000.0,-7063000.0,15341000.0
,incomeBeforeTax,-80814000.0,193097000.0,196274000.0,101884000.0,-44573000.0
,incomeBeforeTaxRatio,-0.0134249638809764,0.0282075441379693,0.03643084822732,0.0272383974676878,-0.0171842940648973
,incomeTaxExpense,6603000.0,31426000.0,40728000.0,-31525000.0,0.0
,netIncome,-72364000.0,155052000.0,151833000.0,134056000.0,-44453000.0
,netIncomeRatio,-0.0120212350122872,0.0226499434671715,0.0281820566091213,0.0358394901155073,-0.0171380302888942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.18,3.075,3.01,-2.775,-12.4875
,EPSDiluted,-1.18,2.945,2.91,-2.775,-12.4875
,weightedAverageShsOut,61259216.0,50244398.0,50470808.0,25001642.0,51279306.0
,weightedAverageShsOutDil,61259216.0,52442208.0,52199002.0,26751984.0,51279306.0
