date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY,1987-12-31_FY,1986-12-31_FY,1985-12-31_FY
,revenue,108942000000.0,94507000000.0,85029000000.0,80736000000.0,74510000000.0,68775000000.0,64657000000.0,62570000000.0,55842000000.0,37937000000.0,35756000000.0,34256000000.0,30895000000.0,24966000000.0,22255000000.0,20307000000.0,18348000000.0,12460000000.0,9674200000.0,8218600000.0,6209200000.0,5145300000.0,4912600000.0,4038400000.0,3362900000.0,1375300000.0,1375300000.0,900300000.0,721000000.0,657000000.0,562300000.0,449900000.0,309300000.0,130900000.0,117300000.0
,costOfRevenue,34440000000.0,29692000000.0,25355000000.0,24348000000.0,22550000000.0,20912000000.0,19670000000.0,19929000000.0,37485000000.0,15250000000.0,14396000000.0,13472000000.0,11175000000.0,9010000000.0,7969000000.0,7462000000.0,7041000000.0,6304000000.0,5419800000.0,4497400000.0,3403200000.0,0.0,0.0,2059600000.0,0.0,0.0,0.0,275500000.0,252100000.0,243900000.0,208000000.0,171400000.0,118100000.0,50100000.0,47700000.0
,grossProfit,74502000000.0,64815000000.0,59674000000.0,56388000000.0,51960000000.0,47863000000.0,44987000000.0,42641000000.0,18357000000.0,22687000000.0,21360000000.0,20784000000.0,19720000000.0,15956000000.0,14286000000.0,12845000000.0,11307000000.0,6156000000.0,4254400000.0,3721200000.0,2806000000.0,0.0,0.0,1978800000.0,0.0,0.0,0.0,624800000.0,468900000.0,413100000.0,354300000.0,278500000.0,191200000.0,80800000.0,69600000.0
,grossProfitRatio,0.68386848047585,0.685822214227518,0.701807618577191,0.698424494649227,0.697356059589317,0.695936023264268,0.695779265972749,0.681492728144478,0.328731062641023,0.598017766296755,0.597382257523213,0.606725829051845,0.638290985596375,0.639109188496355,0.641923163334082,0.632540503274733,0.616252452583388,0.494060995184591,0.439767629364702,0.452777845375125,0.451910068929975,0.0,0.0,0.489996038034865,0.0,0.0,0.0,0.693990891924914,0.650346740638003,0.628767123287671,0.63009069891517,0.619026450322294,0.618170061429033,0.617265087853323,0.593350383631714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,32627000000.0,27969000000.0,25401000000.0,24017000000.0,21339000000.0,19862000000.0,21354000000.0,17857000000.0,0.0,8091000000.0,7646000000.0,7652000000.0,7934000000.0,6514000000.0,5793000000.0,5314000000.0,4915000000.0,2465000000.0,1552600000.0,1250900000.0,926000000.0,0.0,0.0,771600000.0,0.0,0.0,0.0,227700000.0,159600000.0,141900000.0,130500000.0,101600000.0,78900000.0,34200000.0,32200000.0
,SellingAndMarketingExpenses,7617000000.0,7036000000.0,6317000000.0,6114000000.0,5943000000.0,5078000000.0,2199000000.0,4807000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,7036000000.0,6317000000.0,6114000000.0,5943000000.0,5078000000.0,4969000000.0,4807000000.0,37485000000.0,15250000000.0,22000000.0,-285000000.0,522000000.0,173000000.0,-56000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
