date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,1416868000.0,2218915000.0,2636746000.0,2843877000.0,3143354000.0,3119516000.0,3191688000.0,2573655000.0,2334472000.0,1610430000.0,713365000.0,14540000.0
,costOfRevenue,739574000.0,1032786000.0,1316145000.0,1510016000.0,1786451000.0,1734451000.0,1642502000.0,1072122000.0,718940000.0,258879000.0,433411000.0,4716000.0
,grossProfit,677294000.0,1186129000.0,1320601000.0,1333861000.0,1356903000.0,1385065000.0,1549186000.0,1501533000.0,1615532000.0,1351551000.0,279954000.0,9824000.0
,grossProfitRatio,0.478021946998591,0.534553599394299,0.500844980896909,0.469029075448762,0.431673619961353,0.443999966661495,0.485381403194798,0.583424351748777,0.692033144968113,0.83924852368622,0.392441457038122,0.675653370013755
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,448651000.0,806945000.0,870961000.0,901781000.0,1066168000.0,1192792000.0,1293716000.0,1210966000.0,1179080000.0,821002000.0,233913000.0,5848000.0
,SellingAndMarketingExpenses,154534000.0,339355000.0,395737000.0,400918000.0,362951000.0,254335000.0,269043000.0,214824000.0,336854000.0,768472000.0,263202000.0,5053000.0
,otherExpenses,196673000.0,-47000.0,2026000.0,407000.0,-2122000.0,-15000.0,11000.0,-94619000.0,0.0,0.0,0.0,0.0
,operatingExpenses,954392000.0,1146300000.0,1266698000.0,1302699000.0,1429119000.0,1447127000.0,1562759000.0,1425790000.0,1515934000.0,0.0,0.0,0.0
,costAndExpenses,1693966000.0,2179086000.0,2582843000.0,2812715000.0,3215570000.0,3181578000.0,3205261000.0,2497912000.0,2234874000.0,1848353000.0,930526000.0,15617000.0
,interestExpense,0.0,23593000.0,21909000.0,20680000.0,15684000.0,3001000.0,907000.0,291000.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,77792.0,105765000.0,115828000.0,137827000.0,137668000.0,132970000.0,144921000.0,89449000.0,55801000.0,32055000.0,12952000.0,80000.0
,EBITDA,-277020208.0,145594000.0,169731000.0,168989000.0,65452000.0,70908000.0,131348000.0,165192000.0,155399000.0,-205868000.0,-204209000.0,-997000.0
,EBITDARatio,-0.195515889977048,0.0656149514514977,0.0643713880669583,0.0594220495471499,0.0208223445402586,0.0227304492107109,0.0411531452949035,0.0641857591635242,0.0665670866902666,-0.127834180933043,-0.286261591191045,-0.0685694635488308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-277098000.0,39829000.0,53903000.0,31162000.0,-72216000.0,-62062000.0,-13573000.0,75743000.0,99598000.0,-237923000.0,-217161000.0,-1077000.0
,operatingIncomeRatio,-0.195570794174193,0.0179497637358799,0.0204430005772266,0.0109575765759208,-0.0229741861718407,-0.0198947529039761,-0.0042526086509709,0.0294301295239649,0.0426640370927559,-0.14773880268003,-0.304417794537158,-0.0740715268225585
,totalOtherIncomeExpensesNet,-16968000.0,-37511000.0,-37383000.0,22376000.0,-100023000.0,-44472000.0,-35279000.0,-96082000.0,-6358000.0,-22115000.0,-203183000.0,0.0
,incomeBeforeTax,-294066000.0,-13531000.0,1031000.0,36145000.0,-185870000.0,-108316000.0,-48195000.0,-18909000.0,94942000.0,-254065000.0,-420060000.0,-1093000.0
