date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY
,revenue,1568856000.0,1753644000.0,1627222000.0,1541260000.0,1500294000.0,1353396000.0,1287060000.0,1245842000.0,1182901000.0,1133487000.0,1092291000.0,1056065000.0,1198419000.0,1209555000.0,1120091000.0,1021656000.0,883510000.0,810139000.0,775682000.0,729050000.0,687319000.0,444100000.0
,costOfRevenue,557661000.0,590078000.0,561848000.0,540880000.0,525597000.0,473760000.0,453269000.0,436844000.0,418538000.0,409052000.0,398467000.0,397725000.0,436556000.0,408397000.0,390561000.0,353139000.0,302157000.0,292017000.0,0.0,251483000.0,217465000.0,143100000.0
,grossProfit,1011195000.0,1163566000.0,1065374000.0,1000380000.0,974697000.0,879636000.0,833791000.0,808998000.0,764363000.0,724435000.0,693824000.0,658340000.0,761863000.0,801158000.0,729530000.0,668517000.0,581353000.0,518122000.0,0.0,477567000.0,469854000.0,301000000.0
,grossProfitRatio,0.644542902599091,0.663513233016507,0.654719515837421,0.64906634831242,0.649670664549748,0.649947243822207,0.647826053175454,0.649358425867807,0.646176645382834,0.639120695693907,0.635200692855658,0.623389658780473,0.635723398911399,0.662357643926899,0.651313152234952,0.65434647278536,0.658003870923928,0.639547040693017,0.0,0.655053837185378,0.683603974282684,0.677775275838775
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,358818000.0,403038000.0,372324000.0,338573000.0,345789000.0,313941000.0,299878000.0,288786000.0,264406000.0,248970000.0,246513000.0,229423000.0,257621000.0,270390000.0,248937000.0,212727000.0,188320000.0,171520000.0,167182000.0,151048000.0,138072000.0,94400000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274772000.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,610114000.0,653066000.0,597585000.0,549677000.0,550747000.0,505374000.0,558313000.0,589365000.0,560489000.0,538061000.0,554316000.0,560724000.0,581912000.0,573355000.0,539760000.0,501697000.0,481309000.0,453045000.0,719511000.0,505654000.0,456168000.0,271500000.0
,costAndExpenses,1167775000.0,1243144000.0,1159433000.0,1090557000.0,1076344000.0,979134000.0,1011582000.0,1026209000.0,979027000.0,947113000.0,952783000.0,958449000.0,1018468000.0,981752000.0,930321000.0,854836000.0,783466000.0,745062000.0,719511000.0,757137000.0,673633000.0,414600000.0
,interestExpense,137623000.0,150616000.0,129732000.0,128396000.0,123688000.0,98433000.0,105254000.0,146277000.0,157093000.0,171093000.0,186048000.0,197047000.0,159158000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,251296000.0,250028000.0,225261000.0,211104000.0,204958000.0,191433000.0,258435000.0,300579000.0,296083000.0,299639000.0,312703000.0,336725000.0,331654000.0,306879000.0,301685000.0,290089000.0,294056000.0,282273000.0,277893000.0,355529000.0,318096000.0,177100000.0
,EBITDA,652377000.0,760528000.0,693050000.0,661807000.0,628908000.0,565695000.0,533913000.0,520212000.0,499957000.0,486013000.0,452211000.0,434341000.0,511605000.0,534682000.0,491455000.0,456909000.0,394100000.0,347350000.0,334064000.0,327442000.0,331782000.0,206600000.0
,EBITDARatio,0.415829751105264,0.433684373795366,0.425909925013305,0.429393483253961,0.419189838791597,0.417981876701276,0.414831476388047,0.417558566816659,0.422653290512055,0.428776862901824,0.414002312570551,0.41128244947044,0.426899940671835,0.442048521977091,0.438763457611926,0.447223918814161,0.446061731050016,0.428753584261466,0.430671331808654,0.44913517591386,0.482719086770481,0.465210538167079
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,401081000.0,510500000.0,467789000.0,450703000.0,423950000.0,374262000.0,275478000.0,219633000.0,203874000.0,186374000.0,139508000.0,97616000.0,179951000.0,227803000.0,189770000.0,166820000.0,100044000.0,65077000.0,56171000.0,-28087000.0,13686000.0,29500000.0
,operatingIncomeRatio,0.25565188901977,0.291108115444184,0.287477062134116,0.292425028872481,0.282577948055514,0.276535470771304,0.214036641648408,0.176292820437905,0.172350856073332,0.164425352915384,0.127720543335064,0.0924337043647881,0.150156998512206,0.188336206290743,0.169423734321586,0.163283923355807,0.113234711548256,0.0803281905944535,0.0724149844910672,-0.0385254783622522,0.0199121514173186,0.0664264805224049
,totalOtherIncomeExpensesNet,-16209000.0,7241000.0,-22662000.0,4593000.0,11897000.0,8765000.0,-26900000.0,-10541000.0,-27815000.0,-677000.0,-17398000.0,4765000.0,1814000.0,19362000.0,10862000.0,-2863000.0,1067000.0,-32896000.0,-5514000.0,923000.0,986000.0,6900000.0
,incomeBeforeTax,248046000.0,367889000.0,315929000.0,326906000.0,312165000.0,284628000.0,143426000.0,62980000.0,19297000.0,15173000.0,-63571000.0,-94139000.0,23809000.0,83402000.0,78126000.0,73678000.0,24460000.0,-55815000.0,-56022000.0,-154305000.0,-131220000.0,-53200000.0
,incomeBeforeTaxRatio,0.158106288913705,0.209785452463556,0.194152365196636,0.212103084489314,0.208069218433187,0.210306517826268,0.11143691824779,0.050552156694027,0.0163132840364494,0.0133861261752451,-0.058199692206564,-0.0891412933862972,0.0198670081165269,0.0689526313396249,0.0697496899805462,0.0721162504796135,0.0276850290319295,-0.0688955845848675,-0.0722228954648941,-0.211652150058295,-0.190915717447066,-0.119792839450574
,incomeTaxExpense,4660000.0,-4222000.0,10697000.0,9230000.0,13356000.0,22058000.0,-110092000.0,22841000.0,9476000.0,6623000.0,-23469000.0,-36101000.0,14086000.0,37185000.0,34227000.0,31899000.0,11305000.0,-20643000.0,-19694000.0,-45674000.0,-37115000.0,-9600000.0
,netIncome,243386000.0,372111000.0,305232000.0,317676000.0,298809000.0,262570000.0,253518000.0,40139000.0,9821000.0,8550000.0,-40102000.0,-58038000.0,9723000.0,46217000.0,43899000.0,41779000.0,13155000.0,-46851000.0,-36328000.0,-108634000.0,-94105000.0,-44600000.0
,netIncomeRatio,0.155135971688925,0.212193010668072,0.187578584851975,0.206114477764946,0.199166963275198,0.1940082577457,0.196974500023309,0.0322183711899262,0.00830246994465302,0.00754309489213374,-0.0367136596383198,-0.0549568445124116,0.00811318912667439,0.0382099201772553,0.0391923513357397,0.0408934122640106,0.0148894749352016,-0.057830816687013,-0.0468336251195722,-0.149007612646595,-0.136916046260907,-0.100427831569466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.43068258741491,3.71625207812096,3.09,3.24,3.07,2.72597278254723,2.66249846680908,0.425258798250568,0.105173263018209,0.0920829482767279,-0.434657458284422,-0.632703924945734,0.105540627877184,0.477551903843115,0.427362558822588,0.395612467499795,0.126440501406032,-0.46,-0.36,-1.11,-1.04,-0.65
,EPSDiluted,2.43068258741491,3.70921920761737,3.08,3.23,3.05,2.72445806298783,2.66065304518824,0.423650660403292,0.104850562539122,0.0917640085137681,-0.432722785818838,-0.631973742263037,0.105333472579063,0.473758575348499,0.424163279257628,0.393808046897496,0.125799114850461,-0.46,-0.362976,-1.11,-1.04,-0.65
,weightedAverageShsOut,100130721.0,100130721.0,98817525.0,97930555.0,97129614.0,96321578.0,95218083.0,94387230.0,93379246.0,92851067.0,92261157.0,91730109.0,92125660.0,96779009.0,102720744.0,105605873.0,104041030.0,102686780.0,101089215.0,98566949.0,91164884.0,69230769.0
,weightedAverageShsOutDil,100130721.0,100320574.0,99086160.0,98369865.0,97693424.0,96375130.0,95284126.0,94745515.0,93666641.0,93173785.0,92673650.0,91836094.0,92306840.0,97553907.0,103495522.0,106089757.0,104571483.0,102686780.0,101089215.0,98566949.0,91164884.0,69230769.0
