date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY
,revenue,4835000000.0,5292100000.0,5589900000.0,5524300000.0,5422900000.0,5483700000.0,5607200000.0,5542000000.0,5664800000.0,5491400000.0,5192700000.0,5083600000.0,5282000000.0,4900200000.0,4470200000.0
,costOfRevenue,2826000000.0,3086500000.0,3300800000.0,3355400000.0,3270000000.0,3199400000.0,3297400000.0,3235000000.0,3194200000.0,3102000000.0,2978400000.0,2874900000.0,3093000000.0,2808400000.0,2430500000.0
,grossProfit,2009000000.0,2205600000.0,2289100000.0,2168900000.0,2152900000.0,2284300000.0,2309800000.0,2307000000.0,2470600000.0,2389400000.0,2214300000.0,2208700000.0,2189000000.0,2091800000.0,2039700000.0
,grossProfitRatio,0.415511892450879,0.41677216983806,0.409506431242062,0.392610828521261,0.397001604307658,0.416561810456444,0.411934655443002,0.416275712739083,0.43613190227369,0.435116727974651,0.426425558957768,0.434475568494767,0.414426353653919,0.426880535488347,0.456288309247908
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,1041000000.0,1271600000.0,1167000000.0,1231500000.0,1669200000.0,1174900000.0,1169300000.0,1199600000.0,1140600000.0,1004400000.0,914200000.0,926000000.0,834000000.0,769800000.0,728300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-112000000.0,8500000.0,14100000.0,4200000.0,2500000.0,-11800000.0,-5000000.0,7000000.0,12400000.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1041000000.0,1271600000.0,1167000000.0,1231500000.0,1669200000.0,1174900000.0,1169300000.0,1199600000.0,1140600000.0,1004400000.0,914200000.0,926000000.0,834000000.0,769800000.0,728300000.0
,costAndExpenses,3867000000.0,4358100000.0,4467800000.0,4586900000.0,4939200000.0,4374300000.0,4466700000.0,4434600000.0,4334800000.0,4106400000.0,3892600000.0,3800900000.0,3927000000.0,3578200000.0,3158800000.0
,interestExpense,118000000.0,152000000.0,149600000.0,142100000.0,152500000.0,167900000.0,176600000.0,195600000.0,179600000.0,181900000.0,169900000.0,157900000.0,171200000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,61000000.0,257700000.0,264700000.0,262900000.0,263200000.0,270200000.0,271900000.0,262800000.0,246100000.0,192600000.0,175900000.0,154200000.0,144000000.0,123900000.0,103500000.0
,EBITDA,1028000000.0,1191700000.0,1386800000.0,1200300000.0,746900000.0,1379600000.0,1412400000.0,1370200000.0,1576100000.0,1577600000.0,1476000000.0,1436900000.0,1499000000.0,1445900000.0,1414900000.0
,EBITDARatio,0.212616339193382,0.225184709283649,0.248090305729977,0.217276397009576,0.137730734477862,0.251581961084669,0.251890426594379,0.247239263803681,0.278226945346702,0.287285573806315,0.284245190363395,0.282654024706901,0.283794017417645,0.295069588996367,0.316518276587177
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
