Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Depreciation & Amortization,11500000.0,15371000.0,44583000.0,67976000.0,69450000.0,69553000.0,66186000.0,48410000.0
Stock-based compensation,619000.0,294000.0,0.0,0.0,150000.0,2117000.0,5651000.0,17295000.0
Operating Cash Flow,-6234000.0,-2046000.0,4215000.0,188497000.0,40401000.0,62752000.0,320818000.0,228259000.0
Capital Expenditure,0.0,-5548000.0,1000000.0,-164647000.0,11172000.0,-95074000.0,-19251000.0,-433833000.0
Acquisitions and disposals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investing Cash flow,-1719000.0,-5548000.0,44463000.0,-176742000.0,12991000.0,-128664000.0,-18871000.0,-433339000.0
Issuance (repayment) of debt,0.0,0.0,-40076000.0,-46003000.0,-1897000.0,39652000.0,-125000000.0,88000000.0
Issuance (buybacks) of shares,15262000.0,9537000.0,6185000.0,0.0,0.0,0.0,0.0,0.0
Dividend payments,0.0,0.0,0.0,-1505000.0,-1505000.0,-11831000.0,0.0,0.0
Financing Cash Flow,15448000.0,9537000.0,-33891000.0,-47508000.0,-3402000.0,15990000.0,-125000000.0,88000000.0
Effect of forex changes on cash,-807000.0,275000.0,-2291000.0,1627000.0,1000.0,-41000.0,-31000.0,-234000.0
Net cash flow / Change in cash,7495000.0,1943000.0,1887000.0,-62268000.0,32306000.0,-60559000.0,47330000.0,-221112000.0
Free Cash Flow,-6234000.0,-7594000.0,5215000.0,23850000.0,51573000.0,-32322000.0,301567000.0,-205574000.0
Net Cash/Marketcap,,,,,,,,
