date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-25_FY,2003-12-27_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,1999-12-25_FY,1998-12-26_FY,1997-12-27_FY,1996-12-28_FY,1995-12-30_FY
,revenue,70372000000.0,67161000000.0,64661000000.0,63525000000.0,62799000000.0,63056000000.0,66683000000.0,66415000000.0,65492000000.0,66504000000.0,57838000000.0,43232000000.0,43251000000.0,39474000000.0,35137000000.0,32562000000.0,29261000000.0,26971000000.0,25112000000.0,26935000000.0,20438000000.0,20367000000.0,22348000000.0,20917000000.0,31645000000.0,30421000000.0
,costOfRevenue,31797000000.0,29983000000.0,29378000000.0,28796000000.0,28209000000.0,28731000000.0,31238000000.0,31075000000.0,31291000000.0,31593000000.0,26575000000.0,20099000000.0,20351000000.0,18038000000.0,15762000000.0,14176000000.0,13406000000.0,12379000000.0,11497000000.0,10754000000.0,7943000000.0,8198000000.0,9330000000.0,8525000000.0,15383000000.0,14886000000.0
,grossProfit,38575000000.0,37178000000.0,35283000000.0,34729000000.0,34590000000.0,34325000000.0,35445000000.0,35340000000.0,34201000000.0,34911000000.0,31263000000.0,23133000000.0,22900000000.0,21436000000.0,19375000000.0,18386000000.0,15855000000.0,14592000000.0,13615000000.0,16181000000.0,12495000000.0,12169000000.0,13018000000.0,12392000000.0,16262000000.0,15535000000.0
,grossProfitRatio,0.548158358438015,0.553565313202603,0.545661217735575,0.546698150334514,0.550804949123394,0.544357396599848,0.531544771530975,0.532108710381691,0.522216453918036,0.524945867917719,0.540526989176666,0.535089748334567,0.529467526762387,0.543040989005421,0.55141304038478,0.564645906271114,0.541847510337992,0.541025545956768,0.542171073590315,0.600742528308892,0.611361189940307,0.597486129523248,0.582512976552712,0.592436773915954,0.5138884499921,0.510666973472272
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,711000000.0,680000000.0,737000000.0,0.0,754000000.0,718000000.0,665000000.0,0.0,0.0,488000000.0,414000000.0,364000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,28495000000.0,25809000000.0,24137000000.0,23502000000.0,24735000000.0,23568000000.0,24636000000.0,24417000000.0,24675000000.0,25145000000.0,22326000000.0,14612000000.0,15537000000.0,14208000000.0,12774000000.0,12314000000.0,10299000000.0,9460000000.0,8523000000.0,11608000000.0,9132000000.0,9103000000.0,9924000000.0,9241000000.0,12593000000.0,11712000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,117000000.0,-44000000.0,298000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,28495000000.0,26889000000.0,25173000000.0,24453000000.0,24805000000.0,25972000000.0,25864000000.0,25635000000.0,25089000000.0,25278000000.0,22931000000.0,15089000000.0,15965000000.0,14266000000.0,12936000000.0,12464000000.0,10596000000.0,9811000000.0,8885000000.0,12160000000.0,9270000000.0,9351000000.0,10434000000.0,9730000000.0,13716000000.0,12548000000.0
,costAndExpenses,60292000000.0,56872000000.0,54551000000.0,53249000000.0,53014000000.0,54703000000.0,57102000000.0,56710000000.0,56380000000.0,56871000000.0,49506000000.0,35188000000.0,36316000000.0,32304000000.0,28698000000.0,26640000000.0,24002000000.0,22190000000.0,20382000000.0,22914000000.0,17213000000.0,17549000000.0,19764000000.0,18255000000.0,29099000000.0,27434000000.0
,interestExpense,1128000000.0,1135000000.0,1525000000.0,1151000000.0,1342000000.0,970000000.0,909000000.0,911000000.0,899000000.0,856000000.0,903000000.0,397000000.0,329000000.0,224000000.0,239000000.0,0.0,167000000.0,163000000.0,138000000.0,8000000.0,-15000000.0,-162000000.0,-321000000.0,-353000000.0,-499000000.0,-555000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,2548000000.0,2432000000.0,2399000000.0,2369000000.0,70000000.0,2416000000.0,2625000000.0,2663000000.0,2689000000.0,133000000.0,2327000000.0,1635000000.0,1543000000.0,1426000000.0,1406000000.0,150000000.0,1264000000.0,1221000000.0,1112000000.0,1082000000.0,960000000.0,1032000000.0,1234000000.0,1106000000.0,1719000000.0,1740000000.0
,EBITDA,11617000000.0,12721000000.0,12509000000.0,12645000000.0,9855000000.0,10769000000.0,12206000000.0,12368000000.0,11801000000.0,9766000000.0,10659000000.0,9679000000.0,8478000000.0,8596000000.0,7845000000.0,6072000000.0,6523000000.0,6002000000.0,5842000000.0,5103000000.0,4185000000.0,3850000000.0,3818000000.0,3768000000.0,4265000000.0,4727000000.0
,EBITDARatio,0.165079861308475,0.189410520986882,0.193455096580628,0.199055489964581,0.156929250465772,0.170784699314895,0.183045153937285,0.186222991794022,0.180189946863739,0.146848309876098,0.184290604792697,0.223885085122132,0.196018589165568,0.217763591224604,0.22326891880354,0.186475032246177,0.222924712074092,0.222535315709466,0.232637782733355,0.189456098013737,0.204765632645073,0.189031276083861,0.170843028458922,0.180140555528996,0.134776425975668,0.155386081982841
