Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,14762000.0,13355000.0,39405000.0,39896000.0,40108000.0,35051000.0,37723000.0,36957000.0
Revenue Growth,0.105353800074878,-0.661083618830098,-0.0123069981953078,-0.00528572853296101,0.144275484294314,-0.0708321183362935,0.0207267905944747,0.0
Cost of Revenue,11780000.0,9564000.0,31436000.0,31826000.0,35639000.0,31106000.0,31651000.0,29386000.0
Gross Profit,2982000.0,3791000.0,7969000.0,8070000.0,4469000.0,3945000.0,6072000.0,7571000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,11194000.0,9888000.0,14808000.0,12567000.0,14354000.0,13615000.0,12243000.0,14441000.0
Operating Expenses,11194000.0,9888000.0,19100000.0,14346000.0,17233000.0,13915000.0,14759000.0,17155000.0
Operating Income,-8212000.0,-6097000.0,-11131000.0,-6276000.0,-12764000.0,-9970000.0,-8687000.0,-9584000.0
Interest Expense,12000.0,1623000.0,0.0,3101000.0,10334000.0,3934000.0,1926000.0,1763000.0
Earnings before Tax,-8056000.0,-15215000.0,-11209000.0,-10752000.0,-27931000.0,-19079000.0,-13071000.0,-11220000.0
Income Tax Expense,45000.0,-5030000.0,41000.0,-176000.0,-1304000.0,-1439000.0,-1935000.0,-345000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-8101000.0,-4531000.0,-8530000.0,-8268000.0,-23029000.0,-15021000.0,-9509000.0,-10099000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-8101000.0,-4531000.0,-8530000.0,-8268000.0,-23029000.0,-15021000.0,-9509000.0,-10099000.0
EPS,-0.37,-0.45,-0.97,-0.9,-3.96,-12.95,-0.05,-0.05
EPS Diluted,-0.37,-0.45,-0.97,-0.9,-3.96,-12.95,-0.05,-0.05
Weighted Average Shs Out,22099149.0,11923923.0,9338370.0,9187983.0,5809364.0,1160196.0,204682397.0,198370000.0
Weighted Average Shs Out (Dil),22099149.0,11923923.0,9338370.0,9187983.0,5809364.0,1160196.0,204682397.0,198370000.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.202005148354,0.283863721453,0.202233219135,0.202275917385,0.111424154782,0.112550283872,0.160962807836,0.204859701816
EBITDA Margin,-0.50392900691,-0.399850243355,-0.205405405405,-0.0554692199719,-0.154956617134,-0.168953810162,-0.108024282268,-0.124577211354
EBIT Margin,-0.556293185205,-0.456533133658,-0.28247684304,-0.157309003409,-0.318240749975,-0.284442669253,-0.230283911672,-0.259328408691
Profit Margin,-0.548773878878,-0.33927368027,-0.216469991118,-0.207238820934,-0.574174728234,-0.428546974409,-0.25207433131,-0.273263522472
Free Cash Flow margin,-0.575057580274,-0.347135904156,-0.118005329273,-0.12186685382,-0.386207240451,-0.237396935893,-0.29965803356,-0.247639148199
EBITDA,-7439000.0,-5340000.0,-8094000.0,-2213000.0,-6215000.0,-5922000.0,-4075000.0,-4604000.0
EBIT,-8212000.0,-6097000.0,-11131000.0,-6276000.0,-12764000.0,-9970000.0,-8687000.0,-9584000.0
Consolidated Income,-8101000.0,-4531000.0,-8530000.0,-8268000.0,-23029000.0,-15021000.0,-9509000.0,-10099000.0
Earnings Before Tax Margin,-0.545725511448,-1.13927368027,-0.284456287273,-0.269500701825,-0.696394734218,-0.544321132065,-0.346499483074,-0.30359607111
Net Profit Margin,-0.548773878878,-0.33927368027,-0.216469991118,-0.207238820934,-0.574174728234,-0.428546974409,-0.25207433131,-0.273263522472
