date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY
,revenue,3936623000.0,3199517000.0,2998097000.0,2788188000.0,2570803000.0,2363139000.0,2246562000.0,2079700000.0,1953974000.0,1793318000.0,1613746000.0,1539794000.0,1783683000.0,1928367000.0,1909762000.0,1552659000.0,1310853000.0,1155832000.0,983246000.0,856053000.0,669761000.0,569800000.0,457600000.0,335000000.0,235800000.0,161100000.0,102000000.0,67300000.0,54100000.0,43700000.0,32100000.0
,costOfRevenue,2805721000.0,2274592000.0,2127924000.0,1982899000.0,1829716000.0,1687495000.0,1603222000.0,1488423000.0,1386567000.0,1261728000.0,1142484000.0,1090070000.0,1268455000.0,1397721000.0,1369814000.0,1120211000.0,940019000.0,840694000.0,727714000.0,633360000.0,505467000.0,434900000.0,353700000.0,260700000.0,182800000.0,122600000.0,77100000.0,50900000.0,40700000.0,33400000.0,24700000.0
,grossProfit,1130902000.0,924925000.0,870173000.0,805289000.0,741087000.0,675644000.0,643340000.0,591277000.0,567407000.0,531590000.0,471262000.0,449724000.0,515228000.0,530646000.0,539948000.0,432448000.0,370834000.0,315138000.0,255532000.0,222693000.0,164294000.0,134900000.0,103900000.0,74300000.0,53000000.0,38500000.0,24900000.0,16400000.0,13400000.0,10300000.0,7400000.0
,grossProfitRatio,0.287277191643701,0.289082695919415,0.290241776700354,0.288821628957588,0.288270629838226,0.285909546581898,0.286366456834933,0.284308794537674,0.29038615662235,0.296428185073701,0.292029848563529,0.292067640216808,0.288856259772617,0.275178946746133,0.28273051825306,0.278520911545935,0.282895183517908,0.272650350569979,0.259886132259882,0.26013926707809,0.245302428776832,0.236749736749737,0.227054195804196,0.221791044776119,0.224766751484309,0.238981998758535,0.244117647058824,0.243684992570579,0.247689463955638,0.235697940503432,0.230529595015576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,659931000.0,583679000.0,556284000.0,520918000.0,485228000.0,459422000.0,454470000.0,425791000.0,415592000.0,406523000.0,370017000.0,361284000.0,399752000.0,396872000.0,372566000.0,292191000.0,257240000.0,227112000.0,182845000.0,155989000.0,110919000.0,92500000.0,76100000.0,56800000.0,40700000.0,26900000.0,17100000.0,10700000.0,9000000.0,7600000.0,5300000.0
,SellingAndMarketingExpenses,659931000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,12353000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,659931000.0,583679000.0,556284000.0,520918000.0,485228000.0,459422000.0,454470000.0,425791000.0,415592000.0,406523000.0,370017000.0,361284000.0,399752000.0,396872000.0,372566000.0,292191000.0,257240000.0,227112000.0,182845000.0,158168000.0,116050000.0,97100000.0,79400000.0,59400000.0,43200000.0,29000000.0,18700000.0,10700000.0,9000000.0,7600000.0,5300000.0
,costAndExpenses,3465652000.0,2858271000.0,2684208000.0,2503817000.0,2314944000.0,2146917000.0,2057692000.0,1914214000.0,1802159000.0,1668251000.0,1512501000.0,1451354000.0,1668207000.0,1794593000.0,1742380000.0,1412402000.0,1197259000.0,1067806000.0,910559000.0,791528000.0,621517000.0,532000000.0,433100000.0,320100000.0,226000000.0,151600000.0,95800000.0,61600000.0,49700000.0,41000000.0,30000000.0
,interestExpense,12353000.0,23772000.0,20896000.0,15189000.0,14481000.0,8072000.0,7485000.0,6748000.0,6469000.0,7964000.0,6619000.0,9667000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,-200000.0,-300000.0,-100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,29398000.0,29274000.0,27915000.0,25725000.0,21977000.0,17388000.0,15882000.0,14596000.0,12876000.0,11305000.0,11328000.0,11545000.0,13454000.0,13983000.0,12904000.0,9798000.0,10275000.0,8940000.0,6842000.0,4453000.0,5131000.0,4600000.0,3300000.0,2600000.0,2500000.0,2100000.0,1600000.0,0.0,0.0,0.0,0.0
,EBITDA,500369000.0,370520000.0,341804000.0,310096000.0,277836000.0,233610000.0,204752000.0,180082000.0,164691000.0,136372000.0,112573000.0,99985000.0,128930000.0,147757000.0,180286000.0,150055000.0,123869000.0,96966000.0,79529000.0,68978000.0,53375000.0,42400000.0,27800000.0,17500000.0,12300000.0,11600000.0,7800000.0,5600000.0,4100000.0,2200000.0,-400000.0
,EBITDARatio,0.127106151643172,0.115804979314065,0.114006985097547,0.111217751457219,0.108073625244719,0.0988558015419321,0.0911401510396775,0.0865903736115786,0.0842851542548673,0.0760445163657533,0.0697588096267938,0.0649340106533731,0.0722830233847606,0.0766228627641937,0.0944023391396415,0.0966438863910234,0.094494958626177,0.0838928148727497,0.0808841327602655,0.0805767867176448,0.079692606765697,0.0744120744120744,0.0607517482517482,0.0522388059701493,0.0521628498727735,0.0720049658597145,0.0764705882352941,0.08321,0.075786,0.050343,-0.012461
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,470971000.0,341246000.0,313889000.0,284371000.0,255859000.0,216222000.0,188870000.0,165486000.0,151815000.0,125067000.0,101245000.0,88440000.0,115476000.0,133774000.0,167382000.0,140257000.0,113594000.0,88026000.0,72687000.0,64525000.0,48244000.0,37800000.0,24500000.0,14900000.0,9800000.0,9500000.0,6200000.0,5700000.0,4400000.0,2700000.0,2100000.0
