date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,24104000.0,146991000.0,47451000.0,103654000.0,76238000.0,-175656000.0,-24295000.0,-55909000.0,-181037000.0,-126456000.0,-194674000.0,-140871000.0,-46763000.0,-77879000.0,-133448000.0,-94709000.0,-147280000.0,-172171000.0,-273165000.0,-125145000.0,-28915305.0,-34500000.0,-19900000.0
,depreciationAndAmortization,721970000.0,697078000.0,672113000.0,643100000.0,638189000.0,660021000.0,627072000.0,533334000.0,408467000.0,309146000.0,278727000.0,258537000.0,211445000.0,177201000.0,149147000.0,115956000.0,120701000.0,94715000.0,135713000.0,80465000.0,34831394.0,38600000.0,21600000.0
,deferredIncomeTax,-63187000.0,15935000.0,0.0,0.0,1409000.0,-5000.0,530000.0,-6642000.0,1360000.0,-1686000.0,-737000.0,-265000.0,159000.0,201000.0,47000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
,stockBasedCompensation,68890000.0,73214000.0,42327000.0,38249000.0,32915000.0,28747000.0,22671000.0,17205000.0,13968000.0,11469000.0,10501000.0,8200000.0,7207000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,48713000.0,118403000.0,-813053000.0,529504000.0,-569465000.0,24751000.0,399859000.0,91104000.0,-497600000.0,-13668000.0,-61970000.0,14392000.0,-73321000.0,67789000.0,-10792000.0,14876000.0,72289000.0,141872000.0,-127578000.0,6060645.0,-6474645.0,-29100000.0,1500000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3709000.0,-5919000.0,-3497000.0,14408000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,13173000.0,-5951000.0,-3021000.0,3555000.0,-10516000.0,7366000.0,5475000.0,1530000.0,8251000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,9088000.0,-714022000.0,-832425000.0,-19372000.0,-548876000.0,20589000.0,-4162000.0,-404021000.0,-495125000.0,2475000.0,16143000.0,78113000.0,63721000.0,137042000.0,69253000.0,80045000.0,65169000.0,-7120000.0,-148992000.0,-21414000.0,-27474645.0,-21000000.0,8100000.0
,otherNonCashItems,268261000.0,39739000.0,5703000.0,17090000.0,18502000.0,15767000.0,29908000.0,64265000.0,77663000.0,64327000.0,60233000.0,50362000.0,331000.0,22751000.0,62263000.0,0.0,0.0,0.0,0.0,-134145000.0,26319058.0,0.0,100000.0
,netCashProvidedByOperatingActivites,1126033000.0,970045000.0,850618000.0,818470000.0,742525000.0,737173000.0,671643000.0,497587000.0,343210000.0,249058000.0,201155000.0,222558000.0,173696000.0,122934000.0,75960000.0,49767000.0,14216000.0,-29808000.0,1554000.0,13000000.0,47516335.0,23100000.0,7500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27771000.0,-28969000.0,-19648000.0,-7214000.0,-15136000.0,-103379000.0,0.0,0.0,-208900000.0,-138100000.0
,acquisitionsNet,-271000000.0,-774000000.0,-452000000.0,-442000000.0,-277000000.0,-610000000.0,-1585000000.0,-677000000.0,-2253000000.0,-379000000.0,-328000000.0,-181000000.0,-584000000.0,-201000000.0,-726000000.0,-61000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1288705000.0,-638963000.0,-156983000.0,0.0,0.0,0.0,0.0,0.0,0.0,-6330000.0,-36866000.0,-9164000.0,0.0,-208251000.0,0.0,-34628000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,1239206000.0,625807000.0,150890000.0,231000.0,712000.0,89728000.0,0.0,26000000.0,0.0,4581000.0,7107000.0,980000.0,41044000.0,137551000.0,19900000.0,14996000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,3117000.0,-5809000.0,-10613000.0,-16747000.0,-12130000.0,-6012000.0,36346000.0,3074000.0,-3131000.0,0.0,-667000.0,6042000.0,-980000.0,-2078000.0,-5542000.0,-12000.0,8835000.0,-18732000.0,5369000.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-446366000.0,-947158000.0,-618347000.0,-605107000.0,-428235000.0,-734521000.0,-1760127000.0,-826522000.0,-2275051000.0,-507888000.0,-425039000.0,-229075000.0,-580549000.0,-301884000.0,-739876000.0,-99283000.0,1326000.0,155456000.0,-98010000.0,-530273000.0,-445280127.0,-208900000.0,-138100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2988143000.0,-1534000000.0,-3537000000.0,-1505000000.0,-2099860000.0,-1085000000.0,-2534026000.0,-1531997000.0,-1543696000.0,-290434000.0,-1009777000.0,-1196147000.0,-525427000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283872000.0,15801000.0,16133000.0,7045000.0,6503000.0,35011000.0,10491000.0,4686000.0,2126000.0,31000.0,329000.0,3250000.0,469407711.0,94400000.0,500000.0
