date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,revenue,152000.0,152000.0,152000.0,152381.0,152381.0,152381.0,152381.0,152381.0,19048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,2711922.0,5358946.0,1200000.0,3000000.0,100000.0,100000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2082568.0,4059335.0,800000.0,-200000.0,-100000.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629354.0,1299611.0,400000.0,3200000.0,200000.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23206935892699,0.242512426883943,0.333333333333333,1.06666666666667,2.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,151934000.0,148369000.0,153793000.0,96886134.0,66489820.0,43445817.0,31354781.0,12621161.0,20572182.0,327283.0,495793.0,40376.0,1802792.0,8535687.0,6172845.0,17065884.0,4152994.0,1724043.0,539752.0,886716.0,1130345.0,1100000.0,3000000.0,2600000.0,1100000.0
,GeneralAndAdministrativeExpenses,121812000.0,20838000.0,20759000.0,21977998.0,12631689.0,19886580.0,24518692.0,7699609.0,5237265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,542000.0,1471000.0,61000.0,-58739.0,393202.0,0.0,95427.0,108894.0,272232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,273746000.0,169207000.0,174552000.0,118864132.0,79121509.0,63332397.0,55873473.0,20320770.0,25809447.0,881974.0,2016735.0,1771558.0,4412702.0,12143957.0,10000327.0,19357005.0,6142823.0,4758353.0,2052915.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,273746000.0,169207000.0,174552000.0,118864132.0,79121509.0,63332397.0,55873473.0,20320770.0,25809447.0,881974.0,2016735.0,1771558.0,4412702.0,12143957.0,10000327.0,19357005.0,6142823.0,4758353.0,2052915.0,5819302.0,8521438.0,3900000.0,5700000.0,5400000.0,3900000.0
,interestExpense,6329000.0,5287000.0,0.0,0.0,0.0,972736.0,930701.0,952888.0,905744.0,7097.0,1271048.0,548359.0,64790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
