Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,5163000.0,3947000.0,6758000.0,10558000.0,1313000.0
Short-term investments,1521000.0,3488000.0,7899000.0,0.0,0.0
Cash and short-term investments,6684000.0,7435000.0,14657000.0,10558000.0,1313000.0
Receivables,0.0,0.0,0.0,246000.0,446000.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,8514000.0,7983000.0,14898000.0,10804000.0,1759000.0
Property Plant & Equipment Net,37000.0,28000.0,16000.0,8000.0,0.0
Goodwill and Intangible Assets,6172000.0,6172000.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,6209000.0,6200000.0,16000.0,8000.0,0.0
Total assets,14723000.0,14183000.0,14914000.0,10812000.0,1759000.0
Payables,2760000.0,1961000.0,1273000.0,1057000.0,614000.0
Short-term debt,554000.0,2012000.0,0.0,141000.0,372000.0
Total current liabilities,3314000.0,3973000.0,1273000.0,1198000.0,986000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0
Total debt,554000.0,2012000.0,0.0,141000.0,372000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,405000.0,1522000.0,256000.0,185000.0,0.0
Total liabilities,3719000.0,5495000.0,1529000.0,1383000.0,986000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-43672000.0,-38472000.0,-26200000.0,-14054000.0,-9852000.0
Total shareholders equity,10523000.0,7408000.0,13385000.0,9429000.0,773000.0
Investments,1521000.0,3488000.0,7899000.0,0.0,0.0
Net Debt,-6130000.0,,,,
Other Assets,1830000.0,0.0,0.0,,
Other Liabilities,0.0,0.0,0.0,0.0,0.0
