date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2012-06-30_FY,2012-03-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,187105000.0,195443000.0,258415000.0,164612000.0,293788000.0,234081000.0,180219000.0,43880000.0,270914000.0,0.0,0.0,66015000.0,19708000.0,36990000.0,44121000.0,113822000.0,81864000.0,33819000.0,29939000.0,49612000.0,40312000.0,38431000.0,46846000.0,39895000.0,38822000.0,24762000.0
,depreciationAndAmortization,300133000.0,273813000.0,254282000.0,245886000.0,217234000.0,204294000.0,204478000.0,201487000.0,169900000.0,0.0,0.0,136597000.0,103809000.0,87652000.0,83275000.0,86421000.0,69750000.0,67826000.0,62071000.0,59831000.0,64495000.0,54103000.0,42377000.0,33794000.0,26200000.0,14023000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,30245000.0,27007000.0,-9748000.0,-8528000.0,-7166000.0,-8449000.0,-8328000.0,-7777000.0,-6699000.0,0.0,0.0,0.0,0.0,12253000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,24476000.0,9699000.0,40415000.0,-11837000.0,14284000.0,4411000.0,17000000.0,35522000.0,16023000.0,-463970000.0,480666000.0,-2655000.0,-17172000.0,-6185000.0,-276000.0,17586000.0,-74292000.0,36542000.0,12278000.0,-22445000.0,-14972000.0,-10000000.0,2100000.0,-69500000.0,-137500000.0,-10915000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3038000.0,0.0,0.0,-9479000.0,-11784000.0,-11986000.0,-13381000.0,-14424000.0,-17958000.0,-9954000.0,-22148000.0,-10800000.0,-10600000.0,-11700000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18272000.0,-62508000.0,48528000.0,25659000.0,-8021000.0,2986000.0,14867000.0,6913000.0,13200000.0,9200000.0,4500000.0
,otherWorkingCapital,754938000.0,16176000.0,74062000.0,132724000.0,112272000.0,129938000.0,44439000.0,231957000.0,222608000.0,-175186000.0,288784000.0,-191882000.0,-169960000.0,34032000.0,1772044000.0,1745902000.0,1504433000.0,1311500000.0,1286864000.0,-263000000.0,-304600000.0,-302000000.0,-292000000.0,-294100000.0,-224600000.0,-87100000.0
,otherNonCashItems,-90018000.0,-98992000.0,-44321000.0,-46795000.0,-40153000.0,-55868000.0,-38446000.0,-29981000.0,-23984000.0,0.0,0.0,-21961000.0,543000.0,-9547000.0,2176000.0,-70329000.0,-16967000.0,-23418000.0,534000.0,6417000.0,2572000.0,8635000.0,11212000.0,4169000.0,9772000.0,4262000.0
,netCashProvidedByOperatingActivites,455590000.0,386521000.0,410043000.0,347012000.0,345054000.0,272008000.0,245253000.0,240576000.0,180724000.0,0.0,0.0,138256000.0,119827000.0,124965000.0,144481000.0,147500000.0,61570000.0,116002000.0,108044000.0,95946000.0,95554000.0,106082000.0,74009000.0,84635000.0,73429000.0,28928000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-695000000.0,-695000000.0,-694557000.0,-730551000.0,-35532000.0,-94754000.0,0.0,-135843000.0,-132796000.0,-162625000.0,0.0,-7569000.0,-139352000.0,-182290000.0,-221400000.0,-340700000.0,-546800000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,124421000.0,415400000.0,146592000.0,254818000.0,383847000.0,400156000.0,248945000.0,251964000.0,18111000.0,374368000.0,-3897000.0,13799000.0,-1242000.0,929000.0,51909000.0,-350000.0,-56728000.0,-95497000.0,0.0,15138000.0,-138252000.0,-228370000.0,5996000.0,346506000.0,541586000.0
,netCashUsedForInvestingActivites,-542128000.0,-1228279000.0,-808915000.0,-359102000.0,-635435000.0,-262752000.0,-501436000.0,-506520000.0,-706506000.0,18111000.0,374368000.0,-634283000.0,-701774000.0,-50474000.0,-93825000.0,-244802000.0,-136193000.0,-75682000.0,-129186000.0,-50839000.0,-63731000.0,-73406000.0,-117731000.0,-192795000.0,-343717000.0,-551956000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
